request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-31320,accepted,23,24,617,607,627,4,1,618,624,613,623,1,6
2,PB,-3960,accepted,3,12,511,501,521,4,1,505,555,504,514,6,50
3,PB,-32760,accepted,5,10,498,488,508,3,1,495,523,493,503,3,28
4,PB,-37080,accepted,11,14,478,468,488,2,1,477,491,470,480,1,14
5,PB,-9720,accepted,20,29,504,494,514,1,1,509,554,500,510,5,45
6,PB,-16920,rejected,26,28,568,558,578,,,,,,,,
7,PB,-42840,accepted,20,22,560,550,570,2,1,551,560,551,561,9,9
8,PB,-29880,rejected,20,28,464,454,474,,,,,,,,
9,PB,-14040,rejected,18,30,468,458,478,,,,,,,,
10,PB,-18360,accepted,4,10,516,506,526,4,1,511,547,510,520,5,36
11,PB,-31320,accepted,22,30,561,551,571,2,1,561,607,556,566,0,46
12,PB,-3960,accepted,21,24,572,562,582,3,1,582,599,572,582,10,17
13,PB,-42840,accepted,24,28,605,595,615,3,1,600,619,596,606,5,19
14,PB,-35640,accepted,27,29,533,523,543,1,1,541,554,531,541,8,13
15,PB,-9720,accepted,19,27,562,552,572,3,1,572,612,562,572,10,40
16,PB,-41400,accepted,20,22,603,593,613,4,1,604,611,599,609,1,7
17,PB,-34200,accepted,7,15,531,521,541,4,1,528,581,525,535,3,53
18,PB,-11160,accepted,4,7,432,422,442,2,1,437,451,427,437,5,14
19,PB,-29880,accepted,24,27,602,592,612,3,1,600,612,595,605,2,12
20,PB,-3960,accepted,28,29,543,533,553,1,1,548,554,539,549,5,6
21,PB,-39960,accepted,24,30,615,605,625,4,1,625,657,615,625,10,32
22,PB,-41400,accepted,23,26,587,577,597,3,1,593,607,584,594,6,14
23,PB,-1080,accepted,21,23,564,554,574,2,1,556,566,555,565,8,10
24,PB,-24120,accepted,17,27,562,552,572,3,1,565,612,559,569,3,47
25,PB,-6840,accepted,17,29,591,581,601,4,1,589,647,585,595,2,58
26,PB,-35640,accepted,25,27,577,567,587,2,1,578,584,573,583,1,6
27,PB,-38520,accepted,18,24,508,498,518,1,1,498,529,498,508,10,31
28,PB,-27000,accepted,17,22,591,581,601,4,1,589,611,585,595,2,22
29,PB,-35640,accepted,18,25,594,584,604,4,1,593,628,589,599,1,35
30,PB,-25560,accepted,16,19,585,575,595,4,1,583,598,579,589,2,15
31,RT,496,rejected,29,30,509,499,519,,,,,,,,
32,RT,469,rejected,23,29,478,468,488,,,,,,,,
33,RT,574,accepted,18,25,594,584,604,4,1,593,628,588.5,598.5,1,35
34,RT,508,rejected,7,11,531,521,541,,,,,,,,
35,RT,551,accepted,22,23,571,561,581,2,1,561,566,561,571,10,5
36,RT,602,accepted,23,25,617,607,627,4,1,618,628,612.5,622.5,1,10
37,RT,561,accepted,21,28,584,574,594,3,1,582,619,578,588,2,37
38,RT,470,rejected,27,30,497,487,507,,,,,,,,
39,RT,585,rejected,21,25,595,585,605,,,,,,,,
40,RT,491,accepted,5,8,496,486,506,3,1,495,510,490.5,500.5,1,15
41,RT,602,rejected,24,27,624,614,634,,,,,,,,
42,RT,544,accepted,20,29,560,550,570,2,1,551,597,550.5,560.5,9,46
43,RT,538,accepted,20,22,544,534,554,2,1,551,560,542.5,552.5,7,9
44,RT,535,accepted,12,14,559,549,569,4,1,556,570,552.5,562.5,3,14
45,RT,586,accepted,17,29,591,581,601,4,1,589,647,585,595,2,58
46,RT,592,accepted,19,30,599,589,609,4,1,599,657,594,604,0,58
47,RT,610,accepted,25,26,623,613,633,4,1,629,632,621,631,6,3
48,RT,547,accepted,12,15,559,549,569,4,1,556,581,552.5,562.5,3,25
49,RT,468,accepted,16,19,496,486,506,1,1,490,503,488,498,6,13
50,RT,618,accepted,28,29,641,631,651,4,1,641,647,636,646,0,6
51,RT,548,accepted,12,14,559,549,569,4,1,556,570,552.5,562.5,3,14
52,RT,486,accepted,20,25,500,490,510,1,1,509,533,499.5,509.5,9,24
53,RT,592,accepted,22,26,610,600,620,4,1,612,632,606,616,2,20
54,RT,562,accepted,21,22,582,572,592,3,1,582,586,577,587,0,4
55,RT,525,rejected,22,27,538,528,548,,,,,,,,
56,RT,484,accepted,6,8,503,493,513,3,1,500,510,496.5,506.5,3,10
57,RT,513,rejected,5,11,521,511,531,,,,,,,,
58,RT,506,accepted,5,15,516,506,526,4,1,517,581,511.5,521.5,1,64
59,RT,591,accepted,23,30,617,607,627,4,1,618,657,612.5,622.5,1,39
60,RT,498,accepted,3,6,511,501,521,4,1,505,521,503,513,6,16
