request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-2520,accepted,30,38,501,491,511,4,1,501,515,496,506,0,14
2,PB,-41400,accepted,30,37,501,491,511,4,1,501,513,496,506,0,12
3,PB,-24120,accepted,42,48,515,505,525,3,1,513,527,508,518,2,14
4,PB,-6840,rejected,42,44,441,431,451,,,,,,,,
5,PB,-11160,accepted,33,45,444,434,454,1,1,447,469,441,451,3,22
6,PB,-22680,accepted,39,40,488,478,498,2,1,484,485,481,491,4,1
7,PB,-5400,accepted,35,39,461,451,471,1,1,451,458,451,461,10,7
8,PB,-9720,accepted,31,39,488,478,498,3,1,487,506,483,493,1,19
9,PB,-9720,accepted,43,45,520,510,530,3,1,515,519,512,522,5,4
10,PB,-29880,accepted,30,31,501,491,511,4,1,501,502,496,506,0,1
11,PB,-11160,accepted,28,44,497,487,507,4,1,496,527,492,502,1,31
12,PB,-37080,accepted,4,11,413,403,423,2,1,412,424,408,418,1,12
13,PB,-11160,accepted,18,25,476,466,486,4,1,473,489,470,480,3,16
14,PB,-9720,accepted,33,50,506,496,516,4,1,507,539,502,512,1,32
15,PB,-15480,accepted,27,30,472,462,482,3,1,479,484,471,481,7,5
16,PB,-12600,accepted,28,33,497,487,507,4,1,496,506,492,502,1,10
17,PB,-6840,accepted,31,32,456,446,466,2,1,466,467,456,466,10,1
18,PB,-21240,accepted,4,11,436,426,446,3,1,433,447,431,441,3,14
19,PB,-34200,accepted,46,47,492,482,502,2,1,499,501,490,500,7,2
20,PB,-27000,accepted,37,47,509,499,519,3,1,502,525,500,510,7,23
21,PB,-3960,accepted,30,44,499,489,509,4,1,501,527,495,505,2,26
22,PB,-24120,accepted,27,39,496,486,506,4,1,494,518,490,500,2,24
23,PB,-35640,accepted,26,44,493,483,503,4,1,491,527,487,497,2,36
24,PB,-11160,accepted,29,44,457,447,467,2,1,462,492,455,465,5,30
25,PB,-37080,accepted,43,49,515,505,525,3,1,515,530,509,519,0,15
26,PB,-2520,accepted,10,19,462,452,472,4,1,456,474,454,464,6,18
27,PB,-32760,accepted,6,14,454,444,464,4,1,447,464,446,456,7,17
28,PB,-18360,accepted,17,23,475,465,485,4,1,471,484,468,478,4,13
29,PB,-25560,accepted,34,43,465,455,475,2,1,473,490,464,474,8,17
30,PB,-5400,accepted,33,48,437,427,447,1,1,447,474,437,447,10,27
31,PB,-25560,accepted,39,41,517,507,527,4,1,519,522,513,523,2,3
32,PB,-41400,accepted,18,21,476,466,486,4,1,473,480,470,480,3,7
33,PB,-2520,accepted,33,48,469,459,479,2,1,471,503,465,475,2,32
34,PB,-11160,accepted,28,37,497,487,507,4,1,496,513,492,502,1,17
35,PB,-9720,accepted,36,48,457,447,467,1,1,453,474,450,460,4,21
36,PB,-42840,accepted,26,34,451,441,461,2,1,456,472,449,459,5,16
37,PB,-15480,accepted,37,38,514,504,524,4,1,514,515,509,519,0,1
38,PB,-34200,accepted,43,46,523,513,533,3,1,515,522,513,523,8,7
39,PB,-15480,accepted,32,35,479,469,489,3,1,489,496,479,489,10,7
40,PB,-31320,accepted,38,49,510,500,520,3,1,504,530,502,512,6,26
41,PB,-25560,accepted,7,16,456,446,466,4,1,449,468,448,458,7,19
42,PB,-12600,rejected,28,46,415,405,425,,,,,,,,
43,PB,-34200,accepted,31,38,476,466,486,2,1,466,480,466,476,10,14
44,PB,-29880,accepted,44,48,488,478,498,2,1,493,503,485,495,5,10
45,PB,-34200,accepted,7,16,456,446,466,4,1,449,468,448,458,7,19
46,PB,-32760,accepted,12,16,433,423,443,2,1,428,435,426,436,5,7
47,PB,-21240,accepted,39,44,462,452,472,1,1,459,466,456,466,3,7
48,PB,-18360,accepted,29,43,499,489,509,4,1,498,525,494,504,1,27
49,PB,-32760,accepted,26,41,452,442,462,2,1,456,487,449,459,4,31
50,PB,-32760,accepted,28,36,444,434,454,1,1,438,452,437,447,6,14
51,RT,478,accepted,30,33,501,491,511,4,1,501,506,496,506,0,5
52,RT,471,rejected,41,43,499,489,509,,,,,,,,
53,RT,424,accepted,1,11,444,434,454,4,1,437,457,435.5,445.5,7,20
54,RT,473,accepted,39,46,503,493,513,3,1,507,522,499.5,509.5,4,15
55,RT,451,accepted,31,39,464,454,474,2,1,466,483,460,470,2,17
56,RT,489,accepted,41,45,509,499,519,3,1,511,519,505,515,2,8
57,RT,452,accepted,38,48,478,468,488,2,1,481,503,474,484,3,22
58,RT,433,accepted,11,13,456,446,466,4,1,458,460,452,462,2,2
59,RT,430,rejected,29,43,451,441,461,,,,,,,,
60,RT,466,accepted,28,44,485,475,495,3,1,481,516,478,488,4,35
61,RT,458,rejected,39,47,470,460,480,,,,,,,,
62,RT,489,accepted,38,39,499,489,509,3,1,504,506,496.5,506.5,5,2
