request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-31320,accepted,38,40,516,511,521,4,1,518,521,515,520,2,3
2,PB,-3960,accepted,5,19,454,449,459,4,1,450,474,450,455,4,24
3,PB,-32760,accepted,9,16,443,438,448,3,1,444,457,442,447,1,13
4,PB,-37080,accepted,18,24,431,426,436,2,1,426,438,426,431,5,12
5,PB,-9720,accepted,33,49,446,441,451,1,1,450,480,446,451,4,30
6,PB,-16920,rejected,44,46,485,480,490,,,,,,,,
7,PB,-42840,accepted,32,36,480,475,485,2,1,477,484,476,481,3,7
8,PB,-29880,rejected,33,47,423,418,428,,,,,,,,
9,PB,-14040,rejected,30,49,425,420,430,,,,,,,,
10,PB,-18360,accepted,6,16,456,451,461,4,1,453,469,452,457,3,16
11,PB,-31320,accepted,36,49,481,476,486,2,1,485,511,481,486,4,26
12,PB,-3960,accepted,34,39,487,482,492,2,1,482,490,482,487,5,8
13,PB,-42840,accepted,39,47,507,502,512,3,1,506,521,504,509,1,15
14,PB,-35640,accepted,44,48,464,459,469,1,1,469,477,464,469,5,8
15,PB,-9720,accepted,32,44,481,476,486,2,1,477,500,477,482,4,23
16,PB,-41400,accepted,34,36,509,504,514,4,1,508,512,506,511,1,4
17,PB,-34200,accepted,11,25,465,460,470,4,1,461,489,461,466,4,28
18,PB,-11160,accepted,6,11,403,398,408,2,1,407,414,403,408,4,7
19,PB,-29880,accepted,39,45,505,500,510,3,1,506,515,503,508,1,9
20,PB,-3960,rejected,47,49,470,465,475,,,,,,,,
21,PB,-39960,accepted,40,50,513,508,518,3,1,508,527,508,513,5,19
22,PB,-41400,accepted,37,44,496,491,501,3,1,501,513,496,501,5,12
23,PB,-1080,accepted,34,39,482,477,487,2,1,482,490,480,485,0,8
24,PB,-24120,accepted,28,45,481,476,486,3,1,483,515,480,485,2,32
25,PB,-6840,accepted,28,48,498,493,503,4,1,496,535,495,500,2,39
26,PB,-35640,accepted,41,44,490,485,495,2,1,495,500,490,495,5,5
27,PB,-38520,accepted,29,40,449,444,454,1,1,444,462,444,449,5,18
28,PB,-27000,accepted,28,37,498,493,503,4,1,496,515,495,500,2,19
29,PB,-35640,accepted,30,41,502,497,507,4,1,499,523,498,503,3,24
30,PB,-25560,accepted,27,32,497,492,502,4,1,494,502,493,498,3,8
31,PB,-25560,rejected,31,50,457,452,462,,,,,,,,
32,PB,-31320,accepted,28,37,498,493,503,4,1,496,515,495,500,2,19
33,PB,-15480,rejected,33,38,487,482,492,,,,,,,,
34,PB,-11160,accepted,1,15,430,425,435,3,1,429,455,428,433,1,26
35,PB,-39960,accepted,34,48,480,475,485,2,1,482,508,479,484,2,26
36,PB,-31320,accepted,38,44,515,510,520,4,1,518,528,514,519,3,10
37,PB,-22680,accepted,48,49,474,469,479,1,1,478,480,473,478,4,2
38,PB,-9720,accepted,9,19,440,435,445,3,1,444,462,440,445,4,18
39,PB,-34200,accepted,24,25,426,421,431,1,1,426,428,424,429,0,2
40,PB,-5400,accepted,31,46,445,440,450,1,1,447,473,444,449,2,26
41,PB,-9720,accepted,4,25,452,447,457,4,1,447,489,447,452,5,42
42,PB,-21240,rejected,33,35,464,459,469,,,,,,,,
43,PB,-5400,accepted,5,18,454,449,459,4,1,450,472,450,455,4,22
44,PB,-1080,rejected,39,46,454,449,459,,,,,,,,
45,PB,-9720,accepted,30,44,490,485,495,3,1,486,513,486,491,4,27
46,PB,-1080,accepted,32,35,488,483,493,3,1,490,495,487,492,2,5
47,PB,-34200,accepted,26,44,442,437,447,1,1,439,468,438,443,3,29
48,PB,-2520,accepted,20,25,471,466,476,3,1,466,478,466,471,5,12
49,PB,-39960,accepted,4,24,452,447,457,4,1,447,486,447,452,5,39
50,PB,-39960,accepted,35,37,511,506,516,4,1,511,515,509,514,0,4
51,RT,509,accepted,46,47,521,516,526,3,1,519,521,517.5,522.5,2,2
52,RT,425,accepted,8,24,453,448,458,4,1,457,486,452.5,457.5,4,29
53,RT,487,rejected,29,39,496,491,501,,,,,,,,
54,RT,451,rejected,8,9,460,455,465,,,,,,,,
55,RT,447,rejected,33,35,458,453,463,,,,,,,,
56,RT,424,accepted,1,19,446,441,451,4,1,441,474,441,446,5,33
57,RT,484,rejected,45,50,509,504,514,,,,,,,,
58,RT,464,accepted,19,20,475,470,480,4,1,475,477,472.5,477.5,0,2
59,RT,489,accepted,37,50,515,510,520,4,1,516,539,513,518,1,23
60,RT,441,rejected,5,10,454,449,459,,,,,,,,
61,RT,427,rejected,40,41,437,432,442,,,,,,,,
62,RT,450,rejected,35,46,479,474,484,,,,,,,,
63,RT,498,accepted,43,45,524,519,529,4,1,527,530,523,528,3,3
64,RT,494,rejected,30,46,502,497,507,,,,,,,,
65,RT,446,rejected,14,23,472,467,477,,,,,,,,
66,RT,501,rejected,45,49,527,522,532,,,,,,,,
67,RT,401,rejected,10,21,430,425,435,,,,,,,,
68,RT,409,accepted,26,31,436,431,441,1,1,439,446,435,440,3,7
69,RT,480,accepted,44,45,506,501,511,2,1,501,502,501,506,5,1
70,RT,479,rejected,21,24,484,479,489,,,,,,,,
