request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-24120,accepted,17,23,449,439,459,3,1,449,461,444,454,0,12
2,PB,-22680,accepted,33,44,506,496,516,4,1,502,522,499,509,4,20
3,PB,-21240,accepted,38,44,514,504,524,4,1,513,522,509,519,1,9
4,PB,-11160,accepted,12,17,466,456,476,4,1,456,467,456,466,10,11
5,PB,-29880,accepted,35,47,456,446,466,2,1,463,488,455,465,7,25
6,PB,-18360,accepted,4,24,450,440,460,4,1,440,482,440,450,10,42
7,PB,-39960,accepted,13,14,452,442,462,4,1,458,461,450,460,6,3
8,PB,-37080,accepted,31,34,470,460,480,3,1,478,483,469,479,8,5
9,PB,-2520,accepted,16,21,457,447,467,3,1,447,457,447,457,10,10
10,PB,-6840,accepted,1,4,444,434,454,4,1,435,439,435,445,9,4
11,PB,-22680,accepted,13,18,385,375,395,1,1,385,392,380,390,0,7
12,PB,-14040,accepted,35,41,510,500,520,4,1,506,517,503,513,4,11
13,PB,-2520,accepted,26,28,423,413,433,1,1,415,418,415,425,8,3
14,PB,-21240,accepted,36,50,497,487,507,3,1,489,520,488,498,8,31
15,PB,-29880,accepted,16,24,474,464,484,4,1,466,482,465,475,8,16
16,PB,-9720,accepted,27,43,485,475,495,4,1,490,520,483,493,5,30
17,PB,-14040,accepted,38,49,492,482,502,3,1,492,517,487,497,0,25
18,PB,-25560,accepted,3,14,404,394,414,2,1,400,420,397,407,4,20
19,PB,-12600,accepted,40,45,481,471,491,2,1,473,482,472,482,8,9
20,PB,-5400,accepted,44,49,446,436,456,1,1,450,463,442,452,4,13
21,PB,-1080,accepted,35,46,463,453,473,2,1,463,485,458,468,0,22
22,PB,-27000,accepted,11,15,457,447,467,4,1,453,463,450,460,4,10
23,PB,-25560,accepted,28,45,485,475,495,4,1,492,525,484,494,7,33
24,PB,-14040,accepted,35,37,510,500,520,4,1,506,510,503,513,4,4
25,PB,-11160,accepted,30,35,482,472,492,3,1,476,486,474,484,6,10
26,PB,-6840,accepted,33,46,506,496,516,4,1,502,528,499,509,4,26
27,PB,-31320,accepted,41,44,483,473,493,2,1,475,479,474,484,8,4
28,PB,-9720,accepted,34,36,426,416,436,1,1,431,434,424,434,5,3
29,PB,-12600,accepted,27,38,496,486,506,4,1,490,512,488,498,6,22
30,PB,-14040,accepted,4,17,450,440,460,4,1,440,467,440,450,10,27
31,PB,-21240,accepted,46,47,454,444,464,1,1,456,458,449,459,2,2
32,PB,-2520,rejected,5,13,437,427,447,,,,,,,,
33,PB,-42840,accepted,36,37,455,445,465,2,1,465,467,455,465,10,2
34,PB,-6840,accepted,8,12,458,448,468,4,1,448,455,448,458,10,7
35,PB,-12600,accepted,33,43,473,463,483,3,1,482,502,473,483,9,20
36,PB,-37080,accepted,6,14,454,444,464,4,1,444,461,444,454,10,17
37,PB,-19800,accepted,30,49,488,478,498,4,1,496,536,487,497,8,40
38,PB,-9720,accepted,21,24,442,432,452,2,1,434,440,433,443,8,6
39,PB,-42840,accepted,40,44,487,477,497,3,1,497,504,487,497,10,7
40,PB,-9720,accepted,42,43,445,435,455,1,1,446,447,440,450,1,1
41,PB,-24120,accepted,40,45,519,509,529,4,1,516,525,513,523,3,9
42,PB,-6840,accepted,30,39,481,471,491,3,1,476,494,474,484,5,18
43,PB,-28440,accepted,30,46,461,451,471,2,1,453,485,452,462,8,32
44,PB,-6840,accepted,35,48,494,484,504,3,1,487,514,486,496,7,27
45,PB,-14040,accepted,9,24,460,450,470,4,1,450,482,450,460,10,32
46,PB,-29880,accepted,33,47,461,451,471,2,1,459,488,455,465,2,29
47,PB,-42840,accepted,13,14,460,450,470,4,1,458,461,454,464,2,3
48,PB,-18360,accepted,37,40,468,458,478,2,1,468,472,463,473,0,4
49,PB,-21240,accepted,3,13,427,417,437,3,1,424,440,421,431,3,16
50,PB,-35640,accepted,45,47,527,517,537,4,1,526,531,522,532,1,5
51,RT,490,rejected,32,45,504,494,514,,,,,,,,
52,RT,453,accepted,34,46,479,469,489,3,1,484,510,476.5,486.5,5,26
53,RT,435,rejected,40,42,454,444,464,,,,,,,,
54,RT,460,accepted,28,36,489,479,499,4,1,492,507,485.5,495.5,3,15
55,RT,438,accepted,13,17,467,457,477,4,1,458,467,457.5,467.5,9,9
56,RT,491,accepted,41,46,521,511,531,4,1,518,528,514.5,524.5,3,10
57,RT,410,accepted,11,25,435,425,445,3,1,438,466,431.5,441.5,3,28
58,RT,440,accepted,16,21,447,437,457,3,1,447,457,442,452,0,10
59,RT,457,rejected,19,21,478,468,488,,,,,,,,
60,RT,507,accepted,44,49,516,506,526,4,1,523,536,514.5,524.5,7,13
61,RT,479,rejected,34,36,508,498,518,,,,,,,,
62,RT,504,accepted,44,46,512,502,522,3,1,505,510,503.5,513.5,7,5
