request_id,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub
0,accepted,40,45,421,416,426,1,1,426,431,421,426
1,accepted,36,43,467,462,472,3,1,462,474,462,467
2,accepted,33,34,479,474,484,1,2,482,482,478,483
3,accepted,32,48,514,509,519,3,2,516,536,513,518
4,accepted,28,44,490,485,495,2,2,495,517,490,495
5,rejected,30,37,508,503.0,513.0,,,,,,
6,rejected,41,44,527,522.0,532.0,,,,,,
7,accepted,38,42,504,499,509,2,2,508,513,504,509
8,accepted,39,40,489,484,494,1,2,494,498,489,494
9,rejected,35,38,511,506.0,516.0,,,,,,
10,accepted,30,49,502,497,507,2,2,497,526,497,502
11,accepted,31,38,483,478,488,1,2,478,491,478,483
12,rejected,35,40,473,468.0,478.0,,,,,,
13,rejected,26,34,458,453.0,463.0,,,,,,
14,rejected,29,31,506,501.0,511.0,,,,,,
15,accepted,1,18,457,452,462,2,2,454,473,453,458
16,accepted,14,24,464,459,469,2,2,469,482,464,469
17,rejected,31,43,445,440.0,450.0,,,,,,
18,rejected,19,24,489,484.0,494.0,,,,,,
19,accepted,37,44,499,494,504,2,2,503,517,499,504
20,accepted,30,38,499,494,504,2,2,497,507,496,501
21,accepted,43,45,518,513,523,2,2,515,518,514,519
22,rejected,27,41,504,499.0,509.0,,,,,,
23,accepted,20,22,398,393,403,3,1,398,404,396,401
24,rejected,30,39,480,475.0,485.0,,,,,,
25,accepted,1,23,450,445,455,2,2,454,477,450,455
26,accepted,42,44,448,443,453,2,1,443,446,443,448
27,rejected,41,47,475,470.0,480.0,,,,,,
28,accepted,30,48,476,471,481,1,2,474,505,473,478
29,rejected,33,45,444,439.0,449.0,,,,,,
30,rejected,31,40,500,495.0,505.0,,,,,,
31,rejected,11,15,450,445.0,455.0,,,,,,
32,accepted,37,40,419,414,424,1,1,414,425,414,419
33,rejected,27,38,503,498.0,508.0,,,,,,
34,accepted,31,40,481,476,486,1,2,478,498,477,482
35,rejected,6,11,481,476.0,486.0,,,,,,
36,accepted,14,21,467,462,472,2,2,469,475,466,471
37,rejected,7,13,460,455.0,465.0,,,,,,
38,rejected,42,48,523,518.0,528.0,,,,,,
39,accepted,33,48,424,419,429,2,1,427,449,423,428
40,rejected,41,46,507,502.0,512.0,,,,,,
41,rejected,30,41,405,400.0,410.0,,,,,,
42,accepted,33,39,460,455,465,3,1,459,470,457,462
43,rejected,5,14,478,473.0,483.0,,,,,,
44,rejected,37,43,494,489.0,499.0,,,,,,
45,rejected,31,47,507,502.0,512.0,,,,,,
46,accepted,27,32,507,502,512,3,2,512,515,507,512
47,rejected,35,36,455,450.0,460.0,,,,,,
48,accepted,34,38,458,453,463,3,1,460,468,457,462
49,accepted,39,47,510,505,515,2,2,510,523,508,513
