request_id,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub
1,accepted,24,30,445,435,455,3,1,443,452,439,449
2,accepted,24,30,445,435,455,3,1,443,452,439,449
3,accepted,33,38,463,453,473,3,1,461,473,457,467
4,accepted,34,35,421,411,431,2,1,428,429,420,430
5,accepted,27,36,416,406,426,2,1,412,432,409,419
6,accepted,31,32,445,435,455,1,1,442,444,439,449
7,accepted,28,31,428,418,438,1,1,435,441,427,437
8,accepted,25,32,445,435,455,3,1,446,458,441,451
9,accepted,34,36,464,454,474,3,1,463,467,459,469
10,accepted,24,25,445,435,455,3,1,443,445,439,449
11,accepted,22,35,443,433,453,3,1,439,464,436,446
12,accepted,4,9,395,385,405,3,1,402,409,394,404
13,accepted,14,20,427,417,437,3,1,422,435,420,430
14,accepted,27,40,449,439,459,3,1,448,479,444,454
15,accepted,22,24,435,425,445,3,1,439,442,432,442
16,accepted,22,27,443,433,453,3,1,439,447,436,446
17,accepted,25,26,424,414,434,1,1,428,429,421,431
18,accepted,4,9,410,400,420,3,1,402,409,401,411
19,accepted,37,38,448,438,458,1,1,455,457,447,457
20,accepted,30,37,455,445,465,3,1,453,470,449,459
21,accepted,24,36,445,435,455,3,1,443,467,439,449
22,accepted,22,31,443,433,453,3,1,439,455,436,446
23,accepted,21,35,441,431,451,3,1,437,464,434,444
24,accepted,23,36,424,414,434,1,1,425,451,420,430
25,accepted,34,39,463,453,473,3,1,463,476,458,468
26,accepted,9,15,416,406,426,3,1,410,423,408,418
27,accepted,5,12,411,401,421,3,1,404,418,403,413
28,accepted,14,19,427,417,437,3,1,422,432,420,430
29,accepted,27,34,430,420,440,1,1,432,447,426,436
30,accepted,27,38,412,402,422,2,1,412,438,407,417
31,accepted,32,33,461,451,471,3,1,459,460,455,465
32,accepted,14,17,427,417,437,3,1,422,428,420,430
33,accepted,27,38,432,422,442,1,1,432,457,427,437
34,accepted,23,30,444,434,454,3,1,441,452,438,448
35,accepted,29,38,425,415,435,2,1,416,438,416,426
36,accepted,21,27,421,411,431,1,1,423,431,417,427
37,accepted,30,31,455,445,465,3,1,453,455,449,459
38,accepted,34,36,464,454,474,3,1,463,467,459,469
39,accepted,26,28,440,430,450,1,1,430,434,430,440
40,accepted,31,39,458,448,468,3,1,456,476,452,462
