request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
26,PB,-2520,accepted,9,15,416,406,426,3,1,409,422,408,418,7,13
27,PB,-32760,accepted,5,12,411,401,421,3,1,403,417,403,413,8,14
28,PB,-18360,accepted,14,19,427,417,437,3,1,421,432,420,430,6,11
29,PB,-25560,accepted,27,34,430,420,440,1,1,432,448,426,436,2,16
30,PB,-5400,accepted,27,38,412,402,422,2,1,414,440,407,417,2,26
31,PB,-25560,accepted,32,33,461,451,471,3,1,459,460,455,465,2,1
32,PB,-41400,accepted,14,17,427,417,437,3,1,421,428,420,430,6,7
33,PB,-2520,accepted,27,38,432,422,442,1,1,432,459,427,437,0,27
34,PB,-11160,accepted,23,30,444,434,454,3,1,441,452,438,448,3,11
35,PB,-9720,accepted,29,38,425,415,435,2,1,418,440,416,426,7,22
36,PB,-42840,accepted,21,27,421,411,431,1,1,421,431,417,427,0,10
37,PB,-15480,accepted,30,31,455,445,465,3,1,453,455,449,459,2,2
38,PB,-34200,accepted,34,36,464,454,474,3,1,463,467,459,469,1,4
39,PB,-15480,accepted,26,28,440,430,450,1,1,430,434,430,440,10,4
40,PB,-31320,accepted,31,39,458,448,468,3,1,456,476,452,462,2,20
41,RT,431,rejected,33,35,444,434,454,,,,,,,,
42,RT,386,rejected,2,19,408,398,418,,,,,,,,
43,RT,406,rejected,8,11,413,403,423,,,,,,,,
44,RT,433,accepted,22,24,443,433,453,3,1,439,442,436,446,4,3
45,RT,432,rejected,33,36,439,429,449,,,,,,,,
46,RT,410,accepted,10,19,418,408,428,3,1,412,432,410,420,6,20
47,RT,407,accepted,35,36,423,413,433,2,1,432,434,422.5,432.5,9,2
48,RT,395,accepted,22,26,413,403,423,2,1,406,411,405,415,7,5
49,RT,433,accepted,29,31,441,431,451,1,1,437,442,434,444,4,5
50,RT,433,rejected,33,36,441,431,451,,,,,,,,
51,RT,422,accepted,24,27,445,435,455,3,1,443,447,439,449,2,4
52,RT,425,accepted,32,34,453,443,463,1,1,446,448,444.5,454.5,7,2
53,RT,385,accepted,1,9,405,395,415,3,1,397,408,396,406,8,11
54,RT,426,accepted,31,37,456,446,466,3,1,456,470,451,461,0,14
55,RT,417,accepted,25,31,430,420,440,1,1,428,442,424,434,2,14
56,RT,439,accepted,33,36,459,449,469,3,1,461,467,455,465,2,6
57,RT,413,accepted,30,39,439,429,449,1,1,440,462,434.5,444.5,1,22
58,RT,393,accepted,9,11,416,406,426,3,1,409,414,407.5,417.5,7,5
59,RT,400,accepted,24,35,421,411,431,1,1,425,450,418,428,4,25
60,RT,424,accepted,22,36,443,433,453,3,1,439,467,436,446,4,28
61,RT,421,accepted,31,38,433,423,443,2,1,424,440,423.5,433.5,9,16
62,RT,443,accepted,30,31,453,443,463,3,1,453,455,448,458,0,2
63,RT,458,accepted,34,35,464,454,474,3,1,463,464,458.5,468.5,1,1
64,RT,402,accepted,27,29,430,420,440,1,1,432,436,426,436,2,4
65,RT,428,rejected,29,39,451,441,461,,,,,,,,
66,RT,431,accepted,31,40,444,434,454,1,1,443,465,438.5,448.5,1,22
67,RT,437,accepted,24,33,445,435,455,3,1,443,460,439,449,2,17
68,RT,399,accepted,26,36,411,401,421,2,1,412,434,406,416,1,22
69,RT,422,accepted,30,34,439,429,449,1,1,440,448,434.5,444.5,1,8
70,RT,453,accepted,34,35,464,454,474,3,1,463,464,458.5,468.5,1,1
71,RT,427,accepted,24,27,445,435,455,3,1,443,447,439,449,2,4
72,RT,388,rejected,3,19,409,399,419,,,,,,,,
73,RT,419,accepted,22,27,443,433,453,3,1,439,447,436,446,4,8
74,RT,400,accepted,21,25,412,402,422,2,1,404,409,403,413,8,5
75,RT,413,accepted,21,31,441,431,451,3,1,437,455,434,444,4,18
76,RT,376,accepted,1,12,405,395,415,3,1,397,417,396.5,406.5,8,20
77,RT,410,accepted,15,16,429,419,439,3,1,423,425,421,431,6,2
78,RT,395,accepted,7,19,413,403,423,3,1,406,432,404.5,414.5,7,26
79,RT,432,accepted,24,27,445,435,455,3,1,443,447,439,449,2,4
80,RT,380,accepted,5,16,407,397,417,3,1,403,425,400,410,4,22
