request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-2520,accepted,18,23,594,589,599,4,1,595,619,592,597,1,24
2,PB,-41400,accepted,18,22,594,589,599,4,1,595,613,592,597,1,18
3,PB,-24120,accepted,25,29,618,613,623,3,1,619,641,616,621,1,22
4,PB,-6840,rejected,26,27,495,490,500,,,,,,,,
5,PB,-11160,rejected,20,27,499,494,504,,,,,,,,
6,PB,-22680,accepted,24,25,573,568,578,2,1,575,578,572,577,2,3
7,PB,-5400,rejected,21,23,529,524,534,,,,,,,,
8,PB,-9720,rejected,19,24,573,568,578,,,,,,,,
9,PB,-9720,accepted,26,27,626,621,631,3,1,623,627,622,627,3,4
10,PB,-29880,accepted,18,19,594,589,599,4,1,595,600,592,597,1,5
11,PB,-11160,accepted,17,26,591,586,596,4,1,591,634,588,593,0,43
12,PB,-37080,accepted,3,7,448,443,453,2,1,448,465,446,451,0,17
13,PB,-11160,accepted,11,15,555,550,560,4,1,555,580,553,558,0,25
14,PB,-9720,accepted,20,30,603,598,608,4,1,606,657,602,607,3,51
15,PB,-15480,accepted,17,18,547,542,552,2,1,542,545,542,547,5,3
16,PB,-12600,accepted,17,20,591,586,596,4,1,591,605,588,593,0,14
17,PB,-6840,rejected,19,20,520,515,525,,,,,,,,
18,PB,-21240,accepted,3,7,487,482,492,3,1,487,504,485,490,0,17
19,PB,-34200,accepted,28,29,580,575,585,1,1,578,584,575,580,2,6
20,PB,-27000,accepted,23,28,609,604,614,3,1,608,634,606,611,1,26
21,PB,-3960,accepted,18,27,591,586,596,3,1,586,627,586,591,5,41
22,PB,-24120,accepted,17,23,591,586,596,4,1,591,619,588,593,0,28
23,PB,-35640,accepted,16,26,585,580,590,4,1,585,634,582,587,0,49
24,PB,-11160,accepted,18,27,521,516,526,1,1,526,570,521,526,5,44
25,PB,-37080,accepted,26,29,618,613,623,3,1,623,641,618,623,5,18
26,PB,-2520,accepted,7,11,531,526,536,4,1,530,554,528,533,1,24
27,PB,-32760,accepted,4,9,516,511,521,4,1,513,544,513,518,3,31
28,PB,-18360,accepted,10,14,550,545,555,4,1,550,569,548,553,0,19
29,PB,-25560,accepted,20,26,535,530,540,1,1,537,565,532,537,2,28
30,PB,-5400,rejected,20,29,489,484,494,,,,,,,,
31,RT,529,accepted,13,15,542,537,547,3,1,539,556,538,543,3,17
32,RT,533,rejected,17,25,555,550,560,,,,,,,,
33,RT,523,rejected,28,29,535,530,540,,,,,,,,
34,RT,455,rejected,23,29,478,473,483,,,,,,,,
35,RT,539,accepted,23,30,563,558,568,2,1,568,607,563,568,5,39
36,RT,569,rejected,23,25,585,580,590,,,,,,,,
37,RT,484,accepted,4,9,508,503,513,4,1,513,544,508,513,5,31
38,RT,423,accepted,5,8,441,436,446,1,1,441,453,438.5,443.5,0,12
39,RT,497,accepted,6,8,523,518,528,4,1,524,536,521,526,1,12
40,RT,570,rejected,18,19,586,581,591,,,,,,,,
41,RT,558,rejected,26,29,575,570,580,,,,,,,,
42,RT,589,accepted,18,26,594,589,599,4,1,595,634,592,597,1,39
43,RT,486,rejected,6,8,493,488,498,,,,,,,,
44,RT,581,accepted,17,19,591,586,596,4,1,591,600,588.5,593.5,0,9
45,RT,550,accepted,25,27,557,552,562,1,1,562,570,557,562,5,8
46,RT,529,accepted,8,14,537,532,542,4,1,537,569,534.5,539.5,0,32
47,RT,477,rejected,26,27,493,488,498,,,,,,,,
48,RT,475,rejected,16,20,493,488,498,,,,,,,,
49,RT,555,accepted,22,23,563,558,568,2,1,562,567,560,565,1,5
50,RT,555,accepted,25,27,563,558,568,1,1,562,570,560,565,1,8
51,RT,571,accepted,18,20,594,589,599,4,1,595,605,591.5,596.5,1,10
52,RT,564,rejected,24,26,592,587,597,,,,,,,,
53,RT,481,accepted,1,7,501,496,506,4,1,500,529,499,504,1,29
54,RT,569,rejected,23,28,599,594,604,,,,,,,,
55,RT,521,accepted,19,24,534,529,539,1,1,532,557,530.5,535.5,2,25
56,RT,588,rejected,25,27,608,603,613,,,,,,,,
57,RT,531,rejected,23,29,557,552,562,,,,,,,,
58,RT,497,rejected,7,8,520,515,525,,,,,,,,
59,RT,491,rejected,18,26,512,507,517,,,,,,,,
60,RT,549,rejected,17,27,568,563,573,,,,,,,,
