request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-31320,accepted,46,48,555,545,565,4,1,555,562,550,560,0,7
2,PB,-3960,accepted,6,23,446,436,456,4,1,445,486,438,448,1,41
3,PB,-32760,accepted,10,19,456,446,466,5,1,454,480,449,459,2,26
4,PB,-37080,accepted,21,29,454,444,464,3,1,454,480,449,459,0,26
5,PB,-9720,accepted,40,58,475,465,485,1,1,471,522,468,478,4,51
6,PB,-16920,accepted,52,55,527,517,537,2,1,537,544,527,537,10,7
7,PB,-42840,accepted,38,44,520,510,530,3,1,520,539,515,525,0,19
8,PB,-29880,accepted,40,56,464,454,474,1,1,471,514,463,473,7,43
9,PB,-14040,accepted,36,59,454,444,464,1,1,460,527,452,462,6,67
10,PB,-18360,accepted,8,20,451,441,461,5,1,448,483,443,453,3,35
11,PB,-31320,accepted,43,59,521,511,531,2,1,511,557,511,521,10,46
12,PB,-3960,accepted,41,47,530,520,540,3,1,528,552,524,534,2,24
13,PB,-42840,accepted,47,56,556,546,566,3,1,553,575,551,561,3,22
14,PB,-35640,accepted,53,58,502,492,512,1,1,504,522,498,508,2,18
15,PB,-9720,accepted,38,53,522,512,532,3,1,520,566,516,526,2,46
16,PB,-41400,accepted,40,43,536,526,546,4,1,537,544,532,542,1,7
17,PB,-34200,accepted,13,29,462,452,472,5,1,461,511,457,467,1,50
18,PB,-11160,accepted,8,13,418,408,428,3,1,419,429,414,424,1,10
19,PB,-29880,accepted,47,53,554,544,564,3,1,553,566,550,560,1,13
20,PB,-3960,accepted,57,59,513,503,523,1,1,518,527,509,519,5,9
21,PB,-39960,accepted,48,60,562,552,572,4,1,563,598,558,568,1,35
22,PB,-41400,accepted,45,52,542,532,552,3,1,544,563,537,547,2,19
23,PB,-1080,accepted,41,46,523,513,533,3,1,528,547,521,531,5,19
24,PB,-24120,accepted,33,54,518,508,528,5,1,523,574,514,524,5,51
25,PB,-6840,accepted,34,57,520,510,530,5,1,526,585,516,526,6,59
