request_id,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub
1,accepted,21,28,479,469,489,4,1,486,505,478,488
2,accepted,40,52,536,526,546,5,1,536,568,531,541
3,accepted,45,53,552,542,562,4,1,550,575,546,556
4,accepted,14,21,466,456,476,4,1,464,485,460,470
5,accepted,42,57,488,478,498,2,1,478,520,478,488
6,accepted,5,29,444,434,454,5,1,443,507,439,449
7,accepted,15,16,469,459,479,4,1,467,470,463,473
8,accepted,37,40,507,497,517,3,1,504,511,501,511
9,accepted,19,25,480,470,490,5,1,481,493,476,486
10,accepted,1,5,434,424,444,4,1,430,440,427,437
11,accepted,16,22,400,390,410,2,1,400,413,395,405
12,accepted,42,50,541,531,551,4,1,540,566,536,546
13,accepted,31,34,444,434,454,2,1,449,455,442,452
14,accepted,43,60,543,533,553,5,1,546,594,540,550
15,accepted,19,29,480,470,490,5,1,481,507,476,486
16,accepted,32,51,516,506,526,4,1,518,569,512,522
17,accepted,45,58,536,526,546,3,1,527,563,527,537
18,accepted,3,17,418,408,428,3,1,416,450,412,422
19,accepted,48,54,521,511,531,1,1,521,534,516,526
20,accepted,52,58,499,489,509,2,1,506,525,498,508
21,accepted,42,55,498,488,508,1,1,501,538,495,505
22,accepted,14,18,466,456,476,5,1,466,477,461,471
23,accepted,34,54,520,510,530,5,1,520,572,515,525
24,accepted,42,44,541,531,551,4,1,540,545,536,546
25,accepted,36,42,522,512,532,4,1,528,539,520,530
26,accepted,39,55,533,523,543,5,1,533,576,528,538
27,accepted,49,53,524,514,534,1,1,524,531,519,529
28,accepted,41,43,466,456,476,2,1,474,480,465,475
29,accepted,32,46,516,506,526,4,1,518,553,512,522
30,accepted,5,20,444,434,454,4,1,441,482,438,448
31,accepted,55,56,507,497,517,2,1,514,517,506,516
32,accepted,5,16,444,434,454,4,1,441,470,438,448
33,accepted,43,44,487,477,497,2,1,481,485,479,489
34,accepted,10,15,456,446,466,5,1,455,468,451,461
35,accepted,40,52,510,500,520,3,1,512,543,506,516
36,accepted,7,16,449,439,459,4,1,447,470,443,453
37,accepted,36,59,526,516,536,5,1,527,589,522,532
38,accepted,25,28,469,459,479,3,1,469,478,464,474
39,accepted,47,53,529,519,539,3,1,534,546,527,537
40,accepted,50,52,495,485,505,2,1,502,505,494,504
41,accepted,47,54,559,549,569,5,1,559,572,554,564
42,accepted,36,47,521,511,531,4,1,528,558,520,530
43,accepted,35,56,495,485,505,3,1,497,555,491,501
44,accepted,41,57,538,528,548,5,1,539,582,534,544
45,accepted,10,29,456,446,466,5,1,455,507,451,461
46,accepted,39,57,495,485,505,1,1,495,544,490,500
47,accepted,15,17,469,459,479,5,1,469,474,464,474
48,accepted,45,48,503,493,513,1,1,511,520,502,512
49,accepted,3,15,439,429,449,4,1,435,466,432,442
50,accepted,53,57,574,564,584,4,1,576,586,570,580
51,accepted,16,20,472,462,482,4,1,471,482,467,477
52,accepted,46,53,546,536,556,4,1,554,575,545,555
53,accepted,10,29,456,446,466,5,1,455,507,451,461
54,accepted,53,60,566,556,576,4,1,576,595,566,576
55,accepted,35,38,489,479,499,1,1,484,491,482,492
56,accepted,34,54,520,510,530,5,1,520,572,515,525
57,accepted,35,53,469,459,479,2,1,459,508,459,469
58,accepted,20,22,483,473,493,4,1,483,487,478,488
59,accepted,35,55,523,513,533,5,1,523,576,518,528
60,accepted,47,53,492,482,502,2,1,494,508,488,498
