request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-24120,accepted,21,28,479,469,489,5,1,484,505,478,488,5,21
2,PB,-22680,accepted,40,52,536,526,546,5,1,540,573,531,541,4,33
3,PB,-21240,accepted,45,53,552,542,562,4,1,550,575,546,556,2,25
4,PB,-11160,accepted,14,21,466,456,476,5,1,465,483,460,470,1,18
5,PB,-29880,accepted,42,57,488,478,498,2,1,479,521,478,488,9,42
6,PB,-18360,accepted,5,29,444,434,454,5,1,442,510,439,449,2,68
7,PB,-39960,accepted,15,16,469,459,479,4,1,467,470,463,473,2,3
8,PB,-37080,accepted,37,40,507,497,517,3,1,507,514,501,511,0,7
9,PB,-2520,accepted,19,25,480,470,490,4,1,480,494,476,486,0,14
10,PB,-6840,accepted,1,5,434,424,444,5,1,431,441,427,437,3,10
11,PB,-22680,accepted,16,22,400,390,410,2,1,400,413,395,405,0,13
12,PB,-14040,accepted,42,50,541,531,551,4,1,540,566,536,546,1,26
13,PB,-2520,accepted,31,34,444,434,454,2,1,449,455,442,452,5,6
14,PB,-21240,accepted,43,60,543,533,553,5,1,550,599,540,550,7,49
15,PB,-29880,accepted,19,29,480,470,490,5,1,480,510,476,486,0,30
16,PB,-9720,accepted,32,51,516,506,526,4,1,518,569,512,522,2,51
17,PB,-14040,accepted,45,58,536,526,546,3,1,530,569,527,537,6,39
18,PB,-25560,accepted,3,17,418,408,428,3,1,414,448,412,422,4,34
19,PB,-12600,accepted,48,54,521,511,531,1,1,523,536,516,526,2,13
20,PB,-5400,accepted,52,58,499,489,509,2,1,507,526,498,508,8,19
21,PB,-1080,accepted,42,55,498,488,508,1,1,499,540,495,505,1,41
22,PB,-27000,accepted,14,18,466,456,476,5,1,465,476,461,471,1,11
23,PB,-25560,accepted,34,54,520,510,530,5,1,524,577,515,525,4,53
24,PB,-14040,accepted,42,44,541,531,551,4,1,540,545,536,546,1,5
25,PB,-11160,accepted,36,42,522,512,532,4,1,528,539,520,530,6,11
26,PB,-6840,accepted,39,55,533,523,543,4,1,534,580,528,538,1,46
27,PB,-31320,accepted,49,53,524,514,534,1,1,526,533,519,529,2,7
28,PB,-9720,accepted,41,43,466,456,476,2,1,475,481,465,475,9,6
29,PB,-12600,accepted,32,46,516,506,526,4,1,518,553,512,522,2,35
30,PB,-14040,accepted,5,20,444,434,454,4,1,440,482,438,448,4,42
31,PB,-21240,accepted,55,56,507,497,517,2,1,515,518,506,516,8,3
32,PB,-2520,accepted,5,16,444,434,454,4,1,440,470,438,448,4,30
33,PB,-42840,accepted,43,44,487,477,497,2,1,482,486,479,489,5,4
34,PB,-6840,accepted,10,15,456,446,466,5,1,454,467,451,461,2,13
35,PB,-12600,accepted,40,52,510,500,520,3,1,515,549,506,516,5,34
36,PB,-37080,accepted,7,16,449,439,459,4,1,446,470,443,453,3,24
37,PB,-19800,accepted,36,59,526,516,536,5,1,531,594,522,532,5,63
38,PB,-9720,accepted,25,28,469,459,479,3,1,468,477,464,474,1,9
39,PB,-42840,accepted,47,53,529,519,539,3,1,537,552,527,537,8,15
40,PB,-9720,accepted,50,52,495,485,505,2,1,503,506,494,504,8,3
41,PB,-24120,accepted,47,54,559,549,569,5,1,563,577,554,564,4,14
42,PB,-6840,accepted,36,47,521,511,531,4,1,528,558,520,530,7,30
43,PB,-28440,accepted,35,56,495,485,505,3,1,500,561,491,501,5,61
44,PB,-6840,accepted,41,57,538,528,548,5,1,543,587,534,544,5,44
45,PB,-14040,accepted,10,29,456,446,466,5,1,454,510,451,461,2,56
46,PB,-29880,accepted,39,57,495,485,505,1,1,493,546,490,500,2,53
47,PB,-42840,accepted,15,17,469,459,479,5,1,468,473,464,474,1,5
48,PB,-18360,accepted,45,48,503,493,513,1,1,511,522,502,512,8,11
49,PB,-21240,accepted,3,15,439,429,449,4,1,434,466,432,442,5,32
50,PB,-35640,accepted,53,57,574,564,584,4,1,576,586,570,580,2,10
51,PB,-24120,accepted,16,20,472,462,482,4,1,471,482,467,477,1,11
52,PB,-6840,accepted,46,53,546,536,556,4,1,554,575,545,555,8,21
53,PB,-16920,accepted,10,29,456,446,466,5,1,454,510,451,461,2,56
54,PB,-39960,accepted,53,60,566,556,576,4,1,576,599,566,576,10,23
55,PB,-22680,accepted,35,38,489,479,499,1,1,482,489,482,492,7,7
56,PB,-16920,accepted,34,54,520,510,530,5,1,524,577,515,525,4,53
57,PB,-5400,accepted,35,53,469,459,479,2,1,459,509,459,469,10,50
58,PB,-34200,accepted,20,22,483,473,493,4,1,483,486,478,488,0,3
59,PB,-14040,accepted,35,55,523,513,533,5,1,527,581,518,528,4,54
60,PB,-31320,accepted,47,53,492,482,502,2,1,495,509,488,498,3,14
61,RT,507,accepted,40,43,536,526,546,5,1,540,549,533,543,4,9
62,RT,555,accepted,53,56,563,553,573,3,1,553,561,553,563,10,8
63,RT,481,accepted,36,43,496,486,506,1,1,486,501,486,496,10,15
64,RT,449,accepted,31,52,456,446,466,2,1,449,506,447.5,457.5,7,57
65,RT,518,accepted,49,59,547,537,557,3,1,542,574,539.5,549.5,5,32
66,RT,476,accepted,49,60,494,484,504,2,1,500,536,492,502,6,36
67,RT,463,accepted,31,43,471,461,481,1,1,472,501,466.5,476.5,1,29
68,RT,452,accepted,12,20,460,450,470,4,1,457,482,453.5,463.5,3,25
69,RT,536,accepted,43,59,544,534,554,5,1,550,594,542,552,6,44
70,RT,543,accepted,49,59,564,554,574,5,1,569,594,561.5,571.5,5,25
71,RT,443,accepted,10,30,456,446,466,5,1,454,514,450,460,2,60
72,RT,486,accepted,31,59,512,502,522,5,1,516,594,509,519,4,78
73,RT,510,rejected,42,46,527,517,537,,,,,,,,
74,RT,520,rejected,40,43,525,515,535,,,,,,,,
75,RT,507,accepted,40,55,536,526,546,5,1,540,581,533,543,4,41
76,RT,417,accepted,12,28,427,417,437,3,1,434,477,425.5,435.5,7,43
77,RT,451,accepted,17,27,475,465,485,4,1,475,501,470,480,0,26
78,RT,424,accepted,5,28,444,434,454,4,1,440,505,437,447,4,65
79,RT,427,accepted,34,38,448,438,458,2,1,456,466,447,457,8,10
80,RT,492,accepted,49,60,509,499,519,2,1,500,536,499.5,509.5,9,36
81,RT,560,accepted,53,58,574,564,584,4,1,576,591,570,580,2,15
82,RT,431,accepted,10,18,456,446,466,5,1,454,476,450,460,2,22
83,RT,495,accepted,35,54,523,513,533,5,1,527,577,519.5,529.5,4,50
84,RT,456,accepted,20,22,474,464,484,4,1,483,486,473.5,483.5,9,3
85,RT,412,accepted,4,10,441,431,451,5,1,439,453,435.5,445.5,2,14
86,RT,461,accepted,35,45,485,475,495,1,1,482,510,479.5,489.5,3,28
87,RT,530,accepted,51,60,538,528,548,3,1,547,579,537.5,547.5,9,32
88,RT,429,accepted,2,23,437,427,447,5,1,434,488,430.5,440.5,3,54
89,RT,456,accepted,43,44,472,462,482,2,1,482,486,472,482,10,4
90,RT,500,accepted,39,49,528,518,538,4,1,534,563,526,536,6,29
91,RT,455,accepted,34,55,474,464,484,1,1,479,540,472.5,482.5,5,61
92,RT,464,rejected,46,59,483,473,493,,,,,,,,
93,RT,481,accepted,53,59,502,492,512,2,1,510,531,501,511,8,21
94,RT,505,accepted,39,52,518,508,528,3,1,512,549,510,520,6,37
95,RT,500,accepted,46,52,512,502,522,1,1,515,530,508.5,518.5,3,15
96,RT,419,accepted,2,13,427,417,437,4,1,431,458,424.5,434.5,4,27
97,RT,480,accepted,33,52,499,489,509,3,1,494,549,491.5,501.5,5,55
98,RT,438,accepted,23,29,452,442,462,3,1,462,482,452,462,10,20
99,RT,524,accepted,44,53,548,538,558,4,1,546,575,542,552,2,29
100,RT,511,accepted,57,58,539,529,549,1,1,547,551,538,548,8,4
101,RT,518,accepted,42,48,541,531,551,5,1,547,565,539,549,6,18
102,RT,466,accepted,47,56,487,477,497,2,1,495,518,486,496,8,23
103,RT,498,accepted,32,43,516,506,526,5,1,520,549,513,523,4,29
104,RT,496,accepted,47,57,513,503,523,1,1,520,546,510.5,520.5,7,26
105,RT,498,accepted,36,54,526,516,536,5,1,531,577,523.5,533.5,5,46
106,RT,477,rejected,49,51,492,482,502,,,,,,,,
107,RT,451,accepted,16,26,472,462,482,4,1,471,498,466.5,476.5,1,27
108,RT,520,accepted,40,60,536,526,546,5,1,540,599,533,543,4,59
109,RT,491,accepted,39,59,516,506,526,3,1,512,574,509,519,4,62
110,RT,512,rejected,42,46,523,513,533,,,,,,,,
111,RT,530,accepted,42,51,541,531,551,4,1,540,569,535.5,545.5,1,29
112,RT,509,accepted,57,60,526,516,536,2,1,522,536,519,529,4,14
113,RT,452,accepted,16,19,470,460,480,4,1,471,479,465.5,475.5,1,8
114,RT,509,rejected,35,51,523,513,533,,,,,,,,
115,RT,505,accepted,40,57,522,512,532,3,1,515,564,513.5,523.5,7,49
116,RT,483,accepted,49,50,492,482,502,2,1,500,502,491,501,8,2
117,RT,547,accepted,53,58,574,564,584,4,1,576,591,570,580,2,15
118,RT,459,rejected,20,21,483,473,493,,,,,,,,
119,RT,396,accepted,9,29,426,416,436,3,1,428,482,423,433,2,54
120,RT,441,accepted,10,24,456,446,466,5,1,454,491,450,460,2,37
