request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-31320,accepted,23,24,617,612,622,4,1,620,626,616,621,3,6
2,PB,-3960,accepted,3,12,511,506,516,4,1,509,557,508,513,2,48
3,PB,-32760,accepted,5,10,498,493,503,3,1,498,526,496,501,0,28
4,PB,-37080,accepted,11,14,478,473,483,2,1,478,492,476,481,0,14
5,PB,-9720,rejected,20,29,504,499,509,,,,,,,,
6,PB,-16920,rejected,26,28,568,563,573,,,,,,,,
7,PB,-42840,accepted,20,22,560,555,565,2,1,555,564,555,560,5,9
8,PB,-29880,rejected,20,28,464,459,469,,,,,,,,
9,PB,-14040,rejected,18,30,468,463,473,,,,,,,,
10,PB,-18360,accepted,4,10,516,511,521,4,1,515,549,513,518,1,34
11,PB,-31320,accepted,22,30,561,556,566,2,1,565,611,561,566,4,46
12,PB,-3960,rejected,21,24,572,567,577,,,,,,,,
13,PB,-42840,accepted,24,28,605,600,610,3,1,610,626,605,610,5,16
14,PB,-35640,rejected,27,29,533,528,538,,,,,,,,
15,PB,-9720,rejected,19,27,562,557,567,,,,,,,,
16,PB,-41400,accepted,20,22,603,598,608,4,1,606,613,602,607,3,7
17,PB,-34200,accepted,7,15,531,526,536,4,1,530,583,528,533,1,53
18,PB,-11160,accepted,4,7,432,427,437,1,1,432,446,430,435,0,14
19,PB,-29880,accepted,24,27,602,597,607,1,1,597,609,597,602,5,12
20,PB,-3960,rejected,28,29,543,538,548,,,,,,,,
21,PB,-39960,accepted,24,30,615,610,620,3,1,610,643,610,615,5,33
22,PB,-41400,accepted,23,26,587,582,592,1,1,590,604,586,591,3,14
23,PB,-1080,accepted,21,23,564,559,569,2,1,560,570,560,565,4,10
24,PB,-24120,accepted,17,27,562,557,567,1,1,563,609,560,565,1,46
25,PB,-6840,accepted,17,29,591,586,596,4,1,591,649,589,594,0,58
26,PB,-35640,accepted,25,27,577,572,582,2,1,582,588,577,582,5,6
27,PB,-38520,rejected,18,24,508,503,513,,,,,,,,
28,PB,-27000,accepted,17,22,591,586,596,4,1,591,613,589,594,0,22
29,PB,-35640,accepted,18,25,594,589,599,4,1,595,630,592,597,1,35
30,PB,-25560,accepted,16,19,585,580,590,4,1,585,600,583,588,0,15
31,RT,496,rejected,29,30,509,504,514,,,,,,,,
32,RT,469,rejected,23,29,478,473,483,,,,,,,,
33,RT,574,accepted,18,25,594,589,599,4,1,595,630,592,597,1,35
34,RT,508,rejected,7,11,531,526,536,,,,,,,,
35,RT,551,rejected,22,23,571,566,576,,,,,,,,
36,RT,602,accepted,23,25,617,612,622,4,1,620,630,616,621,3,10
37,RT,561,rejected,21,28,584,579,589,,,,,,,,
38,RT,470,rejected,27,30,497,492,502,,,,,,,,
39,RT,585,rejected,21,25,595,590,600,,,,,,,,
40,RT,491,accepted,5,8,496,491,501,3,1,498,513,494.5,499.5,2,15
41,RT,602,rejected,24,27,624,619,629,,,,,,,,
42,RT,544,accepted,20,29,560,555,565,2,1,555,601,555,560,5,46
43,RT,538,rejected,20,22,544,539,549,,,,,,,,
44,RT,535,accepted,12,14,559,554,564,4,1,558,572,556,561,1,14
45,RT,586,accepted,17,29,591,586,596,4,1,591,649,588.5,593.5,0,58
46,RT,592,accepted,19,30,599,594,604,4,1,601,659,597.5,602.5,2,58
47,RT,610,rejected,25,26,623,618,628,,,,,,,,
48,RT,547,accepted,12,15,559,554,564,4,1,558,583,556,561,1,25
49,RT,468,rejected,16,19,496,491,501,,,,,,,,
50,RT,618,accepted,28,29,641,636,646,4,1,643,649,639.5,644.5,2,6
51,RT,548,accepted,12,14,559,554,564,4,1,558,572,556,561,1,14
52,RT,486,rejected,20,25,500,495,505,,,,,,,,
53,RT,592,accepted,22,26,610,605,615,4,1,614,634,609.5,614.5,4,20
54,RT,562,rejected,21,22,582,577,587,,,,,,,,
55,RT,525,rejected,22,27,538,533,543,,,,,,,,
56,RT,484,accepted,6,8,503,498,508,3,1,503,513,500.5,505.5,0,10
57,RT,513,rejected,5,11,521,516,526,,,,,,,,
58,RT,506,accepted,5,15,516,511,521,4,1,521,583,516,521,5,62
59,RT,591,accepted,23,30,617,612,622,4,1,620,659,616,621,3,39
60,RT,498,rejected,3,6,511,506,516,,,,,,,,
