request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3891,accepted,40,45,421,411.0,431.0,2,1,423,429,417,427,2,6
1,PB,-3835,accepted,36,43,467,457.0,477.0,3,1,464,482,461,471,3,18
2,PB,-3814,accepted,33,34,479,469.0,489.0,2,2,487,487,478,488,8,0
3,PB,-3781,accepted,32,48,514,504.0,524.0,1,2,506,532,505,515,8,26
4,PB,-3772,accepted,28,44,490,480.0,500.0,4,2,495,533,488,498,5,38
5,PB,-3674,accepted,30,37,508,498.0,518.0,1,2,505,511,502,512,3,6
6,PB,-3663,accepted,41,44,527,517.0,537.0,4,2,528,533,523,533,1,5
7,PB,-3636,accepted,38,42,504,494.0,514.0,2,2,497,507,496,506,7,10
8,PB,-3503,accepted,39,40,489,479.0,499.0,2,2,499,503,489,499,10,4
9,PB,-3270,accepted,35,38,511,501.0,521.0,4,2,512,519,507,517,1,7
10,PB,-3269,accepted,30,49,502,492.0,512.0,1,2,505,534,499,509,3,29
11,PB,-3187,accepted,31,38,483,473.0,493.0,2,2,483,496,478,488,0,13
12,PB,-3181,accepted,35,40,473,463.0,483.0,3,1,463,477,463,473,10,14
13,PB,-3131,accepted,26,34,458,448.0,468.0,3,1,450,460,450,460,8,10
14,PB,-3084,accepted,29,31,506,496.0,516.0,4,2,499,505,498,508,7,6
15,PB,-3026,accepted,1,18,457,447.0,467.0,1,2,466,488,457,467,9,22
16,PB,-3001,accepted,14,24,464,454.0,474.0,2,2,458,467,457,467,6,9
17,PB,-2955,accepted,31,43,445,435.0,455.0,1,1,436,455,436,446,9,19
18,PB,-2852,accepted,19,24,489,479.0,499.0,1,2,490,493,485,495,1,3
19,PB,-2714,accepted,37,44,499,489.0,509.0,2,2,492,511,491,501,7,19
20,PB,-2658,accepted,30,38,499,489.0,509.0,1,2,505,516,497,507,6,11
21,PB,-2644,accepted,43,45,518,508.0,528.0,2,2,509,512,509,519,9,3
22,PB,-2631,accepted,27,41,504,494.0,514.0,1,2,502,524,498,508,2,22
23,PB,-2610,accepted,20,22,398,388.0,408.0,4,1,398,404,393,403,0,6
24,PB,-2566,accepted,30,39,480,470.0,490.0,2,2,479,498,475,485,1,19
25,PB,-2420,accepted,1,23,450,440.0,460.0,4,2,450,478,446,456,0,28
