request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-31320,accepted,31,32,458,448,468,3,1,457,459,453,463,1,2
2,PB,-3960,rejected,4,16,410,400,420,,,,,,,,
3,PB,-32760,accepted,7,13,413,403,423,3,1,404,418,404,414,9,14
4,PB,-37080,accepted,14,19,407,397,417,2,1,407,419,402,412,0,12
5,PB,-9720,accepted,27,39,417,407,427,1,1,416,442,412,422,1,26
6,PB,-16920,accepted,35,37,443,433,453,2,1,453,458,443,453,10,5
7,PB,-42840,accepted,26,29,440,430,450,3,1,445,450,438,448,5,5
8,PB,-29880,accepted,27,37,406,396,416,1,1,416,436,406,416,10,20
9,PB,-14040,accepted,24,39,403,393,413,1,1,411,442,402,412,8,31
10,PB,-18360,accepted,5,13,411,401,421,3,1,401,418,401,411,10,17
11,PB,-31320,accepted,29,40,440,430,450,2,1,438,466,434,444,2,28
12,PB,-3960,accepted,28,31,445,435,455,2,1,436,443,436,446,9,7
13,PB,-42840,accepted,31,37,458,448,468,3,1,457,471,453,463,1,14
14,PB,-35640,accepted,35,39,429,419,439,1,1,433,442,426,436,4,9
15,PB,-9720,accepted,25,36,441,431,451,2,1,431,455,431,441,10,24
16,PB,-41400,accepted,27,29,449,439,459,3,1,447,450,443,453,2,3
17,PB,-34200,accepted,9,20,416,406,426,3,1,408,434,407,417,8,26
18,PB,-11160,accepted,5,9,389,379,399,2,1,389,394,384,394,0,5
19,PB,-29880,accepted,31,36,457,447,467,3,1,457,468,452,462,0,11
20,PB,-3960,accepted,38,39,433,423,443,1,1,440,442,431,441,7,2
21,PB,-39960,accepted,32,40,461,451,471,3,1,460,479,456,466,1,19
22,PB,-41400,accepted,30,35,451,441,461,3,1,454,465,448,458,3,11
23,PB,-1080,accepted,28,31,441,431,451,2,1,436,443,434,444,5,7
24,PB,-24120,accepted,22,36,441,431,451,3,1,438,468,435,445,3,30
25,PB,-6840,rejected,23,38,444,434,454,,,,,,,,
26,PB,-35640,accepted,33,35,447,437,457,2,1,449,452,443,453,2,3
27,PB,-38520,accepted,23,32,419,409,429,2,1,428,446,419,429,9,18
28,PB,-27000,accepted,22,29,443,433,453,3,1,438,450,436,446,5,12
29,PB,-35640,accepted,24,33,445,435,455,3,1,442,461,439,449,3,19
30,PB,-25560,accepted,21,26,441,431,451,3,1,436,444,434,444,5,8
31,PB,-25560,accepted,25,40,424,414,434,1,1,414,445,414,424,10,31
32,PB,-31320,accepted,23,30,444,434,454,3,1,440,453,437,447,4,13
33,PB,-15480,accepted,26,31,445,435,455,3,1,445,456,440,450,0,11
34,PB,-11160,accepted,1,12,405,395,415,3,1,396,416,396,406,9,20
35,PB,-39960,accepted,28,39,440,430,450,2,1,436,463,433,443,4,27
36,PB,-31320,accepted,31,35,458,448,468,3,1,457,465,453,463,1,8
37,PB,-22680,accepted,38,39,436,426,446,1,1,440,442,433,443,4,2
38,PB,-9720,accepted,8,16,413,403,423,3,1,406,424,405,415,7,18
39,PB,-34200,accepted,19,20,404,394,414,1,1,403,405,399,409,1,2
40,PB,-5400,accepted,25,37,417,407,427,1,1,414,436,411,421,3,22
41,RT,405,rejected,15,20,429,419,439,,,,,,,,
42,RT,397,rejected,7,18,413,403,423,,,,,,,,
