request_id,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub
1,accepted,31,32,458,448,468,3,1,457,459,453,463
2,rejected,4,16,410,400,420,,,,,,
3,accepted,7,13,413,403,423,3,1,404,418,404,414
4,accepted,14,19,407,397,417,2,1,407,416,402,412
5,accepted,27,39,417,407,427,1,1,416,441,412,422
6,accepted,35,37,443,433,453,2,1,453,458,443,453
7,accepted,26,29,440,430,450,3,1,445,450,438,448
8,accepted,27,37,406,396,416,1,1,416,435,406,416
9,accepted,24,39,403,393,413,1,1,411,441,402,412
10,accepted,5,13,411,401,421,3,1,401,418,401,411
11,accepted,29,40,440,430,450,2,1,438,466,434,444
12,accepted,28,31,445,435,455,2,1,436,443,436,446
13,accepted,31,37,458,448,468,3,1,457,471,453,463
14,accepted,35,39,429,419,439,1,1,432,441,426,436
15,accepted,25,36,441,431,451,2,1,431,455,431,441
16,accepted,27,29,449,439,459,3,1,447,450,443,453
17,accepted,9,20,416,406,426,3,1,408,434,407,417
18,accepted,5,9,389,379,399,2,1,389,394,384,394
19,accepted,31,36,457,447,467,3,1,457,468,452,462
20,accepted,38,39,433,423,443,1,1,439,441,431,441
21,accepted,32,40,461,451,471,3,1,460,479,456,466
22,accepted,30,35,451,441,461,3,1,454,465,448,458
23,accepted,28,31,441,431,451,2,1,436,443,434,444
24,accepted,22,36,441,431,451,3,1,438,468,435,445
25,rejected,23,38,444,434,454,,,,,,
26,accepted,33,35,447,437,457,2,1,449,452,443,453
27,accepted,23,32,419,409,429,2,1,428,446,419,429
28,accepted,22,29,443,433,453,3,1,438,450,436,446
29,accepted,24,33,445,435,455,3,1,442,461,439,449
30,accepted,21,26,441,431,451,3,1,436,444,434,444
31,accepted,25,40,424,414,434,1,1,414,444,414,424
32,accepted,23,30,444,434,454,3,1,440,453,437,447
33,accepted,26,31,445,435,455,3,1,445,456,440,450
34,accepted,1,12,405,395,415,3,1,396,416,396,406
35,accepted,28,39,440,430,450,2,1,436,463,433,443
36,accepted,31,35,458,448,468,3,1,457,465,453,463
37,accepted,38,39,436,426,446,1,1,439,441,433,443
38,accepted,8,16,413,403,423,3,1,406,424,405,415
39,accepted,19,20,404,394,414,1,1,403,405,399,409
40,accepted,25,37,417,407,427,1,1,414,435,411,421
