request_id,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub
0,accepted,44,46,483,473,493,4,1,484,485,479,489
1,accepted,34,47,428,418,438,2,1,418,435,418,428
2,accepted,39,50,526,516,536,3,2,530,538,523,533
3,accepted,31,36,467,457,477,4,1,460,467,459,469
4,accepted,47,48,504,494,514,2,2,514,514,504,514
5,accepted,33,44,491,481,501,2,2,486,506,484,494
6,accepted,18,24,434,424,444,4,1,433,437,429,439
7,accepted,39,40,525,515,535,1,2,520,524,518,528
8,accepted,33,50,478,468,488,2,2,486,521,477,487
9,accepted,35,38,511,501,521,1,2,510,517,506,516
10,accepted,33,48,435,425,445,1,1,425,447,425,435
11,accepted,9,25,417,407,427,4,1,417,441,412,422
12,accepted,43,44,497,487,507,2,2,504,506,496,506
13,accepted,32,36,481,471,491,2,2,485,489,478,488
14,accepted,30,41,503,493,513,1,2,499,525,496,506
15,accepted,37,47,487,477,497,2,2,492,513,485,495
16,accepted,17,20,413,403,423,3,1,412,416,408,418
17,accepted,30,49,421,411,431,2,1,416,438,414,424
18,accepted,32,41,500,490,510,1,2,506,525,498,508
19,accepted,8,16,460,450,470,1,2,462,475,456,466
20,accepted,26,35,476,466,486,2,2,476,488,471,481
21,accepted,29,43,477,467,487,2,2,481,503,474,484
22,accepted,38,42,521,511,531,3,2,528,533,520,530
23,accepted,6,16,458,448,468,1,2,459,475,454,464
24,accepted,42,44,448,438,458,1,1,441,444,440,450
25,accepted,34,43,428,418,438,1,1,426,441,422,432
26,accepted,38,41,458,448,468,3,1,449,456,449,459
27,accepted,5,19,466,456,476,3,2,469,495,463,473
28,accepted,33,35,474,464,484,4,1,464,466,464,474
29,accepted,17,23,476,466,486,1,2,478,482,472,482
30,accepted,45,48,506,496,516,2,2,508,514,502,512
31,accepted,38,49,516,506,526,1,2,518,532,512,522
32,accepted,16,19,485,475,495,1,2,476,479,476,486
33,accepted,26,31,483,473,493,1,2,493,502,483,493
34,accepted,36,47,460,450,470,4,1,468,488,459,469
35,accepted,48,49,515,505,525,2,2,515,516,510,520
36,accepted,6,11,481,471,491,3,2,472,477,472,482
37,accepted,5,20,459,449,469,3,2,469,498,459,469
38,accepted,30,38,511,501,521,3,2,517,527,509,519
39,accepted,42,46,504,494,514,2,2,503,510,499,509
40,rejected,33,49,450,440,460,,,,,,
41,rejected,41,46,507,497,517,,,,,,
42,accepted,9,16,451,441,461,2,2,450,463,446,456
43,accepted,33,39,460,450,470,4,1,464,476,457,467
44,rejected,46,49,459,449,469,,,,,,
45,accepted,36,49,478,468,488,4,1,468,491,468,478
46,accepted,29,44,487,477,497,2,2,481,506,479,489
47,accepted,18,20,413,403,423,3,1,413,416,408,418
48,accepted,35,41,502,492,512,1,2,510,525,501,511
49,accepted,27,39,480,470,490,2,2,479,498,475,485
