request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
31,PB,-2006,accepted,38,49,516,506,526,1,2,518,534,512,522,2,16
32,PB,-1977,accepted,16,19,485,475,495,1,2,476,479,476,486,9,3
33,PB,-1877,accepted,26,31,483,473,493,1,2,493,502,483,493,10,9
34,PB,-1876,accepted,36,47,460,450,470,4,1,469,490,459,469,9,21
35,PB,-1768,accepted,48,49,515,505,525,2,2,515,516,510,520,0,1
36,PB,-1754,accepted,6,11,481,471,491,3,2,472,477,472,482,9,5
37,PB,-1478,accepted,5,20,459,449,469,3,2,469,498,459,469,10,29
38,PB,-1419,accepted,30,38,511,501,521,3,2,517,527,509,519,6,10
39,PB,-1417,accepted,42,46,504,494,514,2,2,503,510,499,509,1,7
40,PB,-1324,rejected,33,49,450,440,460,,,,,,,,
41,PB,-1306,rejected,41,46,507,497,517,,,,,,,,
42,PB,-1285,accepted,9,16,451,441,461,2,2,450,463,446,456,1,13
43,PB,-1228,accepted,33,39,460,450,470,4,1,465,477,457,467,5,12
44,PB,-1220,rejected,46,49,459,449,469,,,,,,,,
45,PB,-1158,accepted,36,49,478,468,488,4,1,469,493,468,478,9,24
46,PB,-1151,accepted,29,44,487,477,497,2,2,481,506,479,489,6,25
47,PB,-1151,accepted,18,20,413,403,423,3,1,413,416,408,418,0,3
48,PB,-1119,accepted,35,41,502,492,512,1,2,510,525,501,511,8,15
49,PB,-1068,accepted,27,39,480,470,490,2,2,479,498,475,485,1,19
50,RT,379,accepted,7,14,408,398,418,4,1,413,427,405.5,415.5,5,14
51,RT,391,accepted,30,33,417,407,427,2,1,415,416,411,421,2,1
52,RT,396,accepted,36,48,417,407,427,2,1,420,436,413.5,423.5,3,16
53,RT,397,accepted,8,13,413,403,423,4,1,416,422,409.5,419.5,3,6
54,RT,399,accepted,33,42,419,409,429,1,1,425,440,417,427,6,15
55,RT,408,accepted,13,25,425,415,435,4,1,423,441,419,429,2,18
56,RT,410,rejected,4,6,438,428,448,,,,,,,,
57,RT,414,rejected,9,21,435,425,445,,,,,,,,
58,RT,414,accepted,17,25,428,418,438,4,1,432,441,425,435,4,9
59,RT,416,rejected,19,20,421,411,431,,,,,,,,
60,RT,432,rejected,3,23,443,433,453,,,,,,,,
61,RT,432,rejected,34,43,454,444,464,,,,,,,,
62,RT,435,rejected,33,40,451,441,461,,,,,,,,
63,RT,435,rejected,20,24,464,454,474,,,,,,,,
64,RT,436,accepted,26,46,450,440,460,4,1,449,487,445,455,1,38
65,RT,437,rejected,42,50,460,450,470,,,,,,,,
66,RT,440,accepted,29,44,455,445,465,4,1,454,485,449.5,459.5,1,31
67,RT,441,accepted,21,25,462,452,472,2,2,468,474,460,470,6,6
68,RT,445,accepted,15,21,475,465,485,1,2,475,480,470,480,0,5
69,RT,445,accepted,27,32,475,465,485,2,2,479,484,472,482,4,5
70,RT,446,accepted,1,19,457,447,467,1,2,452,479,449.5,459.5,5,27
71,RT,448,accepted,26,35,469,459,479,2,2,476,488,467.5,477.5,7,12
72,RT,449,accepted,17,25,460,450,470,2,2,466,474,458,468,6,8
73,RT,450,accepted,37,42,472,462,482,4,1,471,481,466.5,476.5,1,10
74,RT,454,rejected,29,45,469,459,479,,,,,,,,
75,RT,456,rejected,37,41,475,465,485,,,,,,,,
76,RT,456,accepted,4,8,463,453,473,1,2,454,461,453.5,463.5,9,7
77,RT,457,accepted,17,25,479,469,489,1,2,478,491,473.5,483.5,1,13
78,RT,458,rejected,9,19,465,455,475,,,,,,,,
79,RT,462,accepted,5,12,474,464,484,3,2,469,482,466.5,476.5,5,13
80,RT,462,accepted,26,46,483,473,493,2,2,476,510,474.5,484.5,7,34
81,RT,462,accepted,26,42,476,466,486,2,2,476,502,471,481,0,26
82,RT,463,accepted,23,24,478,468,488,1,2,483,487,475.5,485.5,5,4
83,RT,466,accepted,32,45,487,477,497,2,2,485,507,481,491,2,22
84,RT,469,accepted,36,37,487,477,497,2,2,490,491,483.5,493.5,3,1
85,RT,472,rejected,22,23,500,490,510,,,,,,,,
86,RT,472,accepted,48,50,489,479,499,4,1,492,498,485.5,495.5,3,6
87,RT,473,accepted,36,47,499,489,509,2,2,490,513,489.5,499.5,9,23
88,RT,474,accepted,18,23,485,475,495,1,2,479,482,477,487,6,3
89,RT,477,accepted,44,48,491,481,501,4,1,486,491,483.5,493.5,5,5
90,RT,479,accepted,45,48,501,491,511,2,2,508,514,499.5,509.5,7,6
91,RT,482,rejected,29,39,508,498,518,,,,,,,,
92,RT,485,accepted,48,50,494,484,504,4,1,492,498,488,498,2,6
93,RT,485,accepted,30,33,504,494,514,1,2,499,506,496.5,506.5,5,7
94,RT,488,rejected,36,45,511,501,521,,,,,,,,
95,RT,490,accepted,27,49,499,489,509,1,2,496,534,492.5,502.5,3,38
96,RT,492,accepted,35,37,511,501,521,1,2,510,512,505.5,515.5,1,2
97,RT,496,rejected,39,44,526,516,536,,,,,,,,
98,RT,500,accepted,38,48,520,510,530,1,2,518,532,514,524,2,14
99,RT,508,rejected,39,45,518,508,528,,,,,,,,
