request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3835,accepted,28,34,474,469.0,479.0,4,1,471,474,470,475,3,3
1,PB,-3781,accepted,32,48,514,509.0,519.0,1,2,509,536,509,514,5,27
2,PB,-3674,accepted,30,37,508,503.0,513.0,1,2,508,515,506,511,0,7
3,PB,-3635,accepted,26,38,503,498.0,508.0,1,2,500,520,499,504,3,20
4,PB,-3604,accepted,27,36,449,444.0,454.0,3,1,450,458,447,452,1,8
5,PB,-3555,accepted,39,44,489,484.0,494.0,4,1,487,493,486,491,2,6
6,PB,-3375,accepted,29,49,447,442.0,452.0,3,1,452,481,447,452,5,29
7,PB,-3293,accepted,39,50,509,504.0,514.0,2,2,510,532,507,512,1,22
8,PB,-3269,accepted,28,41,503,498.0,508.0,1,2,506,528,502,507,3,22
9,PB,-3180,accepted,27,46,454,449.0,459.0,3,1,450,479,450,455,4,29
10,PB,-3152,accepted,5,7,455,450.0,460.0,2,2,453,456,452,457,2,3
11,PB,-3000,accepted,33,39,417,412.0,422.0,2,1,417,428,415,420,0,11
12,PB,-2958,accepted,33,49,498,493.0,503.0,2,2,497,527,495,500,1,30
13,PB,-2911,accepted,3,4,458,453.0,463.0,1,2,460,460,457,462,2,0
14,PB,-2871,accepted,35,39,472,467.0,477.0,4,1,477,486,472,477,5,9
15,PB,-2848,accepted,33,48,500,495.0,505.0,2,2,497,525,496,501,3,28
16,PB,-2794,accepted,32,41,500,495.0,505.0,2,2,496,515,496,501,4,19
17,PB,-2780,rejected,44,46,509,504.0,514.0,,,,,,,,
18,PB,-2767,rejected,38,40,499,494.0,504.0,,,,,,,,
19,PB,-2622,accepted,31,32,411,406.0,416.0,1,1,411,413,409,414,0,2
20,PB,-2618,accepted,39,42,519,514.0,524.0,1,2,523,531,519,524,4,8
21,PB,-2613,accepted,2,18,395,390.0,400.0,3,1,395,414,393,398,0,19
22,PB,-2579,rejected,46,47,514,509.0,519.0,,,,,,,,
23,PB,-2466,accepted,30,42,500,495.0,505.0,2,2,495,518,495,500,5,23
24,PB,-2428,accepted,29,34,487,482.0,492.0,2,2,492,497,487,492,5,5
25,PB,-2379,accepted,3,11,464,459.0,469.0,1,2,460,472,460,465,4,12
