request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3828,accepted,44,46,483,478,488,3,1,484,485,481,486,1,1
1,PB,-3805,accepted,34,47,428,423,433,2,1,433,455,428,433,5,22
2,PB,-3761,accepted,39,50,526,521,531,2,2,526,539,524,529,0,13
3,PB,-3717,accepted,28,31,483,478,488,1,2,486,491,482,487,3,5
4,PB,-3590,accepted,31,36,467,462,472,3,1,462,467,462,467,5,5
5,PB,-3586,accepted,47,48,504,499,509,4,1,505,505,502,507,1,0
6,PB,-3529,accepted,33,44,491,486,496,1,2,496,520,491,496,5,24
7,PB,-3522,accepted,32,45,483,478,488,4,1,478,499,478,483,5,21
8,PB,-3420,accepted,18,24,434,429,439,3,1,431,435,431,436,3,4
9,PB,-3371,accepted,39,40,525,520,530,2,2,526,530,523,528,1,4
10,PB,-3357,accepted,33,50,478,473,483,4,1,479,512,476,481,1,33
11,PB,-3270,accepted,35,38,511,506,516,2,2,516,523,511,516,5,7
12,PB,-3209,accepted,34,39,483,478,488,4,1,480,491,479,484,3,11
13,PB,-3160,accepted,33,48,435,430,440,2,1,432,456,431,436,3,24
14,PB,-3140,accepted,9,25,417,412,422,3,1,415,439,415,420,2,24
15,PB,-3136,accepted,43,44,497,492,502,4,1,496,498,494,499,1,2
16,PB,-3108,accepted,32,36,481,476,486,4,1,478,482,477,482,3,4
17,PB,-3042,accepted,30,41,503,498,508,2,2,506,531,502,507,3,25
18,PB,-3038,accepted,37,47,487,482,492,4,1,485,504,484,489,2,19
19,PB,-3036,accepted,3,17,469,464,474,2,2,465,485,465,470,4,20
20,PB,-2853,accepted,17,20,413,408,418,2,1,408,411,408,413,5,3
21,PB,-2839,accepted,30,49,421,416,426,1,1,421,441,419,424,0,20
22,PB,-2794,accepted,32,41,500,495,505,1,2,495,514,495,500,5,19
23,PB,-2739,rejected,8,23,480,475,485,,,,,,,,
24,PB,-2686,accepted,14,24,468,463,473,1,2,464,473,464,469,4,9
25,PB,-2624,rejected,8,16,460,455,465,,,,,,,,
26,PB,-2586,accepted,26,35,476,471,481,1,2,480,498,476,481,4,18
27,PB,-2517,accepted,5,24,442,437,447,4,1,441,463,439,444,1,22
28,PB,-2498,accepted,29,43,477,472,482,4,1,474,495,473,478,3,21
29,PB,-2416,accepted,38,42,521,516,526,2,2,524,534,520,525,3,10
30,PB,-2397,rejected,11,13,482,477,487,,,,,,,,
31,PB,-2377,rejected,6,16,458,453,463,,,,,,,,
32,PB,-2345,accepted,42,44,448,443,453,2,1,448,451,446,451,0,3
33,PB,-2334,accepted,34,43,428,423,433,1,1,423,437,423,428,5,14
34,PB,-2318,rejected,38,41,458,453,463,,,,,,,,
35,PB,-2246,accepted,5,19,466,461,471,2,2,467,487,465,470,1,20
36,PB,-2245,accepted,30,31,506,501,511,2,2,506,509,504,509,0,3
37,PB,-2162,accepted,32,35,483,478,488,4,1,478,481,478,483,5,3
38,PB,-2134,accepted,33,35,474,469,479,4,1,479,481,474,479,5,2
39,PB,-2113,accepted,26,28,498,493,503,2,2,498,503,496,501,0,5
40,PB,-2075,accepted,39,47,511,506,516,1,2,509,524,508,513,2,15
41,PB,-2061,rejected,17,23,476,471,481,,,,,,,,
42,PB,-2053,accepted,34,36,464,459,469,3,1,466,467,463,468,2,1
43,PB,-2024,rejected,45,48,506,501,511,,,,,,,,
44,PB,-2006,rejected,38,49,516,511,521,,,,,,,,
45,PB,-1998,rejected,28,29,467,462,472,,,,,,,,
46,PB,-1977,accepted,16,19,485,480,490,2,2,484,487,483,488,1,3
47,PB,-1877,accepted,26,31,483,478,488,1,2,480,491,479,484,3,11
48,PB,-1876,rejected,36,47,460,455,465,,,,,,,,
49,PB,-1768,rejected,48,49,515,510,520,,,,,,,,
50,PB,-1763,rejected,44,48,463,458,468,,,,,,,,
51,PB,-1754,rejected,6,11,481,476,486,,,,,,,,
52,PB,-1478,rejected,5,20,459,454,464,,,,,,,,
53,PB,-1419,accepted,30,38,511,506,516,2,2,506,523,506,511,5,17
54,PB,-1417,rejected,42,46,504,499,509,,,,,,,,
55,PB,-1367,rejected,2,20,428,423,433,,,,,,,,
56,PB,-1355,rejected,39,43,463,458,468,,,,,,,,
57,PB,-1324,rejected,33,49,450,445,455,,,,,,,,
58,PB,-1306,rejected,41,46,507,502,512,,,,,,,,
59,PB,-1285,accepted,9,16,451,446,456,1,2,453,466,450,455,2,13
60,PB,-1228,rejected,33,39,460,455,465,,,,,,,,
61,PB,-1220,rejected,46,49,459,454,464,,,,,,,,
62,PB,-1175,rejected,40,50,442,437,447,,,,,,,,
63,PB,-1158,accepted,36,49,478,473,483,4,1,483,507,478,483,5,24
64,PB,-1151,rejected,29,44,487,482,492,,,,,,,,
65,PB,-1151,rejected,18,20,413,408,418,,,,,,,,
66,PB,-1119,accepted,35,41,502,497,507,1,2,499,514,498,503,3,15
67,PB,-1115,rejected,27,36,509,504,514,,,,,,,,
68,PB,-1068,accepted,27,39,480,475,485,1,2,483,508,479,484,3,25
69,PB,-928,rejected,33,46,514,509,519,,,,,,,,
70,RT,379,accepted,7,14,408,403,413,3,1,411,425,408,413,3,14
71,RT,397,accepted,8,13,413,408,418,3,1,414,420,411,416,1,6
72,RT,410,rejected,4,6,438,433,443,,,,,,,,
73,RT,414,rejected,9,21,435,430,440,,,,,,,,
74,RT,416,rejected,19,20,421,416,426,,,,,,,,
75,RT,432,rejected,3,23,443,438,448,,,,,,,,
76,RT,432,rejected,34,43,454,449,459,,,,,,,,
77,RT,435,rejected,33,40,451,446,456,,,,,,,,
78,RT,435,rejected,20,24,464,459,469,,,,,,,,
79,RT,437,rejected,42,50,460,455,465,,,,,,,,
80,RT,440,accepted,29,44,455,450,460,3,1,455,483,452.5,457.5,0,28
81,RT,441,accepted,21,25,462,457,467,4,1,461,467,459,464,1,6
82,RT,445,rejected,15,21,475,470,480,,,,,,,,
83,RT,446,accepted,1,19,457,452,462,2,2,462,487,457,462,5,25
84,RT,448,accepted,26,35,469,464,474,4,1,469,481,466.5,471.5,0,12
85,RT,454,accepted,29,45,469,464,474,4,1,474,499,469,474,5,25
86,RT,456,rejected,37,41,475,470,480,,,,,,,,
87,RT,456,rejected,4,8,463,458,468,,,,,,,,
88,RT,457,rejected,17,25,479,474,484,,,,,,,,
89,RT,458,rejected,9,19,465,460,470,,,,,,,,
90,RT,463,rejected,23,24,478,473,483,,,,,,,,
91,RT,466,rejected,32,45,487,482,492,,,,,,,,
92,RT,469,accepted,36,37,487,482,492,4,1,483,484,482.5,487.5,4,1
93,RT,474,rejected,18,23,485,480,490,,,,,,,,
94,RT,477,rejected,44,48,491,486,496,,,,,,,,
95,RT,485,rejected,48,50,494,489,499,,,,,,,,
96,RT,485,rejected,30,33,504,499,509,,,,,,,,
97,RT,488,rejected,36,45,511,506,516,,,,,,,,
98,RT,500,rejected,38,48,520,515,525,,,,,,,,
99,RT,508,rejected,39,45,518,513,523,,,,,,,,
