request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-2520,accepted,30,38,502,492,512,4,1,496,510,494,504,6,14
2,PB,-41400,accepted,30,37,502,492,512,4,1,496,508,494,504,6,12
3,PB,-24120,accepted,42,48,515,505,525,4,1,520,533,513,523,5,13
4,PB,-6840,accepted,42,44,441,431,451,2,1,444,447,437,447,3,3
5,PB,-11160,accepted,33,45,444,434,454,1,1,454,476,444,454,10,22
6,PB,-22680,accepted,39,40,488,478,498,3,1,488,489,483,493,0,1
7,PB,-5400,accepted,35,39,461,451,471,1,1,459,466,455,465,2,7
8,PB,-9720,accepted,31,39,488,478,498,4,1,498,513,488,498,10,15
9,PB,-9720,accepted,43,45,520,510,530,4,1,522,525,516,526,2,3
10,PB,-29880,accepted,30,31,502,492,512,4,1,496,497,494,504,6,1
11,PB,-11160,accepted,28,44,498,488,508,4,1,491,523,490,500,7,32
12,PB,-37080,accepted,4,11,413,403,423,3,1,417,430,408,418,4,13
13,PB,-11160,accepted,18,25,477,467,487,4,1,470,484,469,479,7,14
14,PB,-9720,accepted,33,50,507,497,517,4,1,501,539,499,509,6,38
15,PB,-15480,accepted,27,30,472,462,482,3,1,463,469,462,472,9,6
16,PB,-12600,accepted,28,33,498,488,508,4,1,491,500,490,500,7,9
17,PB,-6840,accepted,31,32,456,446,466,1,1,449,450,448,458,7,1
18,PB,-21240,accepted,4,11,436,426,446,4,1,441,454,434,444,5,13
19,PB,-34200,accepted,46,47,492,482,502,3,1,502,504,492,502,10,2
20,PB,-27000,accepted,37,47,509,499,519,4,1,509,531,504,514,0,22
21,PB,-3960,accepted,30,44,499,489,509,4,1,496,523,493,503,3,27
22,PB,-24120,accepted,27,39,497,487,507,4,1,489,513,488,498,8,24
23,PB,-35640,accepted,26,44,494,484,504,4,1,486,523,485,495,8,37
24,PB,-11160,accepted,29,44,457,447,467,3,1,467,496,457,467,10,29
25,PB,-37080,accepted,43,49,515,505,525,4,1,522,536,514,524,7,14
26,PB,-2520,rejected,10,19,464,454,474,,,,,,,,
27,PB,-32760,accepted,6,14,456,446,466,4,1,446,461,446,456,10,15
28,PB,-18360,accepted,17,23,476,466,486,4,1,468,480,467,477,8,12
29,PB,-25560,accepted,34,43,465,455,475,1,1,456,472,456,466,9,16
30,PB,-5400,accepted,33,48,437,427,447,2,1,429,456,427,437,8,27
31,PB,-25560,accepted,39,41,517,507,527,4,1,514,517,511,521,3,3
32,PB,-41400,accepted,18,21,477,467,487,4,1,470,476,469,479,7,6
33,PB,-2520,accepted,33,48,469,459,479,3,1,477,506,468,478,8,29
34,PB,-11160,accepted,28,37,498,488,508,4,1,491,508,490,500,7,17
35,PB,-9720,accepted,36,48,457,447,467,1,1,461,482,454,464,4,21
36,PB,-42840,accepted,26,34,451,441,461,1,1,441,455,441,451,10,14
37,PB,-15480,accepted,37,38,515,505,525,4,1,509,510,507,517,6,1
38,PB,-34200,accepted,43,46,524,514,534,4,1,522,528,518,528,2,6
39,PB,-15480,accepted,32,35,479,469,489,3,1,474,479,471,481,5,5
40,PB,-31320,accepted,38,49,510,500,520,4,1,511,536,506,516,1,25
41,PB,-25560,accepted,7,16,458,448,468,4,1,448,465,448,458,10,17
