request_id,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub
1,accepted,30,38,502,492,512,4,1,496,510,494,504
2,accepted,30,37,502,492,512,4,1,496,508,494,504
3,accepted,42,48,515,505,525,4,1,520,533,513,523
4,accepted,42,44,441,431,451,2,1,442,445,437,447
5,accepted,33,45,444,434,454,1,1,454,476,444,454
6,accepted,39,40,488,478,498,3,1,487,488,483,493
7,accepted,35,39,461,451,471,1,1,459,466,455,465
8,accepted,31,39,488,478,498,4,1,498,513,488,498
9,accepted,43,45,520,510,530,4,1,522,525,516,526
10,accepted,30,31,502,492,512,4,1,496,497,494,504
11,accepted,28,44,498,488,508,4,1,491,523,490,500
12,accepted,4,11,413,403,423,3,1,413,425,408,418
13,accepted,18,25,477,467,487,4,1,470,484,469,479
14,accepted,33,50,507,497,517,4,1,501,539,499,509
15,accepted,27,30,472,462,482,3,1,462,468,462,472
16,accepted,28,33,498,488,508,4,1,491,500,490,500
17,accepted,31,32,456,446,466,1,1,449,450,448,458
18,accepted,4,11,436,426,446,4,1,441,454,434,444
19,accepted,46,47,492,482,502,3,1,501,503,492,502
20,accepted,37,47,509,499,519,4,1,509,531,504,514
21,accepted,30,44,499,489,509,4,1,496,523,493,503
22,accepted,27,39,497,487,507,4,1,489,513,488,498
23,accepted,26,44,494,484,504,4,1,486,523,485,495
24,accepted,29,44,457,447,467,3,1,466,495,457,467
25,accepted,43,49,515,505,525,4,1,522,536,514,524
26,rejected,10,19,464,454,474,,,,,,
27,accepted,6,14,456,446,466,4,1,446,461,446,456
28,accepted,17,23,476,466,486,4,1,468,480,467,477
29,accepted,34,43,465,455,475,1,1,456,472,456,466
30,accepted,33,48,437,427,447,2,1,427,454,427,437
31,accepted,39,41,517,507,527,4,1,514,517,511,521
32,accepted,18,21,477,467,487,4,1,470,476,469,479
33,accepted,33,48,469,459,479,3,1,476,505,468,478
34,accepted,28,37,498,488,508,4,1,491,508,490,500
35,accepted,36,48,457,447,467,1,1,461,481,454,464
36,accepted,26,34,451,441,461,1,1,441,455,441,451
37,accepted,37,38,515,505,525,4,1,509,510,507,517
38,accepted,43,46,524,514,534,4,1,522,528,518,528
39,accepted,32,35,479,469,489,3,1,473,478,471,481
40,accepted,38,49,510,500,520,4,1,511,536,506,516
41,accepted,7,16,458,448,468,4,1,448,465,448,458
42,accepted,28,46,414,404,424,2,1,419,450,412,422
43,accepted,31,38,476,466,486,3,1,471,483,469,479
44,accepted,44,48,488,478,498,3,1,496,505,487,497
45,accepted,7,16,458,448,468,4,1,448,465,448,458
46,accepted,12,16,433,423,443,3,1,429,435,426,436
47,accepted,39,44,462,452,472,1,1,467,474,460,470
48,accepted,29,43,500,490,510,4,1,493,521,492,502
49,accepted,26,41,452,442,462,3,1,459,490,451,461
50,accepted,28,36,444,434,454,1,1,444,460,439,449
