request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-24120,accepted,11,14,508,503,513,2,1,505,519,505,510,3,14
2,PB,-22680,accepted,20,26,603,598,608,4,1,603,633,601,606,0,30
3,PB,-21240,accepted,23,26,616,611,621,4,1,619,633,615,620,3,14
4,PB,-11160,accepted,7,11,531,526,536,4,1,526,550,526,531,5,24
5,PB,-29880,accepted,21,29,521,516,526,1,1,526,564,521,526,5,38
6,PB,-18360,accepted,3,15,511,506,516,4,1,508,582,507,512,3,74
7,PB,-39960,accepted,8,9,513,508,518,3,1,509,516,509,514,4,7
8,PB,-37080,accepted,19,20,544,539,549,2,1,544,548,542,547,0,4
9,PB,-2520,accepted,10,13,522,517,527,3,1,522,535,520,525,0,13
10,PB,-6840,accepted,1,3,501,496,506,4,1,500,507,498,503,1,7
11,PB,-22680,rejected,8,11,398,393,403,,,,,,,,
12,PB,-14040,accepted,21,25,608,603,613,4,1,608,629,606,611,0,21
13,PB,-2520,rejected,16,17,465,460,470,,,,,,,,
14,PB,-21240,accepted,22,30,588,583,593,3,1,584,632,584,589,4,48
15,PB,-29880,accepted,10,14,550,545,555,4,1,546,571,546,551,4,25
16,PB,-9720,accepted,17,26,569,564,574,3,1,564,604,564,569,5,40
17,PB,-14040,rejected,23,29,579,574,584,,,,,,,,
18,PB,-25560,accepted,2,9,433,428,438,1,1,432,463,430,435,1,31
19,PB,-12600,rejected,24,27,562,557,567,,,,,,,,
20,PB,-5400,rejected,26,29,503,498,508,,,,,,,,
21,PB,-1080,rejected,21,28,532,527,537,,,,,,,,
22,PB,-27000,accepted,7,9,521,516,526,4,1,526,540,521,526,5,14
23,PB,-25560,accepted,17,27,568,563,573,3,1,564,609,564,569,4,45
24,PB,-14040,accepted,21,22,608,603,613,4,1,608,612,606,611,0,4
25,PB,-11160,accepted,18,22,563,558,568,3,1,568,583,563,568,5,15
26,PB,-6840,accepted,20,28,603,598,608,4,1,603,641,601,606,0,38
27,PB,-31320,accepted,24,27,566,561,571,2,1,569,579,566,571,3,10
28,PB,-9720,rejected,21,22,469,464,474,,,,,,,,
29,PB,-12600,accepted,17,23,591,586,596,4,1,590,618,588,593,1,28
30,PB,-14040,accepted,3,10,511,506,516,4,1,508,545,507,512,3,37
31,RT,557,accepted,20,25,573,568,578,3,1,576,600,572,577,3,24
32,RT,613,accepted,28,30,642,637,647,4,1,642,658,639.5,644.5,0,16
33,RT,491,rejected,2,6,507,502,512,,,,,,,,
34,RT,507,rejected,28,29,522,517,527,,,,,,,,
35,RT,553,accepted,22,26,581,576,586,3,1,584,604,580,585,3,20
36,RT,421,rejected,2,6,447,442,452,,,,,,,,
37,RT,575,rejected,23,29,599,594,604,,,,,,,,
38,RT,549,accepted,12,13,559,554,564,4,1,556,564,555,560,3,8
39,RT,608,accepted,26,30,632,627,637,4,1,634,658,630.5,635.5,2,24
40,RT,495,rejected,12,15,509,504,514,,,,,,,,
41,RT,547,accepted,13,14,561,556,566,4,1,565,571,560.5,565.5,4,6
42,RT,554,rejected,18,24,580,575,585,,,,,,,,
43,RT,536,accepted,10,15,547,542,552,4,1,546,582,544,549,1,36
44,RT,450,rejected,6,13,476,471,481,,,,,,,,
45,RT,504,accepted,20,25,525,520,530,1,1,521,544,520.5,525.5,4,23
46,RT,548,accepted,28,29,558,553,563,1,1,558,564,555.5,560.5,0,6
47,RT,535,rejected,16,24,545,540,550,,,,,,,,
48,RT,453,rejected,18,22,471,466,476,,,,,,,,
49,RT,557,accepted,14,15,573,568,578,4,1,572,582,570,575,1,10
50,RT,597,accepted,20,26,603,598,608,4,1,603,633,600.5,605.5,0,30
51,RT,589,rejected,20,27,603,598,608,,,,,,,,
52,RT,533,accepted,21,28,559,554,564,2,1,554,586,554,559,5,32
53,RT,498,rejected,24,25,517,512,522,,,,,,,,
54,RT,545,rejected,17,22,574,569,579,,,,,,,,
55,RT,508,accepted,8,10,537,532,542,4,1,533,545,532.5,537.5,4,12
56,RT,598,accepted,25,28,628,623,633,4,1,630,641,626.5,631.5,2,11
57,RT,460,accepted,7,15,485,480,490,2,1,480,530,480,485,5,50
58,RT,497,rejected,10,13,504,499,509,,,,,,,,
59,RT,534,accepted,11,12,555,550,560,4,1,551,555,550.5,555.5,4,4
60,RT,611,rejected,26,29,620,615,625,,,,,,,,
