request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-24120,accepted,14,18,419,409,429,2,1,409,416,409,419,10,7
2,PB,-22680,accepted,27,35,449,439,459,3,1,446,465,443,453,3,19
3,PB,-21240,accepted,30,35,455,445,465,3,1,454,465,450,460,1,11
4,PB,-11160,accepted,9,14,416,406,426,3,1,408,420,407,417,8,12
5,PB,-29880,accepted,28,38,424,414,434,2,1,434,459,424,434,10,25
6,PB,-18360,accepted,4,20,410,400,420,3,1,400,433,400,410,10,33
7,PB,-39960,accepted,10,11,418,408,428,3,1,411,413,410,420,7,2
8,PB,-37080,accepted,25,27,434,424,444,2,1,429,430,427,437,5,1
9,PB,-2520,accepted,13,17,425,415,435,3,1,419,426,417,427,6,7
10,PB,-6840,accepted,1,4,405,395,415,3,1,396,399,396,406,9,3
11,PB,-22680,accepted,11,15,378,368,388,1,1,378,385,373,383,0,7
12,PB,-14040,accepted,28,33,452,442,462,3,1,449,461,446,456,3,12
13,PB,-2520,accepted,21,23,402,392,412,1,1,401,402,397,407,1,1
14,PB,-21240,accepted,29,40,451,441,461,3,1,451,479,446,456,0,28
15,PB,-29880,accepted,13,19,426,416,436,3,1,419,430,418,428,7,11
16,PB,-9720,accepted,22,34,443,433,453,3,1,437,463,435,445,6,26
17,PB,-14040,accepted,30,39,448,438,458,3,1,454,476,446,456,6,22
18,PB,-25560,accepted,2,12,389,379,399,2,1,390,405,385,395,1,15
19,PB,-12600,accepted,32,36,441,431,451,2,1,445,453,438,448,4,8
20,PB,-5400,accepted,35,39,423,413,433,1,1,429,438,421,431,6,9
21,PB,-1080,accepted,28,37,429,419,439,2,1,434,456,427,437,5,22
22,PB,-27000,accepted,9,12,416,406,426,3,1,408,416,407,417,8,8
23,PB,-25560,accepted,23,36,443,433,453,3,1,439,468,436,446,4,29
24,PB,-14040,accepted,28,29,452,442,462,3,1,449,450,446,456,3,1
25,PB,-11160,accepted,24,28,441,431,451,3,1,441,448,436,446,0,7
26,PB,-6840,accepted,26,37,448,438,458,3,1,444,471,441,451,4,27
27,PB,-31320,accepted,33,36,442,432,452,2,1,447,453,439,449,5,6
28,PB,-9720,accepted,27,29,406,396,416,1,1,410,413,403,413,4,3
29,PB,-12600,accepted,22,31,443,433,453,3,1,437,456,435,445,6,19
30,PB,-14040,accepted,4,13,410,400,420,3,1,400,418,400,410,10,18
31,PB,-21240,accepted,37,38,427,417,437,1,1,433,435,425,435,6,2
32,PB,-2520,accepted,4,11,410,400,420,3,1,400,413,400,410,10,13
33,PB,-42840,accepted,29,30,424,414,434,1,1,414,416,414,424,10,2
34,PB,-6840,accepted,7,10,413,403,423,3,1,405,410,404,414,8,5
35,PB,-12600,accepted,27,35,435,425,445,2,1,431,450,428,438,4,19
36,PB,-37080,accepted,5,11,411,401,421,3,1,402,413,402,412,9,11
37,PB,-19800,accepted,24,39,445,435,455,3,1,441,476,438,448,4,35
38,PB,-9720,accepted,17,19,415,405,425,2,1,415,419,410,420,0,4
39,PB,-42840,accepted,32,35,445,435,455,2,1,445,450,440,450,0,5
40,PB,-9720,accepted,34,35,421,411,431,1,1,427,428,419,429,6,1
41,RT,419,accepted,17,19,433,423,443,3,1,427,430,425,435,6,3
42,RT,419,accepted,24,31,445,435,455,3,1,441,456,438,448,4,15
43,RT,415,accepted,13,20,426,416,436,3,1,419,433,417.5,427.5,7,14
44,RT,380,accepted,8,17,406,396,416,2,1,397,414,396.5,406.5,9,17
45,RT,405,rejected,26,33,426,416,436,,,,,,,,
46,RT,429,accepted,37,39,439,429,449,1,1,433,438,431,441,6,5
47,RT,424,accepted,21,32,434,424,444,3,1,435,459,429.5,439.5,1,24
48,RT,386,accepted,24,29,404,394,414,1,1,405,413,399.5,409.5,1,8
49,RT,419,rejected,18,20,435,425,445,,,,,,,,
50,RT,443,accepted,27,35,449,439,459,3,1,446,465,442.5,452.5,3,19
51,RT,434,accepted,26,36,448,438,458,3,1,444,468,441,451,4,24
52,RT,413,accepted,28,37,439,429,449,2,1,434,456,431.5,441.5,5,22
53,RT,404,accepted,32,34,423,413,433,1,1,423,426,418,428,0,3
54,RT,415,accepted,23,29,444,434,454,3,1,439,450,436.5,446.5,5,11
55,RT,392,accepted,11,13,421,411,431,3,1,414,418,412.5,422.5,7,4
56,RT,433,accepted,33,37,463,453,473,3,1,462,471,457.5,467.5,1,9
57,RT,385,accepted,9,20,410,400,420,3,1,408,433,404,414,2,25
58,RT,411,accepted,13,17,418,408,428,3,1,419,426,413.5,423.5,1,7
59,RT,408,rejected,15,16,429,419,439,,,,,,,,
60,RT,455,accepted,35,39,464,454,474,3,1,466,476,460,470,2,10
61,RT,420,accepted,27,29,449,439,459,3,1,446,450,442.5,452.5,3,4
62,RT,454,accepted,35,37,462,452,472,3,1,466,471,459,469,4,5
63,RT,413,rejected,24,29,428,418,438,,,,,,,,
64,RT,401,accepted,21,35,408,398,418,1,1,401,428,399.5,409.5,7,27
65,RT,425,accepted,33,39,454,444,464,2,1,447,462,445.5,455.5,7,15
66,RT,409,accepted,33,40,427,417,437,1,1,425,441,421,431,2,16
67,RT,407,accepted,21,29,415,405,425,2,1,424,435,414.5,424.5,9,11
68,RT,407,rejected,8,13,415,405,425,,,,,,,,
69,RT,445,accepted,29,40,453,443,463,3,1,451,479,447,457,2,28
70,RT,442,accepted,33,39,463,453,473,3,1,462,476,457.5,467.5,1,14
71,RT,400,accepted,7,20,413,403,423,3,1,405,433,404,414,8,28
72,RT,415,accepted,21,40,441,431,451,3,1,435,479,433,443,6,44
73,RT,426,accepted,28,31,443,433,453,3,1,449,456,441,451,6,7
74,RT,437,accepted,27,29,442,432,452,3,1,446,450,439,449,4,4
75,RT,420,accepted,27,37,449,439,459,3,1,446,471,442.5,452.5,3,25
76,RT,384,accepted,8,19,394,384,404,2,1,397,419,390.5,400.5,3,22
77,RT,400,rejected,12,18,424,414,434,,,,,,,,
78,RT,390,accepted,4,19,410,400,420,3,1,400,430,400,410,10,30
79,RT,380,accepted,23,25,401,391,411,1,1,403,407,398,408,2,4
80,RT,417,accepted,33,40,434,424,444,1,1,425,441,424.5,434.5,9,16
