request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3845,accepted,31,50,460,455.0,465.0,3,1,464,500,460,465,4,36
1,PB,-3720,accepted,27,42,478,473.0,483.0,4,1,483,507,478,483,5,24
2,PB,-3670,accepted,28,41,458,453.0,463.0,3,1,458,485,456,461,0,27
3,PB,-3670,accepted,36,42,476,471.0,481.0,3,1,471,488,471,476,5,17
4,PB,-3520,accepted,29,43,505,500.0,510.0,2,2,505,531,503,508,0,26
5,PB,-3500,accepted,21,24,435,430.0,440.0,3,1,435,437,431,436,0,2
6,PB,-3491,accepted,10,13,440,435.0,445.0,4,1,435,442,435,440,5,7
7,PB,-3449,accepted,8,11,469,464.0,474.0,2,2,471,473,468,473,2,2
8,PB,-3444,accepted,21,24,449,444.0,454.0,4,1,454,456,449,454,5,2
9,PB,-3435,accepted,26,47,433,428.0,438.0,2,1,433,463,431,436,0,30
10,PB,-3306,accepted,27,40,410,405.0,415.0,1,1,410,432,406,411,0,22
11,PB,-3179,accepted,34,45,444,439.0,449.0,2,1,441,458,440,445,3,17
12,PB,-3157,accepted,18,21,482,477.0,487.0,1,2,477,478,477,482,5,1
13,PB,-3130,accepted,11,22,456,451.0,461.0,1,2,460,481,456,461,4,21
14,PB,-3084,accepted,29,31,506,501.0,511.0,2,2,505,511,503,508,1,6
15,PB,-3055,accepted,34,38,511,506.0,516.0,2,2,516,525,511,516,5,9
16,PB,-2992,accepted,41,49,515,510.0,520.0,1,2,517,532,513,518,2,15
17,PB,-2929,rejected,4,12,442,437.0,447.0,,,,,,,,
18,PB,-2899,accepted,28,46,410,405.0,415.0,1,1,413,438,408,413,3,25
19,PB,-2875,accepted,29,49,485,480.0,490.0,4,1,485,514,483,488,0,29
20,PB,-2859,accepted,30,32,463,458.0,468.0,3,1,460,466,459,464,3,6
21,PB,-2759,accepted,1,5,454,449.0,459.0,1,2,450,453,450,455,4,3
22,PB,-2686,rejected,6,14,457,452.0,462.0,,,,,,,,
23,PB,-2547,accepted,40,42,508,503.0,513.0,4,1,506,507,505,510,2,1
24,PB,-2508,accepted,28,43,500,495.0,505.0,1,2,495,520,495,500,5,25
25,PB,-2494,accepted,29,35,508,503.0,513.0,2,2,505,517,504,509,3,12
26,PB,-2467,rejected,43,47,483,478.0,488.0,,,,,,,,
27,PB,-2456,accepted,12,14,419,414.0,424.0,3,1,422,428,417,422,3,6
28,PB,-2384,accepted,41,43,514,509.0,519.0,1,2,517,520,513,518,3,3
29,PB,-2377,rejected,6,16,458,453.0,463.0,,,,,,,,
30,PB,-2342,rejected,3,6,435,430.0,440.0,,,,,,,,
31,PB,-2321,rejected,38,44,488,483.0,493.0,,,,,,,,
32,PB,-2245,accepted,30,31,506,501.0,511.0,2,2,508,511,505,510,2,3
33,PB,-2203,accepted,39,47,479,474.0,484.0,3,1,480,498,477,482,1,18
34,PB,-2151,accepted,31,35,508,503.0,513.0,2,2,512,517,508,513,4,5
35,PB,-2063,accepted,43,47,517,512.0,522.0,1,2,521,529,516,521,4,8
36,PB,-2016,rejected,33,45,428,423.0,433.0,,,,,,,,
37,PB,-2014,accepted,1,24,407,402.0,412.0,2,1,404,427,403,408,3,23
38,PB,-1914,rejected,1,10,421,416.0,426.0,,,,,,,,
39,PB,-1812,rejected,19,20,499,494.0,504.0,,,,,,,,
40,PB,-1700,accepted,30,39,491,486.0,496.0,4,1,488,500,487,492,3,12
41,PB,-1596,rejected,40,50,493,488.0,498.0,,,,,,,,
42,PB,-1581,rejected,15,16,447,442.0,452.0,,,,,,,,
43,PB,-1580,accepted,34,50,474,469.0,479.0,3,1,469,500,469,474,5,31
44,PB,-1520,accepted,27,43,505,500.0,510.0,2,2,503,531,502,507,2,28
45,PB,-1365,accepted,26,36,482,477.0,487.0,4,1,480,491,479,484,2,11
46,PB,-1360,rejected,12,21,451,446.0,456.0,,,,,,,,
47,PB,-1317,accepted,26,27,484,479.0,489.0,1,2,489,491,484,489,5,2
48,PB,-1205,rejected,31,41,474,469.0,479.0,,,,,,,,
49,PB,-1010,rejected,32,35,474,469.0,479.0,,,,,,,,
50,RT,393,accepted,8,24,411,406.0,416.0,2,1,408,427,407,412,3,19
51,RT,395,accepted,2,24,410,405.0,415.0,3,1,411,437,408,413,1,26
52,RT,398,rejected,34,49,428,423.0,433.0,,,,,,,,
53,RT,406,accepted,1,7,411,406.0,416.0,3,1,408,414,407,412,3,6
54,RT,421,rejected,6,15,447,442.0,452.0,,,,,,,,
55,RT,425,rejected,44,50,430,425.0,435.0,,,,,,,,
