request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-24120,accepted,17,23,449,439,459,3,1,451,463,446,456,2,12
2,PB,-22680,accepted,33,44,507,497,517,4,1,503,523,500,510,4,20
3,PB,-21240,accepted,38,44,514,504,524,4,1,513,523,509,519,1,10
4,PB,-11160,accepted,12,17,468,458,478,4,1,460,470,459,469,8,10
5,PB,-29880,accepted,35,47,456,446,466,2,1,463,488,455,465,7,25
6,PB,-18360,accepted,4,24,452,442,462,4,1,442,485,442,452,10,43
7,PB,-39960,accepted,13,14,452,442,462,4,1,462,464,452,462,10,2
8,PB,-37080,accepted,31,34,470,460,480,3,1,478,482,470,480,8,4
9,PB,-2520,accepted,16,21,457,447,467,3,1,449,459,449,459,8,10
10,PB,-6840,accepted,1,4,446,436,456,4,1,436,441,436,446,10,5
11,PB,-22680,accepted,13,18,385,375,395,1,1,385,391,380,390,0,6
12,PB,-14040,accepted,35,41,511,501,521,4,1,506,518,504,514,5,12
13,PB,-2520,accepted,26,28,423,413,433,1,1,416,418,416,426,7,2
14,PB,-21240,accepted,36,50,497,487,507,3,1,488,518,488,498,9,30
15,PB,-29880,accepted,16,24,475,465,485,4,1,469,485,467,477,6,16
16,PB,-9720,accepted,27,43,485,475,495,4,1,493,521,484,494,8,28
17,PB,-14040,accepted,38,49,492,482,502,3,1,491,515,487,497,1,24
18,PB,-25560,accepted,3,14,404,394,414,2,1,403,424,399,409,1,21
19,PB,-12600,accepted,40,45,481,471,491,2,1,474,482,473,483,7,8
20,PB,-5400,accepted,44,49,446,436,456,1,1,448,460,443,453,2,12
21,PB,-1080,accepted,35,46,463,453,473,2,1,463,485,458,468,0,22
22,PB,-27000,accepted,11,15,457,447,467,4,1,457,466,452,462,0,9
23,PB,-25560,accepted,28,45,485,475,495,4,1,495,525,485,495,10,30
24,PB,-14040,accepted,35,37,511,501,521,4,1,506,510,504,514,5,4
25,PB,-11160,accepted,30,35,482,472,492,3,1,476,485,475,485,6,9
26,PB,-6840,accepted,33,46,507,497,517,4,1,503,528,500,510,4,25
27,PB,-31320,accepted,41,44,483,473,493,2,1,476,480,475,485,7,4
28,PB,-9720,accepted,34,36,425,415,435,1,1,429,431,424,434,4,2
29,PB,-12600,accepted,27,38,497,487,507,4,1,493,512,490,500,4,19
30,PB,-14040,accepted,4,17,452,442,462,4,1,442,470,442,452,10,28
31,PB,-21240,accepted,46,47,454,444,464,1,1,453,455,449,459,1,2
32,PB,-2520,accepted,5,13,437,427,447,3,1,429,443,429,439,8,14
33,PB,-42840,accepted,36,37,455,445,465,2,1,465,467,455,465,10,2
34,PB,-6840,accepted,8,12,460,450,470,4,1,451,459,451,461,9,8
35,PB,-12600,accepted,33,43,473,463,483,3,1,481,501,473,483,8,20
36,PB,-37080,accepted,6,14,456,446,466,4,1,447,464,447,457,9,17
37,PB,-19800,accepted,30,49,488,478,498,4,1,498,536,488,498,10,38
38,PB,-9720,accepted,21,24,442,432,452,2,1,438,444,435,445,4,6
39,PB,-42840,accepted,40,44,487,477,497,3,1,496,503,487,497,9,7
40,PB,-9720,accepted,42,43,445,435,455,1,1,444,445,440,450,1,1
41,PB,-24120,accepted,40,45,520,510,530,4,1,517,525,514,524,3,8
42,PB,-6840,accepted,30,39,481,471,491,3,1,476,493,474,484,5,17
43,PB,-28440,accepted,30,46,461,451,471,2,1,455,485,453,463,6,30
44,PB,-6840,accepted,35,48,494,484,504,3,1,486,512,486,496,8,26
45,PB,-14040,accepted,9,24,462,452,472,4,1,453,485,453,463,9,32
46,PB,-29880,accepted,33,47,461,451,471,2,1,460,488,456,466,1,28
47,PB,-42840,accepted,13,14,460,450,470,4,1,462,464,456,466,2,2
48,PB,-18360,accepted,37,40,468,458,478,2,1,468,473,463,473,0,5
49,PB,-21240,accepted,3,13,427,417,437,3,1,425,443,422,432,2,18
50,PB,-35640,accepted,45,47,527,517,537,4,1,526,531,522,532,1,5
