request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3891,accepted,40,45,421,418.0,424.0,1,1,418,423,418,421,3,5
1,PB,-3835,accepted,36,43,467,464.0,470.0,1,2,470,482,467,470,3,12
2,PB,-3814,accepted,33,34,479,476.0,482.0,3,2,479,479,478,481,0,0
3,PB,-3781,accepted,32,48,514,511.0,517.0,4,2,513,533,512,515,1,20
4,PB,-3772,accepted,28,44,490,487.0,493.0,2,2,489,516,488,491,1,27
5,PB,-3674,accepted,30,37,508,505.0,511.0,4,2,506,518,506,509,2,12
6,PB,-3663,rejected,41,44,527,524.0,530.0,,,,,,,,
7,PB,-3636,accepted,38,42,504,501.0,507.0,2,2,502,512,502,505,2,10
8,PB,-3503,accepted,39,40,489,486.0,492.0,3,2,491,495,489,492,2,4
9,PB,-3270,rejected,35,38,511,508.0,514.0,,,,,,,,
10,PB,-3269,rejected,30,49,502,499.0,505.0,,,,,,,,
11,PB,-3187,rejected,31,38,483,480.0,486.0,,,,,,,,
12,PB,-3181,rejected,35,40,473,470.0,476.0,,,,,,,,
13,PB,-3131,accepted,26,34,458,455.0,461.0,1,2,460,467,458,461,2,7
14,PB,-3084,accepted,29,31,506,503.0,509.0,4,2,503,509,503,506,3,6
15,PB,-3026,accepted,1,18,457,454.0,460.0,4,2,457,481,456,459,0,24
16,PB,-3001,accepted,14,24,464,461.0,467.0,2,2,465,477,463,466,1,12
17,PB,-2955,rejected,31,43,445,442.0,448.0,,,,,,,,
18,PB,-2852,rejected,19,24,489,486.0,492.0,,,,,,,,
19,PB,-2714,accepted,37,44,499,496.0,502.0,2,2,497,516,497,500,2,19
20,PB,-2658,rejected,30,38,499,496.0,502.0,,,,,,,,
21,PB,-2644,rejected,43,45,518,515.0,521.0,,,,,,,,
22,PB,-2631,rejected,27,41,504,501.0,507.0,,,,,,,,
23,PB,-2610,accepted,20,22,398,395.0,401.0,4,1,398,404,397,400,0,6
24,PB,-2566,accepted,30,39,480,477.0,483.0,3,2,477,490,477,480,3,13
25,PB,-2420,accepted,1,23,450,447.0,453.0,2,2,450,472,449,452,0,22
26,PB,-2345,accepted,42,44,448,445.0,451.0,4,1,446,449,446,449,2,3
27,PB,-2333,rejected,41,47,475,472.0,478.0,,,,,,,,
28,PB,-2315,accepted,30,48,476,473.0,479.0,3,2,477,507,475,478,1,30
29,PB,-2277,rejected,33,45,444,441.0,447.0,,,,,,,,
30,PB,-2230,rejected,31,40,500,497.0,503.0,,,,,,,,
31,PB,-2119,rejected,11,15,450,447.0,453.0,,,,,,,,
32,PB,-1991,accepted,37,40,419,416.0,422.0,3,1,419,430,418,421,0,11
33,PB,-1901,accepted,27,38,503,500.0,506.0,4,2,501,523,501,504,2,22
34,PB,-1871,rejected,31,40,481,478.0,484.0,,,,,,,,
35,PB,-1754,rejected,6,11,481,478.0,484.0,,,,,,,,
36,PB,-1599,accepted,14,21,467,464.0,470.0,2,2,465,470,465,468,2,5
37,PB,-1471,accepted,7,13,460,457.0,463.0,4,2,463,471,460,463,3,8
38,PB,-1358,rejected,42,48,523,520.0,526.0,,,,,,,,
39,PB,-1339,accepted,33,48,424,421.0,427.0,2,1,424,443,423,426,0,19
40,PB,-1306,accepted,41,46,507,504.0,510.0,2,2,510,518,507,510,3,8
41,PB,-1280,rejected,30,41,405,402.0,408.0,,,,,,,,
42,PB,-1228,rejected,33,39,460,457.0,463.0,,,,,,,,
43,PB,-1226,rejected,5,14,478,475.0,481.0,,,,,,,,
44,PB,-1089,accepted,37,43,494,491.0,497.0,2,2,497,513,494,497,3,16
45,PB,-1047,accepted,31,47,507,504.0,510.0,4,2,510,532,507,510,3,22
46,PB,-1038,rejected,27,32,507,504.0,510.0,,,,,,,,
47,PB,-1026,rejected,35,36,455,452.0,458.0,,,,,,,,
48,PB,-992,rejected,34,38,458,455.0,461.0,,,,,,,,
49,PB,-940,rejected,39,47,510,507.0,513.0,,,,,,,,
50,RT,392,rejected,13,22,407,404.0,410.0,,,,,,,,
51,RT,395,rejected,2,24,410,407.0,413.0,,,,,,,,
52,RT,398,rejected,14,21,408,405.0,411.0,,,,,,,,
53,RT,399,rejected,8,25,413,410.0,416.0,,,,,,,,
54,RT,400,rejected,7,15,427,424.0,430.0,,,,,,,,
55,RT,414,rejected,3,16,435,432.0,438.0,,,,,,,,
56,RT,416,rejected,19,20,421,418.0,424.0,,,,,,,,
57,RT,420,rejected,29,30,448,445.0,451.0,,,,,,,,
58,RT,427,rejected,26,43,434,431.0,437.0,,,,,,,,
59,RT,434,accepted,8,24,445,442.0,448.0,3,2,445,464,443.5,446.5,0,19
60,RT,435,rejected,6,12,451,448.0,454.0,,,,,,,,
61,RT,436,rejected,38,42,464,461.0,467.0,,,,,,,,
62,RT,437,rejected,33,36,448,445.0,451.0,,,,,,,,
63,RT,439,rejected,9,10,463,460.0,466.0,,,,,,,,
64,RT,439,rejected,18,19,455,452.0,458.0,,,,,,,,
65,RT,440,accepted,12,19,467,464.0,470.0,4,2,470,482,467,470,3,12
66,RT,442,rejected,31,42,469,466.0,472.0,,,,,,,,
67,RT,445,accepted,1,25,451,448.0,454.0,2,2,450,481,449,452,1,31
68,RT,446,rejected,2,12,474,471.0,477.0,,,,,,,,
69,RT,451,rejected,43,50,476,473.0,479.0,,,,,,,,
70,RT,451,rejected,31,43,460,457.0,463.0,,,,,,,,
71,RT,453,rejected,2,19,462,459.0,465.0,,,,,,,,
72,RT,457,rejected,43,44,477,474.0,480.0,,,,,,,,
73,RT,458,rejected,35,48,474,471.0,477.0,,,,,,,,
74,RT,460,rejected,44,49,475,472.0,478.0,,,,,,,,
75,RT,461,rejected,32,39,474,471.0,477.0,,,,,,,,
76,RT,470,accepted,21,25,484,481.0,487.0,4,2,484,494,482.5,485.5,0,10
77,RT,470,rejected,44,47,498,495.0,501.0,,,,,,,,
78,RT,471,accepted,15,23,482,479.0,485.0,4,2,479,485,479,482,3,6
79,RT,473,rejected,31,45,481,478.0,484.0,,,,,,,,
