request_id,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub
1,accepted,38,40,515,505,525,4,1,513,517,509,519
2,accepted,5,19,452,442,462,4,1,443,468,443,453
3,accepted,9,16,443,433,453,3,1,437,448,435,445
4,accepted,18,24,431,421,441,2,1,423,435,422,432
5,accepted,33,49,446,436,456,2,1,454,484,445,455
6,rejected,44,46,485,475,495,,,,,,
7,accepted,32,36,480,470,490,3,1,479,487,475,485
8,accepted,33,47,424,414,434,1,1,434,459,424,434
9,accepted,30,49,425,415,435,1,1,428,464,422,432
10,accepted,6,16,454,444,464,4,1,446,463,445,455
11,accepted,36,49,481,471,491,3,1,488,515,480,490
12,accepted,34,39,487,477,497,3,1,484,495,481,491
13,accepted,39,47,507,497,517,4,1,516,532,507,517
14,accepted,44,48,464,454,474,2,1,472,481,463,473
15,accepted,32,44,481,471,491,3,1,479,504,475,485
16,accepted,34,36,508,498,518,4,1,503,507,501,511
17,accepted,11,25,463,453,473,4,1,455,483,454,464
18,accepted,6,11,403,393,413,2,1,403,411,398,408
19,accepted,39,45,505,495,515,3,1,496,507,496,506
20,rejected,47,49,470,460,480,,,,,,
21,accepted,40,50,513,503,523,4,1,518,538,511,521
22,accepted,37,44,496,486,506,3,1,491,504,489,499
23,accepted,34,39,482,472,492,3,1,484,495,478,488
24,accepted,28,45,481,471,491,3,1,473,507,472,482
25,accepted,28,48,497,487,507,4,1,490,534,489,499
26,accepted,41,44,490,480,500,3,1,500,504,490,500
27,accepted,29,40,449,439,459,2,1,446,465,443,453
28,accepted,28,37,497,487,507,4,1,490,510,489,499
29,accepted,30,41,501,491,511,4,1,494,519,493,503
30,accepted,27,32,496,486,506,4,1,488,497,487,497
31,accepted,31,50,457,447,467,2,1,450,487,449,459
32,accepted,28,37,497,487,507,4,1,490,510,489,499
33,accepted,33,38,487,477,497,3,1,482,492,480,490
34,accepted,1,15,430,420,440,3,1,423,446,422,432
35,accepted,34,48,480,470,490,3,1,484,512,477,487
36,accepted,38,44,515,505,525,4,1,513,524,509,519
37,accepted,48,49,474,464,484,2,1,482,484,473,483
38,accepted,9,19,440,430,450,3,1,437,453,434,444
39,accepted,24,25,426,416,436,2,1,436,438,426,436
40,accepted,31,46,445,435,455,2,1,450,477,443,453
41,accepted,4,25,450,440,460,4,1,440,483,440,450
42,accepted,33,35,464,454,474,2,1,454,457,454,464
43,accepted,5,18,452,442,462,4,1,443,466,443,453
44,accepted,39,46,454,444,464,1,1,444,456,444,454
45,accepted,30,44,490,480,500,4,1,494,524,487,497
46,accepted,32,35,488,478,498,4,1,498,505,488,498
47,accepted,26,44,442,432,452,2,1,440,471,436,446
48,accepted,20,25,471,461,481,4,1,472,483,467,477
49,accepted,4,24,450,440,460,4,1,440,480,440,450
50,accepted,35,37,510,500,520,4,1,506,510,503,513
