request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-2520,accepted,18,23,594,584,604,4,1,588,612,586,596,6,24
2,PB,-41400,accepted,18,22,594,584,604,4,1,588,606,586,596,6,18
3,PB,-24120,accepted,25,29,618,608,628,4,1,624,646,616,626,6,22
4,PB,-6840,rejected,26,27,495,485,505,,,,,,,,
5,PB,-11160,accepted,20,27,499,489,509,1,1,489,520,489,499,10,31
6,PB,-22680,accepted,24,25,573,563,583,2,1,564,567,564,574,9,3
7,PB,-5400,rejected,21,23,529,519,539,,,,,,,,
8,PB,-9720,accepted,19,24,573,563,583,3,1,567,592,565,575,6,25
9,PB,-9720,accepted,26,27,626,616,636,4,1,628,632,622,632,2,4
10,PB,-29880,accepted,18,19,594,584,604,4,1,588,593,586,596,6,5
11,PB,-11160,accepted,17,26,591,581,601,4,1,584,627,583,593,7,43
12,PB,-37080,accepted,3,7,448,438,458,2,1,448,465,443,453,0,17
13,PB,-11160,accepted,11,15,555,545,565,4,1,551,576,548,558,4,25
14,PB,-9720,accepted,20,30,603,593,613,4,1,599,656,596,606,4,57
15,PB,-15480,accepted,17,18,547,537,557,3,1,557,560,547,557,10,3
16,PB,-12600,accepted,17,20,591,581,601,4,1,584,598,583,593,7,14
17,PB,-6840,rejected,19,20,520,510,530,,,,,,,,
18,PB,-21240,accepted,3,7,487,477,497,3,1,478,495,478,488,9,17
19,PB,-34200,accepted,28,29,580,570,590,2,1,584,590,575,585,4,6
20,PB,-27000,accepted,23,28,609,599,619,4,1,613,639,606,616,4,26
21,PB,-3960,accepted,18,27,591,581,601,4,1,588,632,585,595,3,44
22,PB,-24120,accepted,17,23,591,581,601,4,1,584,612,583,593,7,28
23,PB,-35640,accepted,16,26,585,575,595,4,1,578,627,577,587,7,49
24,PB,-11160,rejected,18,27,521,511,531,,,,,,,,
25,PB,-37080,accepted,26,29,618,608,628,4,1,628,646,618,628,10,18
26,PB,-2520,accepted,7,11,531,521,541,4,1,526,550,524,534,5,24
27,PB,-32760,accepted,4,9,516,506,526,4,1,509,540,509,519,7,31
28,PB,-18360,accepted,10,14,550,540,560,4,1,546,565,543,553,4,19
29,PB,-25560,accepted,20,26,535,525,545,2,1,543,571,534,544,8,28
30,PB,-5400,accepted,20,29,489,479,499,1,1,489,534,484,494,0,45
31,RT,529,rejected,13,15,542,532,552,,,,,,,,
32,RT,533,accepted,17,25,555,545,565,3,1,557,596,551,561,2,39
33,RT,523,accepted,28,29,535,525,545,1,1,528,534,526.5,536.5,7,6
34,RT,455,rejected,23,29,478,468,488,,,,,,,,
35,RT,539,accepted,23,30,563,553,573,2,1,557,600,555,565,6,43
36,RT,569,accepted,23,25,585,575,595,3,1,586,596,580.5,590.5,1,10
37,RT,484,accepted,4,9,508,498,518,4,1,509,540,504.5,514.5,1,31
38,RT,423,rejected,5,8,441,431,451,,,,,,,,
39,RT,497,accepted,6,8,523,513,533,4,1,520,532,516.5,526.5,3,12
40,RT,570,accepted,18,19,586,576,596,4,1,588,593,582,592,2,5
41,RT,558,accepted,26,29,575,565,585,2,1,572,590,568.5,578.5,3,18
42,RT,589,accepted,18,26,594,584,604,4,1,588,627,586,596,6,39
43,RT,486,rejected,6,8,493,483,503,,,,,,,,
44,RT,581,accepted,17,19,591,581,601,4,1,584,593,582.5,592.5,7,9
45,RT,550,rejected,25,27,557,547,567,,,,,,,,
46,RT,529,accepted,8,14,537,527,547,4,1,533,565,530,540,4,32
47,RT,477,rejected,26,27,493,483,503,,,,,,,,
48,RT,475,rejected,16,20,493,483,503,,,,,,,,
49,RT,555,rejected,22,23,563,553,573,,,,,,,,
50,RT,555,accepted,25,27,563,553,573,2,1,568,576,560.5,570.5,5,8
51,RT,571,accepted,18,20,594,584,604,4,1,588,598,586,596,6,10
52,RT,564,accepted,24,26,592,582,602,3,1,593,600,587.5,597.5,1,7
53,RT,481,accepted,1,7,501,491,511,4,1,496,525,494.5,504.5,5,29
54,RT,569,rejected,23,28,599,589,609,,,,,,,,
55,RT,521,accepted,19,24,534,524,544,2,1,538,563,531,541,4,25
56,RT,588,rejected,25,27,608,598,618,,,,,,,,
57,RT,531,accepted,23,29,557,547,567,2,1,557,590,552,562,0,33
58,RT,497,accepted,7,8,520,510,530,4,1,526,532,518,528,6,6
59,RT,491,rejected,18,26,512,502,522,,,,,,,,
60,RT,549,rejected,17,27,568,558,578,,,,,,,,
