request_id,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub
1,accepted,36,45,526,516,536,4,1,521,546,519,529
2,accepted,36,44,526,516,536,5,1,529,546,523,533
3,accepted,50,58,566,556,576,5,1,563,587,560,570
4,accepted,51,52,497,487,507,3,1,497,499,492,502
5,accepted,39,54,471,461,481,3,1,467,505,464,474
6,accepted,47,48,530,520,540,1,1,522,524,521,531
7,accepted,41,46,495,485,505,2,1,489,505,487,497
8,accepted,37,47,529,519,539,4,1,524,555,522,532
9,accepted,51,53,569,559,579,5,1,566,571,563,573
10,accepted,35,37,523,513,533,4,1,517,523,515,525
11,accepted,33,52,518,508,528,5,1,520,568,514,524
12,accepted,5,13,431,421,441,4,1,434,451,428,438
13,accepted,21,30,485,475,495,5,1,485,511,480,490
14,accepted,40,59,536,526,546,4,1,532,587,529,539
15,accepted,33,35,510,500,520,4,1,511,516,506,516
16,accepted,33,40,518,508,528,4,1,511,531,510,520
17,accepted,36,38,488,478,498,1,1,493,496,486,496
18,accepted,5,13,444,434,454,5,1,442,461,438,448
19,accepted,56,57,536,526,546,2,1,533,535,530,540
20,accepted,45,56,552,542,562,4,1,547,577,545,555
21,accepted,36,53,526,516,536,5,1,529,571,523,533
22,accepted,32,47,516,506,526,5,1,517,554,512,522
23,accepted,31,53,512,502,522,5,1,513,571,508,518
24,accepted,35,53,489,479,499,1,1,489,538,484,494
25,accepted,51,58,567,557,577,5,1,566,587,562,572
26,accepted,12,22,460,450,470,5,1,460,486,455,465
27,accepted,7,17,449,439,459,5,1,448,475,444,454
28,accepted,21,28,485,475,495,5,1,485,504,480,490
29,accepted,40,51,500,490,510,1,1,503,532,497,507
30,accepted,39,58,463,453,473,3,1,467,520,460,470
31,accepted,47,49,559,549,569,4,1,556,560,553,563
32,accepted,21,25,485,475,495,5,1,485,494,480,490
33,accepted,40,57,505,495,515,1,1,503,549,499,509
34,accepted,34,44,520,510,530,5,1,523,546,517,527
35,accepted,43,57,489,479,499,2,1,496,535,488,498
36,accepted,31,40,481,471,491,1,1,479,502,475,485
37,accepted,45,46,552,542,562,4,1,547,550,545,555
38,accepted,51,55,569,559,579,5,1,566,576,563,573
39,accepted,39,42,519,509,529,4,1,529,536,519,529
40,accepted,46,59,555,545,565,4,1,551,587,548,558
41,accepted,8,19,451,441,461,5,1,451,480,446,456
42,accepted,33,55,446,436,456,3,1,452,509,444,454
43,accepted,37,46,515,505,525,4,1,524,550,515,525
44,accepted,52,58,531,521,541,1,1,536,554,529,539
45,accepted,9,20,453,443,463,4,1,443,473,443,453
46,accepted,14,19,457,447,467,4,1,457,470,452,462
47,accepted,46,52,496,486,506,2,1,506,520,496,506
48,accepted,34,52,520,510,530,5,1,523,568,517,527
49,accepted,31,49,483,473,493,1,1,479,527,476,486
50,accepted,33,44,472,462,482,2,1,469,500,466,476
51,accepted,31,51,512,502,522,5,1,513,565,508,518
52,accepted,14,28,466,456,476,5,1,467,504,462,472
53,accepted,33,35,503,493,513,4,1,511,516,502,512
54,accepted,49,57,564,554,574,4,1,561,580,558,568
55,accepted,11,27,437,427,447,4,1,447,491,437,447
56,accepted,49,54,516,506,526,2,1,516,524,511,521
57,accepted,6,11,446,436,456,4,1,437,446,437,447
58,accepted,7,21,449,439,459,5,1,448,484,444,454
59,accepted,47,53,489,479,499,3,1,487,502,483,493
60,accepted,33,49,518,508,528,5,1,520,559,514,524
