request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
1,PB,-2520,accepted,36,45,526,516,536,4,1,521,548,519,529,5,27
2,PB,-41400,accepted,36,44,526,516,536,5,1,533,550,523,533,7,17
3,PB,-24120,accepted,50,58,566,556,576,5,1,567,591,560,570,1,24
4,PB,-6840,accepted,51,52,497,487,507,3,1,495,497,492,502,2,2
5,PB,-11160,accepted,39,54,471,461,481,3,1,464,503,464,474,7,39
6,PB,-22680,accepted,47,48,530,520,540,1,1,524,526,521,531,6,2
7,PB,-5400,accepted,41,46,495,485,505,2,1,489,505,487,497,6,16
8,PB,-9720,accepted,37,47,529,519,539,4,1,524,557,522,532,5,33
9,PB,-9720,accepted,51,53,569,559,579,5,1,570,575,563,573,1,5
10,PB,-29880,accepted,35,37,523,513,533,4,1,517,523,515,525,6,6
11,PB,-11160,accepted,33,52,518,508,528,5,1,524,572,514,524,6,48
12,PB,-37080,accepted,5,13,431,421,441,4,1,428,447,428,438,3,19
13,PB,-11160,accepted,21,30,485,475,495,5,1,486,515,480,490,1,29
14,PB,-9720,accepted,40,59,536,526,546,4,1,532,592,529,539,4,60
15,PB,-15480,accepted,33,35,510,500,520,4,1,511,516,506,516,1,5
16,PB,-12600,accepted,33,40,518,508,528,4,1,511,531,510,520,7,20
17,PB,-6840,accepted,36,38,488,478,498,1,1,493,496,486,496,5,3
18,PB,-21240,accepted,5,13,444,434,454,5,1,439,459,438,448,5,20
19,PB,-34200,accepted,56,57,536,526,546,2,1,535,537,530,540,1,2
20,PB,-27000,accepted,45,56,552,542,562,4,1,549,582,545,555,3,33
21,PB,-3960,accepted,36,53,526,516,536,5,1,533,575,523,533,7,42
22,PB,-24120,accepted,32,47,516,506,526,5,1,521,558,512,522,5,37
23,PB,-35640,accepted,31,53,512,502,522,5,1,517,575,508,518,5,58
24,PB,-11160,accepted,35,53,489,479,499,1,1,489,540,484,494,0,51
25,PB,-37080,accepted,51,58,567,557,577,5,1,570,591,562,572,3,21
26,PB,-2520,accepted,12,22,460,450,470,5,1,458,487,455,465,2,29
27,PB,-32760,accepted,7,17,449,439,459,5,1,445,473,444,454,4,28
28,PB,-18360,accepted,21,28,485,475,495,5,1,486,506,480,490,1,20
29,PB,-25560,accepted,40,51,500,490,510,1,1,503,534,497,507,3,31
30,PB,-5400,accepted,39,58,463,453,473,3,1,464,518,460,470,1,54
31,PB,-25560,accepted,47,49,559,549,569,5,1,559,563,553,563,0,4
32,PB,-41400,accepted,21,25,485,475,495,5,1,486,495,480,490,1,9
33,PB,-2520,accepted,40,57,505,495,515,1,1,503,551,499,509,2,48
34,PB,-11160,accepted,34,44,520,510,530,5,1,527,550,517,527,7,23
35,PB,-9720,accepted,43,57,489,479,499,2,1,496,537,488,498,7,41
36,PB,-42840,accepted,31,40,481,471,491,1,1,479,502,475,485,2,23
37,PB,-15480,accepted,45,46,552,542,562,4,1,549,552,545,555,3,3
38,PB,-34200,accepted,51,55,569,559,579,5,1,570,580,563,573,1,10
39,PB,-15480,accepted,39,42,519,509,529,4,1,529,536,519,529,10,7
40,PB,-31320,accepted,46,59,555,545,565,4,1,553,592,548,558,2,39
41,PB,-25560,accepted,8,19,451,441,461,5,1,448,479,446,456,3,31
42,PB,-12600,accepted,33,55,446,436,456,3,1,448,507,444,454,2,59
43,PB,-34200,accepted,37,46,515,505,525,4,1,524,552,515,525,9,28
44,PB,-29880,accepted,52,58,531,521,541,1,1,538,556,529,539,7,18
45,PB,-34200,accepted,9,20,453,443,463,5,1,451,482,443,453,2,31
46,PB,-32760,accepted,14,19,457,447,467,4,1,453,466,452,462,4,13
47,PB,-21240,accepted,46,52,496,486,506,2,1,506,522,496,506,10,16
48,PB,-18360,accepted,34,52,520,510,530,5,1,527,572,517,527,7,45
49,PB,-32760,accepted,31,49,483,473,493,1,1,479,529,476,486,4,50
50,PB,-32760,accepted,33,44,472,462,482,2,1,467,500,466,476,5,33
51,PB,-11160,accepted,31,51,512,502,522,5,1,517,569,508,518,5,52
52,PB,-38520,accepted,14,28,466,456,476,5,1,465,506,462,472,1,41
53,PB,-18360,accepted,33,35,503,493,513,4,1,511,516,502,512,8,5
54,PB,-12600,accepted,49,57,564,554,574,4,1,564,585,558,568,0,21
55,PB,-9720,accepted,11,27,437,427,447,4,1,443,487,437,447,6,44
56,PB,-9720,accepted,49,54,516,506,526,2,1,516,526,511,521,0,10
57,PB,-1080,accepted,6,11,446,436,456,5,1,442,454,437,447,4,12
58,PB,-28440,accepted,7,21,449,439,459,5,1,445,485,444,454,4,40
59,PB,-31320,accepted,47,53,489,479,499,3,1,484,500,483,493,5,16
60,PB,-6840,accepted,33,49,518,508,528,5,1,524,563,514,524,6,39
61,RT,533,accepted,44,55,548,538,558,5,1,551,580,544.5,554.5,3,29
62,RT,476,accepted,39,50,488,478,498,2,1,484,518,481,491,4,34
63,RT,502,rejected,45,46,528,518,538,,,,,,,,
64,RT,371,accepted,10,28,384,374,394,3,1,384,431,379,389,0,47
65,RT,441,accepted,16,19,460,450,470,4,1,458,466,454,464,2,8
66,RT,432,accepted,31,35,440,430,450,3,1,442,453,436,446,2,11
67,RT,504,rejected,46,59,532,522,542,,,,,,,,
68,RT,496,accepted,44,53,504,494,514,1,1,514,540,504,514,10,26
69,RT,451,accepted,39,54,461,451,471,3,1,464,503,457.5,467.5,3,39
70,RT,434,accepted,8,30,451,441,461,5,1,448,515,444.5,454.5,3,67
71,RT,547,accepted,50,52,567,557,577,4,1,567,570,562,572,0,3
72,RT,511,accepted,37,44,529,519,539,4,1,524,544,521.5,531.5,5,20
73,RT,411,accepted,4,29,441,431,451,5,1,436,511,434,444,5,75
74,RT,492,accepted,32,43,516,506,526,4,1,508,539,507,517,8,31
75,RT,437,accepted,31,37,461,451,471,2,1,461,478,456,466,0,17
76,RT,411,accepted,3,19,439,429,449,5,1,433,479,431.5,441.5,6,46
77,RT,416,accepted,2,18,437,427,447,5,1,430,476,428.5,438.5,7,46
78,RT,495,accepted,28,29,504,494,514,5,1,507,511,500.5,510.5,3,4
79,RT,441,rejected,10,29,456,446,466,,,,,,,,
80,RT,428,accepted,3,12,439,429,449,5,1,433,457,431,441,6,24
