request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3879,accepted,34,36,432,427.0,437.0,3,1,429,430,428,433,3,1
1,PB,-3840,accepted,3,17,471,466.0,476.0,3,2,466,490,466,471,5,24
2,PB,-3835,accepted,28,34,474,469.0,479.0,2,2,469,473,469,474,5,4
3,PB,-3821,accepted,7,15,474,469.0,479.0,3,2,469,488,469,474,5,19
4,PB,-3808,accepted,30,44,489,484.0,494.0,1,2,491,517,488,493,2,26
5,PB,-3787,accepted,27,49,483,478.0,488.0,1,2,481,527,480,485,2,46
6,PB,-3763,accepted,42,46,513,508.0,518.0,1,2,514,521,511,516,1,7
7,PB,-3761,accepted,26,45,503,498.0,508.0,3,2,501,532,500,505,2,31
8,PB,-3694,accepted,11,23,442,437.0,447.0,1,2,445,465,440,445,3,20
9,PB,-3660,accepted,15,16,494,489.0,499.0,4,2,499,499,494,499,5,0
10,PB,-3563,accepted,45,49,514,509.0,519.0,1,2,519,527,514,519,5,8
11,PB,-3549,accepted,15,24,490,485.0,495.0,3,2,489,495,487,492,1,6
12,PB,-3457,accepted,27,30,461,456.0,466.0,2,2,466,470,461,466,5,4
13,PB,-3449,accepted,8,11,469,464.0,474.0,3,2,472,474,468,473,3,2
14,PB,-3403,accepted,32,45,459,454.0,464.0,4,1,454,474,454,459,5,20
15,PB,-3357,accepted,33,50,478,473.0,483.0,2,2,473,508,473,478,5,35
16,PB,-3332,accepted,40,46,527,522.0,532.0,3,2,526,535,524,529,1,9
17,PB,-3302,rejected,4,10,474,469.0,479.0,,,,,,,,
18,PB,-3245,accepted,31,38,500,495.0,505.0,1,2,495,507,495,500,5,12
19,PB,-3170,accepted,33,40,511,506.0,516.0,3,2,509,525,508,513,2,16
20,PB,-3092,accepted,27,44,508,503.0,513.0,3,2,504,531,504,509,4,27
21,PB,-3084,rejected,29,31,506,501.0,511.0,,,,,,,,
22,PB,-3055,accepted,34,38,511,506.0,516.0,3,2,510,518,508,513,1,8
23,PB,-3021,rejected,33,34,464,459.0,469.0,,,,,,,,
24,PB,-3015,rejected,4,11,447,442.0,452.0,,,,,,,,
25,PB,-3007,rejected,4,22,477,472.0,482.0,,,,,,,,
26,PB,-2955,rejected,31,43,445,440.0,450.0,,,,,,,,
27,PB,-2935,accepted,43,45,515,510.0,520.0,1,2,515,518,513,518,0,3
28,PB,-2920,accepted,38,44,514,509.0,519.0,3,2,519,531,514,519,5,12
29,PB,-2875,accepted,29,49,485,480.0,490.0,1,2,488,527,484,489,3,39
30,PB,-2853,accepted,17,20,413,408.0,418.0,4,1,412,415,410,415,1,3
31,PB,-2824,accepted,11,17,375,370.0,380.0,3,1,375,390,373,378,0,15
32,PB,-2792,accepted,34,43,428,423.0,433.0,3,1,429,447,426,431,1,18
33,PB,-2777,accepted,43,44,476,471.0,481.0,4,1,471,473,471,476,5,2
34,PB,-2746,rejected,31,41,511,506.0,516.0,,,,,,,,
35,PB,-2739,rejected,8,23,480,475.0,485.0,,,,,,,,
36,PB,-2734,accepted,36,40,426,421.0,431.0,3,1,431,444,426,431,5,13
37,PB,-2727,accepted,17,23,450,445.0,455.0,2,2,448,452,447,452,2,4
38,PB,-2686,rejected,6,14,457,452.0,462.0,,,,,,,,
39,PB,-2686,rejected,14,24,468,463.0,473.0,,,,,,,,
40,PB,-2676,accepted,12,17,486,481.0,491.0,4,2,490,501,486,491,4,11
41,PB,-2644,accepted,43,45,518,513.0,523.0,1,2,515,518,514,519,3,3
42,PB,-2642,accepted,11,18,434,429.0,439.0,2,2,432,448,431,436,2,16
43,PB,-2601,accepted,21,25,420,415.0,425.0,4,1,420,426,418,423,0,6
44,PB,-2586,rejected,26,35,476,471.0,481.0,,,,,,,,
45,PB,-2584,rejected,4,20,476,471.0,481.0,,,,,,,,
46,PB,-2580,rejected,37,41,439,434.0,444.0,,,,,,,,
47,PB,-2558,rejected,7,11,447,442.0,452.0,,,,,,,,
48,PB,-2520,accepted,11,12,472,467.0,477.0,3,2,475,479,471,476,3,4
49,PB,-2476,accepted,42,46,491,486.0,496.0,2,2,490,497,488,493,1,7
50,PB,-2467,rejected,43,47,483,478.0,488.0,,,,,,,,
51,PB,-2334,accepted,33,43,511,506.0,516.0,3,2,509,528,508,513,2,19
52,PB,-2301,accepted,28,45,467,462.0,472.0,2,2,469,494,466,471,2,25
53,PB,-2299,rejected,11,19,483,478.0,488.0,,,,,,,,
54,PB,-2273,accepted,34,44,431,426.0,436.0,3,1,429,450,428,433,2,21
55,PB,-2271,rejected,42,44,458,453.0,463.0,,,,,,,,
56,PB,-2251,accepted,34,45,515,510.0,520.0,3,2,510,532,510,515,5,22
57,PB,-2218,rejected,44,49,438,433.0,443.0,,,,,,,,
58,PB,-2212,rejected,29,43,498,493.0,503.0,,,,,,,,
59,PB,-2173,accepted,27,30,417,412.0,422.0,3,1,421,425,417,422,4,4
60,PB,-2164,accepted,33,47,472,467.0,477.0,2,2,473,500,470,475,1,27
61,PB,-2149,accepted,44,47,420,415.0,425.0,2,1,418,421,418,423,2,3
62,PB,-2063,accepted,43,47,517,512.0,522.0,1,2,515,524,514,519,2,9
63,PB,-2052,accepted,31,43,455,450.0,460.0,4,1,451,470,451,456,4,19
64,PB,-2030,accepted,34,50,456,451.0,461.0,4,1,456,480,454,459,0,24
65,PB,-2022,rejected,44,45,499,494.0,504.0,,,,,,,,
66,PB,-2016,accepted,33,45,428,423.0,433.0,3,1,428,451,426,431,0,23
67,PB,-1962,rejected,26,40,490,485.0,495.0,,,,,,,,
68,PB,-1932,accepted,35,38,472,467.0,477.0,2,2,476,483,472,477,4,7
69,PB,-1879,rejected,41,45,481,476.0,486.0,,,,,,,,
70,PB,-1876,rejected,36,47,460,455.0,465.0,,,,,,,,
71,PB,-1859,rejected,28,36,460,455.0,465.0,,,,,,,,
72,PB,-1768,rejected,26,29,451,446.0,456.0,,,,,,,,
73,PB,-1753,rejected,48,49,468,463.0,473.0,,,,,,,,
74,PB,-1562,rejected,22,25,489,484.0,494.0,,,,,,,,
75,PB,-1550,rejected,40,41,524,519.0,529.0,,,,,,,,
76,PB,-1515,rejected,33,46,501,496.0,506.0,,,,,,,,
77,PB,-1512,rejected,28,42,513,508.0,518.0,,,,,,,,
78,PB,-1496,rejected,35,47,468,463.0,473.0,,,,,,,,
79,PB,-1459,rejected,41,43,476,471.0,481.0,,,,,,,,
80,PB,-1444,accepted,3,14,469,464.0,474.0,3,2,466,486,465,470,3,20
81,PB,-1438,accepted,36,43,501,496.0,506.0,1,2,501,514,499,504,0,13
82,PB,-1396,rejected,29,32,456,451.0,461.0,,,,,,,,
83,PB,-1395,rejected,31,37,485,480.0,490.0,,,,,,,,
84,PB,-1394,rejected,32,35,481,476.0,486.0,,,,,,,,
85,PB,-1360,accepted,12,21,451,446.0,456.0,1,2,450,463,447,452,1,13
86,PB,-1358,rejected,42,48,523,518.0,528.0,,,,,,,,
87,PB,-1334,accepted,12,25,373,368.0,378.0,2,1,371,390,371,376,2,19
88,PB,-1323,rejected,30,35,483,478.0,488.0,,,,,,,,
89,PB,-1318,rejected,36,46,437,432.0,442.0,,,,,,,,
90,PB,-1314,rejected,1,13,447,442.0,452.0,,,,,,,,
91,PB,-1287,rejected,36,50,439,434.0,444.0,,,,,,,,
92,PB,-1273,rejected,43,49,477,472.0,482.0,,,,,,,,
93,PB,-1226,rejected,5,14,478,473.0,483.0,,,,,,,,
94,PB,-1206,rejected,29,38,467,462.0,472.0,,,,,,,,
95,PB,-1086,accepted,30,44,511,506.0,516.0,3,2,507,531,507,512,4,24
96,PB,-1047,accepted,38,49,511,506.0,516.0,1,2,508,527,507,512,3,19
97,PB,-1042,accepted,26,28,421,416.0,426.0,3,1,418,423,417,422,3,5
98,PB,-1010,accepted,32,35,474,469.0,479.0,2,2,472,475,471,476,2,3
99,PB,-968,accepted,28,36,485,480.0,490.0,1,2,484,500,482,487,1,16
100,RT,392,accepted,36,37,413,408.0,418.0,1,1,413,414,410.5,415.5,0,1
101,RT,394,accepted,24,25,419,414.0,424.0,4,1,423,426,418.5,423.5,4,3
102,RT,394,rejected,10,14,413,408.0,418.0,,,,,,,,
103,RT,396,accepted,36,48,417,412.0,422.0,1,1,413,430,412.5,417.5,4,17
104,RT,397,rejected,8,13,413,408.0,418.0,,,,,,,,
105,RT,399,rejected,8,25,413,408.0,418.0,,,,,,,,
106,RT,400,rejected,7,15,427,422.0,432.0,,,,,,,,
107,RT,401,rejected,38,49,428,423.0,433.0,,,,,,,,
108,RT,406,rejected,1,7,411,406.0,416.0,,,,,,,,
109,RT,409,rejected,16,21,422,417.0,427.0,,,,,,,,
110,RT,413,rejected,26,42,425,420.0,430.0,,,,,,,,
111,RT,413,accepted,42,47,425,420.0,430.0,1,1,426,429,423,428,1,3
112,RT,414,rejected,44,48,442,437.0,447.0,,,,,,,,
113,RT,415,accepted,39,50,444,439.0,449.0,3,1,440,459,439.5,444.5,4,19
114,RT,416,rejected,48,50,442,437.0,447.0,,,,,,,,
115,RT,417,rejected,35,49,442,437.0,447.0,,,,,,,,
116,RT,418,accepted,43,48,431,426.0,436.0,1,1,427,430,426.5,431.5,4,3
117,RT,419,accepted,27,45,426,421.0,431.0,3,1,421,451,421,426,5,30
118,RT,420,rejected,36,46,448,443.0,453.0,,,,,,,,
119,RT,421,rejected,29,43,428,423.0,433.0,,,,,,,,
120,RT,422,rejected,29,49,438,433.0,443.0,,,,,,,,
121,RT,424,rejected,1,7,447,442.0,452.0,,,,,,,,
122,RT,424,rejected,44,45,432,427.0,437.0,,,,,,,,
123,RT,426,rejected,6,12,431,426.0,436.0,,,,,,,,
124,RT,427,rejected,48,49,433,428.0,438.0,,,,,,,,
125,RT,428,accepted,23,24,455,450.0,460.0,2,2,453,457,451.5,456.5,2,4
126,RT,429,rejected,44,50,459,454.0,464.0,,,,,,,,
127,RT,430,rejected,7,8,438,433.0,443.0,,,,,,,,
128,RT,432,rejected,28,31,456,451.0,461.0,,,,,,,,
129,RT,434,accepted,27,44,446,441.0,451.0,4,1,444,473,442.5,447.5,2,29
130,RT,436,accepted,12,16,450,445.0,455.0,1,2,450,459,447.5,452.5,0,9
131,RT,436,accepted,21,23,464,459.0,469.0,1,2,464,465,461.5,466.5,0,1
132,RT,439,rejected,9,10,463,458.0,468.0,,,,,,,,
133,RT,439,rejected,35,45,464,459.0,469.0,,,,,,,,
134,RT,441,accepted,46,48,458,453.0,463.0,3,1,455,456,454,459,3,1
135,RT,442,rejected,36,39,450,445.0,455.0,,,,,,,,
136,RT,442,rejected,6,15,460,455.0,465.0,,,,,,,,
137,RT,443,rejected,2,23,458,453.0,463.0,,,,,,,,
138,RT,445,rejected,2,19,450,445.0,455.0,,,,,,,,
139,RT,446,rejected,14,25,473,468.0,478.0,,,,,,,,
140,RT,446,rejected,6,19,474,469.0,479.0,,,,,,,,
141,RT,446,rejected,14,22,471,466.0,476.0,,,,,,,,
142,RT,449,accepted,17,25,460,455.0,465.0,1,2,462,474,458.5,463.5,2,12
143,RT,450,rejected,13,23,459,454.0,464.0,,,,,,,,
144,RT,450,rejected,33,35,463,458.0,468.0,,,,,,,,
145,RT,450,rejected,37,42,472,467.0,477.0,,,,,,,,
146,RT,450,rejected,42,48,457,452.0,462.0,,,,,,,,
147,RT,451,accepted,43,50,476,471.0,481.0,4,1,471,480,471,476,5,9
148,RT,452,accepted,8,24,467,462.0,472.0,3,2,472,495,467,472,5,23
149,RT,454,rejected,1,9,471,466.0,476.0,,,,,,,,
150,RT,454,rejected,29,49,476,471.0,481.0,,,,,,,,
151,RT,458,rejected,10,14,469,464.0,474.0,,,,,,,,
152,RT,459,accepted,3,24,469,464.0,474.0,3,2,466,495,465,470,3,29
153,RT,459,rejected,31,50,481,476.0,486.0,,,,,,,,
154,RT,460,rejected,18,24,475,470.0,480.0,,,,,,,,
155,RT,462,rejected,19,25,490,485.0,495.0,,,,,,,,
156,RT,463,rejected,1,7,472,467.0,477.0,,,,,,,,
157,RT,463,rejected,14,15,474,469.0,479.0,,,,,,,,
158,RT,464,rejected,19,25,478,473.0,483.0,,,,,,,,
159,RT,464,accepted,42,43,487,482.0,492.0,2,2,490,490,486,491,3,0
160,RT,465,accepted,29,34,483,478.0,488.0,1,2,488,498,483,488,5,10
161,RT,466,accepted,39,49,488,483.0,493.0,2,2,486,503,484.5,489.5,2,17
162,RT,467,rejected,33,38,480,475.0,485.0,,,,,,,,
163,RT,467,accepted,29,39,486,481.0,491.0,1,2,488,509,484.5,489.5,2,21
164,RT,470,rejected,36,38,485,480.0,490.0,,,,,,,,
165,RT,471,rejected,29,41,499,494.0,504.0,,,,,,,,
166,RT,472,rejected,48,50,489,484.0,494.0,,,,,,,,
167,RT,474,accepted,26,30,498,493.0,503.0,3,2,501,506,497,502,3,5
168,RT,475,accepted,30,36,487,482.0,492.0,1,2,491,500,486.5,491.5,4,9
169,RT,476,accepted,27,34,482,477.0,487.0,1,2,481,498,479,484,1,17
170,RT,477,rejected,33,49,504,499.0,509.0,,,,,,,,
171,RT,477,accepted,44,48,491,486.0,496.0,2,2,494,501,490,495,3,7
172,RT,478,rejected,36,37,485,480.0,490.0,,,,,,,,
173,RT,478,rejected,32,48,505,500.0,510.0,,,,,,,,
174,RT,479,rejected,45,48,501,496.0,506.0,,,,,,,,
175,RT,480,rejected,30,35,508,503.0,513.0,,,,,,,,
176,RT,481,rejected,32,42,502,497.0,507.0,,,,,,,,
177,RT,481,accepted,42,48,494,489.0,499.0,2,2,490,501,489.5,494.5,4,11
178,RT,481,rejected,36,40,494,489.0,499.0,,,,,,,,
179,RT,482,rejected,35,39,493,488.0,498.0,,,,,,,,
180,RT,482,accepted,42,43,511,506.0,516.0,1,2,514,514,510,515,3,0
181,RT,483,accepted,14,25,493,488.0,498.0,4,2,497,510,492.5,497.5,4,13
182,RT,483,accepted,37,43,500,495.0,505.0,1,2,503,514,499,504,3,11
183,RT,485,rejected,28,34,511,506.0,516.0,,,,,,,,
