request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3828,accepted,44,46,483,480,486,4,1,486,487,483,486,3,1
1,PB,-3805,accepted,34,47,428,425,431,1,1,426,443,426,429,2,17
2,PB,-3761,accepted,39,50,526,523,529,1,2,524,538,524,527,2,14
3,PB,-3590,accepted,31,36,467,464,470,4,1,464,469,464,467,3,5
4,PB,-3586,accepted,47,48,504,501,507,3,1,507,507,504,507,3,0
5,PB,-3529,accepted,33,44,491,488,494,2,2,494,512,491,494,3,18
6,PB,-3420,accepted,18,24,434,431,437,4,1,433,437,432,435,1,4
7,PB,-3371,accepted,39,40,525,522,528,1,2,524,528,523,526,1,4
8,PB,-3357,rejected,33,50,478,475,481,,,,,,,,
9,PB,-3270,accepted,35,38,511,508,514,1,2,514,521,511,514,3,7
10,PB,-3160,accepted,33,48,435,432,438,2,1,432,451,432,435,3,19
11,PB,-3140,accepted,9,25,417,414,420,4,1,417,441,416,419,0,24
12,PB,-3136,accepted,43,44,497,494,500,3,1,500,502,497,500,3,2
13,PB,-3108,accepted,32,36,481,478,484,3,1,482,486,480,483,1,4
14,PB,-3042,rejected,30,41,503,500,506,,,,,,,,
15,PB,-3038,accepted,37,47,487,484,490,3,1,489,506,487,490,2,17
16,PB,-2853,accepted,17,20,413,410,416,3,1,412,416,411,414,1,4
17,PB,-2839,accepted,30,49,421,418,424,1,1,424,446,421,424,3,22
18,PB,-2794,rejected,32,41,500,497,503,,,,,,,,
19,PB,-2624,accepted,8,16,460,457,463,2,2,460,473,459,462,0,13
20,PB,-2586,accepted,26,35,476,473,479,3,1,473,485,473,476,3,12
21,PB,-2498,accepted,29,43,477,474,480,3,1,478,499,476,479,1,21
22,PB,-2416,accepted,38,42,521,518,524,1,2,522,530,520,523,1,8
23,PB,-2377,accepted,6,16,458,455,461,1,2,460,476,458,461,2,16
24,PB,-2345,rejected,42,44,448,445,451,,,,,,,,
25,PB,-2334,accepted,34,43,428,425,431,1,1,426,440,426,429,2,14
26,PB,-2318,rejected,38,41,458,455,461,,,,,,,,
27,PB,-2246,rejected,5,19,466,463,469,,,,,,,,
28,PB,-2134,rejected,33,35,474,471,477,,,,,,,,
29,PB,-2061,accepted,17,23,476,473,479,1,2,479,488,476,479,3,9
30,PB,-2024,rejected,45,48,506,503,509,,,,,,,,
31,PB,-2006,rejected,38,49,516,513,519,,,,,,,,
32,PB,-1977,rejected,16,19,485,482,488,,,,,,,,
33,PB,-1877,rejected,26,31,483,480,486,,,,,,,,
34,PB,-1876,rejected,36,47,460,457,463,,,,,,,,
35,PB,-1768,accepted,48,49,515,512,518,2,2,517,518,514,517,2,1
36,PB,-1754,rejected,6,11,481,478,484,,,,,,,,
37,PB,-1478,accepted,5,20,459,456,462,1,2,457,482,457,460,2,25
38,PB,-1419,accepted,30,38,511,508,514,1,2,510,521,509,512,1,11
39,PB,-1417,rejected,42,46,504,501,507,,,,,,,,
40,PB,-1324,rejected,33,49,450,447,453,,,,,,,,
41,PB,-1306,rejected,41,46,507,504,510,,,,,,,,
42,PB,-1285,rejected,9,16,451,448,454,,,,,,,,
43,PB,-1228,rejected,33,39,460,457,463,,,,,,,,
44,PB,-1220,rejected,46,49,459,456,462,,,,,,,,
45,PB,-1158,rejected,36,49,478,475,481,,,,,,,,
46,PB,-1151,rejected,29,44,487,484,490,,,,,,,,
47,PB,-1151,accepted,18,20,413,410,416,3,1,413,416,412,415,0,3
48,PB,-1119,rejected,35,41,502,499,505,,,,,,,,
49,PB,-1068,rejected,27,39,480,477,483,,,,,,,,
50,RT,379,rejected,7,14,408,405,411,,,,,,,,
51,RT,391,rejected,30,33,417,414,420,,,,,,,,
52,RT,396,rejected,36,48,417,414,420,,,,,,,,
53,RT,397,accepted,8,13,413,410,416,4,1,416,422,413,416,3,6
54,RT,399,rejected,33,42,419,416,422,,,,,,,,
55,RT,408,accepted,13,25,425,422,428,4,1,423,441,422.5,425.5,2,18
56,RT,410,rejected,4,6,438,435,441,,,,,,,,
57,RT,414,rejected,9,21,435,432,438,,,,,,,,
58,RT,414,rejected,17,25,428,425,431,,,,,,,,
59,RT,416,rejected,19,20,421,418,424,,,,,,,,
60,RT,432,rejected,3,23,443,440,446,,,,,,,,
61,RT,432,rejected,34,43,454,451,457,,,,,,,,
62,RT,435,rejected,33,40,451,448,454,,,,,,,,
63,RT,435,rejected,20,24,464,461,467,,,,,,,,
64,RT,436,rejected,26,46,450,447,453,,,,,,,,
65,RT,437,rejected,42,50,460,457,463,,,,,,,,
66,RT,440,accepted,29,44,455,452,458,4,1,457,485,454.5,457.5,2,28
67,RT,441,rejected,21,25,462,459,465,,,,,,,,
68,RT,445,accepted,15,21,475,472,478,2,2,473,477,472.5,475.5,2,4
69,RT,445,accepted,27,32,475,472,478,3,1,476,481,474,477,1,5
70,RT,446,rejected,1,19,457,454,460,,,,,,,,
71,RT,448,rejected,26,35,469,466,472,,,,,,,,
72,RT,449,rejected,17,25,460,457,463,,,,,,,,
73,RT,450,rejected,37,42,472,469,475,,,,,,,,
74,RT,454,rejected,29,45,469,466,472,,,,,,,,
75,RT,456,rejected,37,41,475,472,478,,,,,,,,
76,RT,456,rejected,4,8,463,460,466,,,,,,,,
77,RT,457,accepted,17,25,479,476,482,2,2,476,484,476,479,3,8
78,RT,458,rejected,9,19,465,462,468,,,,,,,,
79,RT,462,rejected,5,12,474,471,477,,,,,,,,
80,RT,462,accepted,26,46,483,480,486,2,2,486,514,483,486,3,28
81,RT,462,rejected,26,42,476,473,479,,,,,,,,
82,RT,463,rejected,23,24,478,475,481,,,,,,,,
83,RT,466,rejected,32,45,487,484,490,,,,,,,,
84,RT,469,accepted,36,37,487,484,490,3,1,487,488,485.5,488.5,0,1
85,RT,472,rejected,22,23,500,497,503,,,,,,,,
86,RT,472,accepted,48,50,489,486,492,4,1,490,492,488,491,1,2
87,RT,473,rejected,36,47,499,496,502,,,,,,,,
88,RT,474,rejected,18,23,485,482,488,,,,,,,,
89,RT,477,rejected,44,48,491,488,494,,,,,,,,
90,RT,479,rejected,45,48,501,498,504,,,,,,,,
91,RT,482,accepted,29,39,508,505,511,1,2,507,523,506,509,1,16
92,RT,485,rejected,48,50,494,491,497,,,,,,,,
93,RT,485,rejected,30,33,504,501,507,,,,,,,,
94,RT,488,rejected,36,45,511,508,514,,,,,,,,
95,RT,490,rejected,27,49,499,496,502,,,,,,,,
96,RT,492,accepted,35,37,511,508,514,1,2,514,516,511,514,3,2
97,RT,496,rejected,39,44,526,523,529,,,,,,,,
98,RT,500,accepted,38,48,520,517,523,1,2,522,535,519.5,522.5,2,13
99,RT,508,rejected,39,45,518,515,521,,,,,,,,
