request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3840,accepted,3,17,471,466.0,476.0,3,2,468,496,467,472,3,28
1,PB,-3821,accepted,7,15,474,469.0,479.0,3,2,473,494,471,476,1,21
2,PB,-3635,accepted,27,37,511,506.0,516.0,3,2,511,520,509,514,0,9
3,PB,-3623,accepted,24,25,431,426.0,436.0,3,1,426,429,426,431,5,3
4,PB,-3414,accepted,30,33,442,437.0,447.0,3,1,440,441,438,443,2,1
5,PB,-3337,accepted,35,47,496,491.0,501.0,1,2,501,528,496,501,5,27
6,PB,-3308,accepted,38,43,450,445.0,455.0,3,1,452,457,448,453,2,5
7,PB,-3302,accepted,4,10,474,469.0,479.0,3,2,469,479,469,474,5,10
8,PB,-3170,accepted,33,40,511,506.0,516.0,3,2,516,532,511,516,5,16
9,PB,-3134,accepted,14,17,458,453.0,463.0,1,2,463,466,458,463,5,3
10,PB,-3075,accepted,2,14,467,462.0,472.0,3,2,466,492,464,469,1,26
11,PB,-3021,accepted,33,34,464,459.0,469.0,2,2,469,469,464,469,5,0
12,PB,-2955,rejected,31,43,445,440.0,450.0,,,,,,,,
13,PB,-2920,accepted,38,44,514,509.0,519.0,1,2,509,521,509,514,5,12
14,PB,-2853,accepted,17,20,413,408.0,418.0,3,1,415,418,412,417,2,3
15,PB,-2819,accepted,4,24,454,449.0,459.0,1,2,449,474,449,454,5,25
16,PB,-2727,accepted,17,23,450,445.0,455.0,2,2,445,448,445,450,5,3
17,PB,-2691,accepted,32,40,494,489.0,499.0,1,2,497,515,493,498,3,18
18,PB,-2676,accepted,12,17,486,481.0,491.0,3,2,486,496,484,489,0,10
19,PB,-2580,rejected,37,41,439,434.0,444.0,,,,,,,,
20,PB,-2558,rejected,7,11,447,442.0,452.0,,,,,,,,
21,PB,-2467,accepted,43,47,483,478.0,488.0,2,2,486,493,482,487,3,7
22,PB,-2388,accepted,13,18,373,368.0,378.0,2,1,373,382,371,376,0,9
23,PB,-2334,accepted,33,43,511,506.0,516.0,3,2,516,535,511,516,5,19
24,PB,-2320,rejected,31,34,476,471.0,481.0,,,,,,,,
25,PB,-2301,accepted,28,45,467,462.0,472.0,2,2,465,488,464,469,2,23
26,PB,-2299,accepted,11,19,483,478.0,488.0,3,2,481,498,480,485,2,17
27,PB,-2218,accepted,44,49,438,433.0,443.0,1,1,437,440,435,440,1,3
28,PB,-2173,accepted,27,30,417,412.0,422.0,1,1,414,416,413,418,3,2
29,PB,-2151,rejected,31,35,508,503.0,513.0,,,,,,,,
30,PB,-2149,accepted,44,47,420,415.0,425.0,2,1,419,422,417,422,1,3
31,PB,-2066,rejected,41,47,442,437.0,447.0,,,,,,,,
32,PB,-2052,rejected,31,43,455,450.0,460.0,,,,,,,,
33,PB,-2039,rejected,13,14,452,447.0,457.0,,,,,,,,
34,PB,-2023,rejected,35,48,460,455.0,465.0,,,,,,,,
35,PB,-1879,rejected,35,41,465,460.0,470.0,,,,,,,,
36,PB,-1753,rejected,48,49,468,463.0,473.0,,,,,,,,
37,PB,-1714,rejected,16,21,458,453.0,463.0,,,,,,,,
38,PB,-1713,rejected,39,45,442,437.0,447.0,,,,,,,,
39,PB,-1700,accepted,30,39,491,486.0,496.0,1,2,496,510,491,496,5,14
40,PB,-1674,accepted,4,24,472,467.0,477.0,3,2,469,502,468,473,3,33
41,PB,-1575,rejected,10,22,467,462.0,472.0,,,,,,,,
42,PB,-1358,accepted,42,48,523,518.0,528.0,1,2,518,529,518,523,5,11
43,PB,-1324,rejected,33,49,450,445.0,455.0,,,,,,,,
44,PB,-1323,rejected,30,35,483,478.0,488.0,,,,,,,,
45,PB,-1314,accepted,1,13,447,442.0,452.0,1,2,447,457,445,450,0,10
46,PB,-1206,rejected,29,38,467,462.0,472.0,,,,,,,,
47,PB,-1115,accepted,27,36,509,504.0,514.0,3,2,511,518,508,513,2,7
48,PB,-1047,accepted,38,49,511,506.0,516.0,1,2,509,531,508,513,2,22
49,PB,-1010,rejected,32,35,474,469.0,479.0,,,,,,,,
50,RT,394,rejected,31,48,413,408.0,418.0,,,,,,,,
51,RT,396,rejected,32,48,411,406.0,416.0,,,,,,,,
52,RT,397,rejected,8,13,413,408.0,418.0,,,,,,,,
53,RT,399,rejected,30,41,428,423.0,433.0,,,,,,,,
54,RT,401,accepted,38,49,428,423.0,433.0,1,1,428,440,425.5,430.5,0,12
55,RT,401,rejected,28,31,414,409.0,419.0,,,,,,,,
56,RT,417,rejected,35,49,442,437.0,447.0,,,,,,,,
57,RT,419,rejected,3,21,444,439.0,449.0,,,,,,,,
58,RT,420,accepted,37,38,449,444.0,454.0,3,1,447,451,445.5,450.5,2,4
59,RT,422,rejected,29,49,438,433.0,443.0,,,,,,,,
60,RT,423,rejected,21,22,442,437.0,447.0,,,,,,,,
61,RT,425,accepted,28,30,438,433.0,443.0,3,1,438,439,435.5,440.5,0,1
62,RT,428,accepted,1,22,450,445.0,455.0,1,2,447,472,446,451,3,25
63,RT,429,rejected,44,50,446,441.0,451.0,,,,,,,,
64,RT,431,rejected,48,49,450,445.0,455.0,,,,,,,,
65,RT,432,rejected,33,41,457,452.0,462.0,,,,,,,,
66,RT,436,rejected,6,17,465,460.0,470.0,,,,,,,,
67,RT,437,rejected,33,36,448,443.0,453.0,,,,,,,,
68,RT,439,rejected,9,10,463,458.0,468.0,,,,,,,,
69,RT,446,rejected,31,43,466,461.0,471.0,,,,,,,,
70,RT,448,rejected,31,46,464,459.0,469.0,,,,,,,,
71,RT,448,rejected,2,25,478,473.0,483.0,,,,,,,,
72,RT,450,accepted,37,42,472,467.0,477.0,2,2,474,484,470.5,475.5,2,10
73,RT,451,rejected,10,15,457,452.0,462.0,,,,,,,,
74,RT,451,accepted,19,21,465,460.0,470.0,1,2,469,469,464.5,469.5,4,0
75,RT,451,rejected,43,50,476,471.0,481.0,,,,,,,,
76,RT,452,rejected,2,3,472,467.0,477.0,,,,,,,,
77,RT,459,rejected,31,50,481,476.0,486.0,,,,,,,,
78,RT,460,rejected,8,20,471,466.0,476.0,,,,,,,,
79,RT,462,rejected,19,25,490,485.0,495.0,,,,,,,,
80,RT,464,accepted,29,43,488,483.0,493.0,1,2,493,518,488,493,5,25
81,RT,472,accepted,35,48,498,493.0,503.0,1,2,501,529,497,502,3,28
82,RT,474,accepted,32,49,496,491.0,501.0,1,2,497,531,494,499,1,34
83,RT,476,rejected,30,39,490,485.0,495.0,,,,,,,,
84,RT,477,rejected,36,38,482,477.0,487.0,,,,,,,,
85,RT,479,rejected,45,48,501,496.0,506.0,,,,,,,,
86,RT,480,rejected,27,28,510,505.0,515.0,,,,,,,,
87,RT,483,accepted,14,25,493,488.0,498.0,3,2,493,506,490.5,495.5,0,13
88,RT,484,rejected,26,50,498,493.0,503.0,,,,,,,,
89,RT,485,rejected,35,41,513,508.0,518.0,,,,,,,,
90,RT,485,rejected,36,49,494,489.0,499.0,,,,,,,,
91,RT,487,accepted,34,46,504,499.0,509.0,1,2,499,525,499,504,5,26
92,RT,494,rejected,30,46,508,503.0,513.0,,,,,,,,
93,RT,495,rejected,41,50,510,505.0,515.0,,,,,,,,
94,RT,497,accepted,45,50,524,519.0,529.0,1,2,523,536,521,526,1,13
95,RT,497,rejected,28,33,512,507.0,517.0,,,,,,,,
96,RT,497,rejected,32,42,505,500.0,510.0,,,,,,,,
97,RT,500,rejected,35,50,510,505.0,515.0,,,,,,,,
98,RT,505,rejected,41,46,529,524.0,534.0,,,,,,,,
