request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3872,accepted,2,24,427,422,432,4,1,426,455,424,429,1,29
1,PB,-3815,accepted,28,31,422,417,427,1,1,420,425,419,424,2,5
2,PB,-3781,accepted,32,48,514,509,519,3,2,511,532,510,515,3,21
3,PB,-3772,accepted,28,44,490,485,495,2,2,487,515,486,491,3,28
4,PB,-3720,accepted,27,50,506,501,511,3,2,507,539,504,509,1,32
5,PB,-3645,accepted,40,44,494,489,499,4,1,495,500,492,497,1,5
6,PB,-3633,accepted,32,49,514,509,519,3,2,511,534,510,515,3,23
7,PB,-3612,accepted,42,43,507,502,512,2,2,512,512,507,512,5,0
8,PB,-3564,accepted,31,41,512,507,517,1,2,508,529,508,513,4,21
9,PB,-3555,accepted,39,44,489,484,494,4,1,490,500,487,492,1,10
10,PB,-3498,accepted,2,25,426,421,431,4,1,426,459,424,429,0,33
11,PB,-3482,accepted,1,2,426,421,431,4,1,423,425,422,427,3,2
12,PB,-3474,rejected,38,44,472,467,477,,,,,,,,
13,PB,-3420,accepted,18,24,434,429,439,3,1,429,433,429,434,5,4
14,PB,-3412,accepted,23,25,489,484,494,1,2,486,494,485,490,3,8
15,PB,-3402,accepted,41,49,514,509,519,2,2,509,524,509,514,5,15
16,PB,-3388,rejected,30,40,458,453,463,,,,,,,,
17,PB,-3387,accepted,12,22,442,437,447,4,1,438,453,438,443,4,15
18,PB,-3385,rejected,40,45,521,516,526,,,,,,,,
19,PB,-3371,accepted,39,40,525,520,530,1,2,524,528,522,527,1,4
20,PB,-3289,accepted,26,35,405,400,410,2,1,404,413,403,408,1,9
21,PB,-3267,accepted,1,11,419,414,424,4,1,423,432,419,424,4,9
22,PB,-3251,accepted,47,50,519,514,524,2,2,522,529,517,522,3,7
23,PB,-3237,accepted,31,36,428,423,433,1,1,426,432,425,430,2,6
24,PB,-3209,accepted,34,39,483,478,488,4,1,478,489,478,483,5,11
25,PB,-3178,accepted,33,47,493,488,498,2,2,491,521,490,495,2,30
26,PB,-3160,accepted,33,48,435,430,440,1,1,430,449,430,435,5,19
27,PB,-3130,accepted,11,22,456,451,461,1,2,461,482,456,461,5,21
28,PB,-3112,accepted,8,19,451,446,456,2,2,450,471,448,453,1,21
29,PB,-3102,accepted,4,6,447,442,452,2,2,442,446,442,447,5,4
