request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
25,PB,-1089,rejected,37,43,494,489.0,499.0,,,,,,,,
26,PB,-1038,accepted,27,32,507,502.0,512.0,1,2,505,508,504,509,2,3
27,PB,-1026,rejected,35,36,455,450.0,460.0,,,,,,,,
28,PB,-992,accepted,34,38,458,453.0,463.0,3,1,461,469,457,462,3,8
29,PB,-940,accepted,39,47,510,505.0,515.0,4,2,509,527,508,513,1,18
30,RT,392,accepted,13,22,407,402.0,412.0,1,1,405,418,404.5,409.5,2,13
31,RT,395,accepted,2,24,410,405.0,415.0,3,1,409,432,405.5,410.5,1,23
32,RT,398,accepted,14,21,408,403.0,413.0,1,1,410,415,406.5,411.5,2,5
33,RT,399,accepted,8,25,413,408.0,418.0,3,1,413,436,410.5,415.5,0,23
34,RT,400,rejected,7,15,427,422.0,432.0,,,,,,,,
35,RT,401,rejected,11,24,429,424.0,434.0,,,,,,,,
36,RT,410,accepted,26,46,429,424.0,434.0,1,1,433,462,428.5,433.5,4,29
37,RT,414,accepted,3,16,435,430.0,440.0,2,2,438,461,435,440,3,23
38,RT,416,rejected,19,20,421,416.0,426.0,,,,,,,,
39,RT,416,accepted,32,45,431,426.0,436.0,4,1,426,447,426,431,5,21
40,RT,418,rejected,29,48,442,437.0,447.0,,,,,,,,
41,RT,420,rejected,29,30,448,443.0,453.0,,,,,,,,
42,RT,422,accepted,10,13,447,442.0,452.0,2,2,446,453,444,449,1,7
43,RT,427,accepted,26,43,434,429.0,439.0,1,1,433,456,431,436,1,23
44,RT,429,rejected,12,18,442,437.0,447.0,,,,,,,,
45,RT,430,rejected,26,31,442,437.0,447.0,,,,,,,,
46,RT,432,rejected,2,6,452,447.0,457.0,,,,,,,,
47,RT,434,accepted,8,24,445,440.0,450.0,2,2,442,468,441,446,3,26
48,RT,435,rejected,6,12,451,446.0,456.0,,,,,,,,
49,RT,436,rejected,38,42,464,459.0,469.0,,,,,,,,
50,RT,437,rejected,33,36,448,443.0,453.0,,,,,,,,
51,RT,439,rejected,9,10,463,458.0,468.0,,,,,,,,
52,RT,439,rejected,18,19,455,450.0,460.0,,,,,,,,
53,RT,440,rejected,1,19,447,442.0,452.0,,,,,,,,
54,RT,440,accepted,12,19,467,462.0,472.0,4,2,464,476,463,468,3,12
55,RT,442,rejected,31,42,469,464.0,474.0,,,,,,,,
56,RT,445,accepted,1,25,451,446.0,456.0,4,2,456,484,451,456,5,28
57,RT,446,accepted,2,12,474,469.0,479.0,1,2,471,479,470,475,3,8
58,RT,447,accepted,34,41,464,459.0,469.0,3,1,461,477,460.5,465.5,3,16
59,RT,451,accepted,27,37,472,467.0,477.0,2,2,477,485,472,477,5,8
60,RT,451,accepted,43,50,476,471.0,481.0,3,1,481,489,476,481,5,8
61,RT,451,rejected,31,43,460,455.0,465.0,,,,,,,,
62,RT,453,accepted,8,15,475,470.0,480.0,1,2,476,488,473,478,1,12
63,RT,453,rejected,46,49,467,462.0,472.0,,,,,,,,
64,RT,453,rejected,2,19,462,457.0,467.0,,,,,,,,
65,RT,454,rejected,33,37,468,463.0,473.0,,,,,,,,
66,RT,456,rejected,4,8,463,458.0,468.0,,,,,,,,
67,RT,457,accepted,43,44,477,472.0,482.0,3,1,481,483,476.5,481.5,4,2
68,RT,458,rejected,35,48,474,469.0,479.0,,,,,,,,
69,RT,460,rejected,3,22,479,474.0,484.0,,,,,,,,
70,RT,460,rejected,44,49,475,470.0,480.0,,,,,,,,
71,RT,470,rejected,21,25,484,479.0,489.0,,,,,,,,
72,RT,470,rejected,44,47,498,493.0,503.0,,,,,,,,
73,RT,471,rejected,15,23,482,477.0,487.0,,,,,,,,
74,RT,473,rejected,31,45,481,476.0,486.0,,,,,,,,
75,RT,473,rejected,44,50,498,493.0,503.0,,,,,,,,
76,RT,473,rejected,16,21,496,491.0,501.0,,,,,,,,
77,RT,476,accepted,14,19,482,477.0,487.0,1,2,487,492,482,487,5,5
78,RT,478,accepted,26,38,498,493.0,503.0,1,2,502,519,497.5,502.5,4,17
79,RT,478,rejected,33,49,495,490.0,500.0,,,,,,,,
80,RT,478,accepted,36,42,495,490.0,500.0,4,2,500,517,495,500,5,17
81,RT,479,accepted,38,41,502,497.0,507.0,4,2,507,514,502,507,5,7
82,RT,482,rejected,15,20,489,484.0,494.0,,,,,,,,
83,RT,482,rejected,29,39,508,503.0,513.0,,,,,,,,
84,RT,483,rejected,30,35,497,492.0,502.0,,,,,,,,
85,RT,485,rejected,36,45,507,502.0,512.0,,,,,,,,
86,RT,486,accepted,44,46,504,499.0,509.0,2,2,506,507,501.5,506.5,2,1
87,RT,486,rejected,36,49,508,503.0,513.0,,,,,,,,
88,RT,489,accepted,41,42,495,490.0,500.0,2,2,499,501,494.5,499.5,4,2
89,RT,492,accepted,26,50,498,493.0,503.0,1,2,502,539,497.5,502.5,4,37
90,RT,494,rejected,30,31,505,500.0,510.0,,,,,,,,
91,RT,494,rejected,42,49,524,519.0,529.0,,,,,,,,
92,RT,497,rejected,32,42,505,500.0,510.0,,,,,,,,
93,RT,501,accepted,36,48,517,512.0,522.0,1,2,513,536,512.5,517.5,4,23
94,RT,506,rejected,35,36,517,512.0,522.0,,,,,,,,
95,RT,509,accepted,45,46,518,513.0,523.0,4,2,522,524,517.5,522.5,4,2
96,RT,512,accepted,38,50,525,520.0,530.0,1,2,520,539,520,525,5,19
97,RT,514,rejected,44,49,529,524.0,534.0,,,,,,,,
98,RT,514,rejected,40,47,527,522.0,532.0,,,,,,,,
99,RT,517,accepted,45,47,526,521.0,531.0,4,2,522,527,521.5,526.5,4,5
