request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3840,accepted,3,17,471,466.0,476.0,4,2,471,499,469,474,0,28
1,PB,-3821,accepted,7,15,474,469.0,479.0,4,2,476,497,473,478,2,21
2,PB,-3635,accepted,27,37,511,506.0,516.0,4,2,514,524,510,515,3,10
3,PB,-3623,accepted,24,25,431,426.0,436.0,4,1,426,429,426,431,5,3
4,PB,-3414,accepted,30,33,442,437.0,447.0,4,1,437,444,437,442,5,7
5,PB,-3337,accepted,35,47,496,491.0,501.0,1,2,499,525,495,500,3,26
6,PB,-3308,accepted,38,43,450,445.0,455.0,4,1,455,460,450,455,5,5
7,PB,-3302,accepted,4,10,474,469.0,479.0,4,2,472,482,471,476,2,10
8,PB,-3170,accepted,33,40,511,506.0,516.0,2,2,508,525,507,512,3,17
9,PB,-3134,accepted,14,17,458,453.0,463.0,3,2,456,460,455,460,2,4
10,PB,-3075,accepted,2,14,467,462.0,472.0,4,2,469,495,466,471,2,26
11,PB,-3021,accepted,33,34,464,459.0,469.0,5,1,469,469,464,469,5,0
12,PB,-2955,accepted,31,43,445,440.0,450.0,4,1,441,460,441,446,4,19
13,PB,-2920,accepted,38,44,514,509.0,519.0,2,2,519,531,514,519,5,12
14,PB,-2853,accepted,17,20,413,408.0,418.0,4,1,415,418,412,417,2,3
15,PB,-2819,accepted,4,24,454,449.0,459.0,2,2,458,488,454,459,4,30
16,PB,-2727,accepted,17,23,450,445.0,455.0,5,1,445,448,445,450,5,3
17,PB,-2691,accepted,32,40,494,489.0,499.0,1,2,495,513,492,497,1,18
18,PB,-2676,accepted,12,17,486,481.0,491.0,4,2,489,499,485,490,3,10
19,PB,-2580,accepted,37,41,439,434.0,444.0,2,1,434,446,434,439,5,12
20,PB,-2558,accepted,7,11,447,442.0,452.0,1,2,452,459,447,452,5,7
21,PB,-2467,accepted,43,47,483,478.0,488.0,5,1,486,493,482,487,3,7
22,PB,-2388,accepted,13,18,373,368.0,378.0,3,1,373,382,371,376,0,9
