request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
0,PB,-3835,accepted,36,43,467,462.0,472.0,4,1,462,479,462,467,5,17
1,PB,-3674,accepted,30,37,508,503.0,513.0,3,2,503,514,503,508,5,11
2,PB,-3636,accepted,1,14,464,459.0,469.0,3,2,459,479,459,464,5,20
3,PB,-3564,accepted,31,41,512,507.0,517.0,3,2,507,527,507,512,5,20
4,PB,-3555,accepted,39,44,489,484.0,494.0,1,2,486,493,485,490,3,7
5,PB,-3526,accepted,16,25,464,459.0,469.0,2,2,469,482,464,469,5,13
6,PB,-3520,accepted,29,43,505,500.0,510.0,3,2,500,530,500,505,5,30
7,PB,-3425,accepted,37,45,510,505.0,515.0,3,2,515,533,510,515,5,18
8,PB,-3384,accepted,34,49,492,487.0,497.0,2,2,497,519,492,497,5,22
9,PB,-3363,accepted,18,22,475,470.0,480.0,2,2,472,476,471,476,3,4
10,PB,-3299,accepted,28,38,465,460.0,470.0,1,2,469,483,465,470,4,14
11,PB,-3200,rejected,45,48,522,517.0,527.0,,,,,,,,
12,PB,-3180,accepted,27,46,454,449.0,459.0,4,1,452,482,451,456,2,30
13,PB,-3173,accepted,30,38,457,452.0,462.0,4,1,457,468,455,460,0,11
14,PB,-3164,accepted,29,35,432,427.0,437.0,3,1,428,435,428,433,4,7
15,PB,-3160,accepted,33,48,435,430.0,440.0,3,1,433,454,432,437,2,21
16,PB,-3139,accepted,43,47,509,504.0,514.0,2,2,514,516,509,514,5,2
17,PB,-3131,accepted,26,34,458,453.0,463.0,1,2,463,473,458,463,5,10
18,PB,-3124,rejected,4,8,474,469.0,479.0,,,,,,,,
19,PB,-3110,accepted,33,36,474,469.0,479.0,1,2,473,476,471,476,1,3
20,PB,-3083,accepted,26,40,417,412.0,422.0,2,1,412,435,412,417,5,23
21,PB,-3067,accepted,15,25,483,478.0,488.0,3,2,482,493,480,485,1,11
22,PB,-3042,accepted,30,41,503,498.0,508.0,3,2,503,527,501,506,0,24
23,PB,-3035,rejected,26,31,504,499.0,509.0,,,,,,,,
24,PB,-3026,accepted,1,18,457,452.0,462.0,3,2,459,484,456,461,2,25
25,PB,-3000,accepted,35,43,504,499.0,509.0,2,2,499,513,499,504,5,14
26,PB,-2948,accepted,6,13,467,462.0,472.0,3,2,466,474,464,469,1,8
27,PB,-2914,rejected,32,38,442,437.0,447.0,,,,,,,,
28,PB,-2912,accepted,34,40,514,509.0,519.0,3,2,511,526,510,515,3,15
29,PB,-2879,accepted,29,50,428,423.0,433.0,3,1,428,457,426,431,0,29
30,PB,-2877,rejected,9,20,478,473.0,483.0,,,,,,,,
31,PB,-2852,accepted,19,24,489,484.0,494.0,3,2,486,489,485,490,3,3
32,PB,-2819,rejected,32,50,508,503.0,513.0,,,,,,,,
33,PB,-2819,accepted,4,24,454,449.0,459.0,2,2,452,478,451,456,2,26
34,PB,-2787,accepted,41,45,529,524.0,534.0,3,2,528,533,526,531,1,5
35,PB,-2686,accepted,38,40,467,462.0,472.0,4,1,469,475,466,471,2,6
36,PB,-2658,accepted,30,38,499,494.0,504.0,2,2,494,506,494,499,5,12
37,PB,-2610,accepted,20,22,398,393.0,403.0,2,1,398,404,396,401,0,6
38,PB,-2607,rejected,29,47,448,443.0,453.0,,,,,,,,
39,PB,-2566,rejected,30,39,480,475.0,485.0,,,,,,,,
40,PB,-2547,rejected,40,42,508,503.0,513.0,,,,,,,,
41,PB,-2476,accepted,42,46,491,486.0,496.0,1,2,490,497,488,493,1,7
42,PB,-2450,accepted,38,39,525,520.0,530.0,3,2,520,521,520,525,5,1
43,PB,-2428,accepted,29,34,487,482.0,492.0,2,2,491,496,487,492,4,5
44,PB,-2345,rejected,42,44,448,443.0,453.0,,,,,,,,
45,PB,-2342,accepted,3,6,435,430.0,440.0,1,2,431,434,431,436,4,3
46,PB,-2333,accepted,41,47,475,470.0,480.0,4,1,477,485,474,479,2,8
47,PB,-2318,accepted,32,34,455,450.0,460.0,4,1,458,459,454,459,3,1
