vehicle,trip,stop,arrival,departure,stop_type
1,1,1,372.99,373.99,mandatory
1,1,8,376.99,377.99,mandatory
1,1,12,380.99,381.99,mandatory
1,1,13,382.99,383.99,mandatory
1,1,14,387.99,388.99,mandatory
1,1,17,391.99,392.99,mandatory
1,1,21,393.99,394.99,mandatory
1,1,24,396.99,397.99,mandatory
1,1,25,400.99,401.99,mandatory
1,1,26,408,409,mandatory
1,1,27,411,412,mandatory
1,1,30,414,415,mandatory
1,1,33,416,417,optional
1,1,34,417,418,mandatory
1,1,35,419,420,optional
1,1,37,422,423,mandatory
1,1,38,427,428,mandatory
1,1,39,429,430,mandatory
1,1,40,434,435,optional
1,1,41,435,436,optional
1,1,43,438,439,mandatory
1,1,46,441,442,optional
1,1,50,445,446,mandatory
1,2,1,447,448,mandatory
1,2,4,449,450,optional
1,2,8,452,453,mandatory
1,2,11,455,456,optional
1,2,12,460,461,mandatory
1,2,13,462,463,mandatory
1,2,14,467,468,mandatory
1,2,16,470,471,optional
1,2,17,472,473,mandatory
1,2,19,474,475,optional
1,2,21,475,476,mandatory
1,2,23,477,478,optional
1,2,24,482,483,mandatory
1,2,25,486,487,mandatory
1,2,26,487,488,mandatory
1,2,27,490,491,mandatory
1,2,30,493,494,mandatory
1,2,31,497,498,optional
1,2,34,501,502,mandatory
1,2,36,503,504,optional
1,2,37,505,506,mandatory
1,2,38,510,511,mandatory
1,2,39,512,513,mandatory
1,2,40,517,518,optional
1,2,43,520,521,mandatory
1,2,44,523,524,optional
1,2,45,524,525,optional
1,2,48,528,529,optional
1,2,49,530,531,optional
1,2,50,535,536,mandatory
2,1,1,368,369,mandatory
2,1,8,372,373,mandatory
2,1,12,376,377,mandatory
2,1,13,378,379,mandatory
2,1,14,383,384,mandatory
2,1,17,387,388,mandatory
2,1,21,389,390,mandatory
2,1,24,392,393,mandatory
2,1,25,396,397,mandatory
2,1,26,421.99,422.99,mandatory
2,1,27,424.99,425.99,mandatory
2,1,30,427.99,428.99,mandatory
2,1,31,431.99,432.99,optional
2,1,34,435.99,436.99,mandatory
2,1,36,437.99,438.99,optional
2,1,37,439.99,440.99,mandatory
2,1,38,444.99,445.99,mandatory
2,1,39,446.99,447.99,mandatory
2,1,43,450.99,451.99,mandatory
2,1,46,453.99,454.99,optional
2,1,47,456.99,457.99,optional
2,1,50,458.99,459.99,mandatory
2,2,1,462.99,463.99,mandatory
2,2,7,468.99,469.99,optional
2,2,8,471.99,472.99,mandatory
2,2,10,475.99,476.99,optional
2,2,12,481.99,482.99,mandatory
2,2,13,483.99,484.99,mandatory
2,2,14,488.99,489.99,mandatory
2,2,17,492.99,493.99,mandatory
2,2,18,493.99,494.99,optional
2,2,19,494.99,495.99,optional
2,2,21,495.99,496.99,mandatory
2,2,23,497.99,498.99,optional
2,2,24,502.99,503.99,mandatory
2,2,25,506.99,507.99,mandatory
2,2,26,508,509,mandatory
2,2,27,511,512,mandatory
2,2,29,513,514,optional
2,2,30,516,517,mandatory
2,2,32,517,518,optional
2,2,33,518,519,optional
2,2,34,519,520,mandatory
2,2,36,521,522,optional
2,2,37,523,524,mandatory
2,2,38,528,529,mandatory
2,2,39,530,531,mandatory
2,2,43,534,535,mandatory
2,2,50,538,539,mandatory
3,1,1,417.99,418.99,mandatory
3,1,8,421.99,422.99,mandatory
3,1,10,425.99,426.99,optional
3,1,12,431.99,432.99,mandatory
3,1,13,433.99,434.99,mandatory
3,1,14,438.99,439.99,mandatory
3,1,17,442.99,443.99,mandatory
3,1,19,444.99,445.99,optional
3,1,21,445.99,446.99,mandatory
3,1,24,448.99,449.99,mandatory
3,1,25,452.99,453.99,mandatory
3,1,26,454,455,mandatory
3,1,27,457,458,mandatory
3,1,30,460,461,mandatory
3,1,31,464,465,optional
3,1,34,468,469,mandatory
3,1,35,470,471,optional
3,1,36,471,472,optional
3,1,37,473,474,mandatory
3,1,38,478,479,mandatory
3,1,39,480,481,mandatory
3,1,41,486,487,optional
3,1,43,489,490,mandatory
3,1,44,492,493,optional
3,1,45,493,494,optional
3,1,46,496,497,optional
3,1,47,499,500,optional
3,1,49,502,503,optional
3,1,50,507,508,mandatory
4,1,1,433.99,434.99,mandatory
4,1,4,435.99,436.99,optional
4,1,8,438.99,439.99,mandatory
4,1,12,442.99,443.99,mandatory
4,1,13,444.99,445.99,mandatory
4,1,14,449.99,450.99,mandatory
4,1,17,453.99,454.99,mandatory
4,1,21,455.99,456.99,mandatory
4,1,22,458.99,459.99,optional
4,1,24,460.99,461.99,mandatory
4,1,25,464.99,465.99,mandatory
4,1,26,465.99,466.99,mandatory
4,1,27,468.99,469.99,mandatory
4,1,29,470.99,471.99,optional
4,1,30,473.99,474.99,mandatory
4,1,31,477.99,478.99,optional
4,1,32,480.99,481.99,optional
4,1,33,481.99,482.99,optional
4,1,34,482.99,483.99,mandatory
4,1,35,484.99,485.99,optional
4,1,37,487.99,488.99,mandatory
4,1,38,492.99,493.99,mandatory
4,1,39,494.99,495.99,mandatory
4,1,41,500.99,501.99,optional
4,1,43,503.99,504.99,mandatory
4,1,45,506.99,507.99,optional
4,1,46,509.99,510.99,optional
4,1,47,512.99,513.99,optional
4,1,49,515.99,516.99,optional
4,1,50,520.99,521.99,mandatory
